strategy,n_parents,median_ci_width,p90_ci_width,median_neff_min,p25_neff_min,min_neff10_coverage,min_neff20_coverage,min_neff30_coverage,pooled_auc
random_100,158,0.08980738157059834,0.1422579403092758,6.191455812710406,4.23288226479909,0.012658227848101266,0.0,0.0,0.8826408491684552
random_60,158,0.1134940856635076,0.1728671967690532,6.115510709299107,4.2508811276320095,0.006329113924050633,0.0,0.0,0.881390072840952
feature_diverse_60,158,0.11660411672829155,0.1694073885007287,6.559856016219394,4.683751867966034,0.02531645569620253,0.0,0.0,0.8573020993189637
random_40,158,0.13741510479042068,0.22099058645421,5.851355507036891,4.080108786940935,0.0,0.0,0.0,0.8783560650177256
spatial_thin_150_cap60,158,0.15774527609267086,0.24596889685390422,8.107906645028237,5.91469135107228,0.21518987341772153,0.0,0.0,0.8228346290914245
spatial_thin_300_cap60,158,0.23424111315080556,0.340828356444067,8.517056704695927,6.437287630090233,0.24050632911392406,0.0,0.0,0.7832038145100972
hybrid_300_diverse_60,158,0.23424111315080556,0.340828356444067,8.517056704695927,6.437287630090233,0.24050632911392406,0.0,0.0,0.7832038145100972
