strategy,parent_id,parent_label,n_good,n_bad,n_eff_good,n_eff_bad,n_eff_min,dor,ci_low,ci_high,ci_width
random_100,00000000000000000001,built_loss,100,100,10.899539993510617,3.051880900306309,3.051880900306309,0.4131729692943043,0.3728910693313602,0.45377631511206545,0.08088524578070527
random_100,00000000000000000049,built_loss,100,100,7.508407820793143,1.0735909189619943,1.0735909189619943,0.454692198118574,0.39980116507011304,0.47816197354550016,0.07836080847538712
random_100,0000000000000000004a,built_loss,100,100,11.323624310342568,8.02975907914793,8.02975907914793,0.44749070805464114,0.39259368580309817,0.5347035851452916,0.14210989934219342
random_100,0000000000000000004f,built_loss,100,100,11.413075082817123,5.580937789925945,5.580937789925945,0.4358521307240228,0.3924655977917459,0.4592255326092746,0.06675993481752873
random_100,0000000000000000005a,built_loss,100,100,8.272921849463485,4.176941754526285,4.176941754526285,0.3606162848780728,0.31893659191669627,0.3858116459445121,0.06687505402781585
random_100,00000000000000000079,built_loss,66,64,9.838927727703139,7.562530238510735,7.562530238510735,0.3942024811707779,0.3472084464705904,0.4622549321878752,0.11504648571728482
random_100,00000000000000000085,built_loss,100,100,11.514909561843279,7.741945356198363,7.741945356198363,0.35818071524252304,0.32104954200338265,0.42163681389791463,0.10058727189453198
random_100,00000000000000000087,built_loss,100,100,6.701942809799698,10.84262587910499,6.701942809799698,0.5436063860512141,0.4948409503399024,0.6018785440310609,0.1070375936911585
random_100,000000000000000000a1,built_loss,100,100,9.763800614518304,4.1051092710348565,4.1051092710348565,0.47070830401414,0.4319099688254683,0.5074264653369734,0.07551649651150516
random_100,000000000000000000b8,built_loss,100,100,8.706899980792134,7.630129522592931,7.630129522592931,0.545671328589278,0.5067202368935492,0.5651141085153392,0.058393871621789994
random_100,000000000000000000c0,built_loss,100,100,9.105760599618462,7.563968352159608,7.563968352159608,0.37747594582682925,0.3476211767234859,0.41399003051515865,0.06636885379167273
random_100,000000000000000000e2,built_loss,100,100,12.045848259215811,5.769560416166428,5.769560416166428,0.4259615946330105,0.3867657390065146,0.46062767923116016,0.07386194022464554
random_100,000000000000000000f0,built_loss,100,100,7.176691259535885,11.198418361973282,7.176691259535885,0.483348406883337,0.4308936542929218,0.5493482329439513,0.11845457865102949
random_100,000000000000000000f8,built_loss,100,100,12.05239306087684,9.466464155840715,9.466464155840715,0.46990014340365904,0.42469895238426214,0.5151585875260791,0.09045963514181699
random_100,00000000000000000114,built_loss,100,100,8.94978318313302,6.898347803816599,6.898347803816599,0.4583166213401604,0.40891124474861945,0.5204265204273235,0.11151527567870406
random_100,0000000000000000011c,built_loss,100,100,11.848884803316613,1.7768103680840117,1.7768103680840117,0.4687802906026949,0.4367040317376959,0.4942803706562535,0.057576338918557624
random_100,00000000000000000151,built_loss,100,100,11.235409235697658,1.7226084184248498,1.7226084184248498,0.43198631437952933,0.40206331523210637,0.5016386954309212,0.09957538019881484
random_100,00000000000000000161,built_loss,100,100,10.269825699870253,10.501132829033235,10.269825699870253,0.4543375999036258,0.41157781913259994,0.5042753324957437,0.0926975133631438
random_100,0000000000000000016a,built_loss,100,100,12.13824436282765,3.672112038043592,3.672112038043592,0.40137263521169136,0.3739325919330934,0.4292985577725487,0.0553659658394553
random_100,00000000000000000176,built_loss,100,100,9.56170799292724,5.983397701003539,5.983397701003539,0.5695230639855763,0.5450735853504992,0.6016625103567402,0.05658892500624102
random_100,000000000000000001a8,built_loss,100,100,8.599834353027058,8.602303272914575,8.599834353027058,0.4783914293256526,0.44839154684269317,0.5111070383846944,0.06271549154200123
random_100,000000000000000001be,built_loss,100,13,9.224610612786046,1.7469745991834893,1.7469745991834893,0.6951107637344874,0.6645789396603662,0.743813984591529,0.07923504493116285
random_100,000000000000000001cd,built_loss,100,100,9.836317171747446,10.986535194555076,9.836317171747446,0.5862902391049838,0.5258778918066821,0.6157613754039823,0.08988348359730025
random_100,000000000000000001e5,built_loss,100,100,11.758759157413628,4.5372712606626,4.5372712606626,0.40753469907355366,0.37012321495722106,0.4672335602767037,0.09711034531948265
random_100,00000000000000000206,built_loss,100,100,5.905575764302444,10.276424396953484,5.905575764302444,0.6041281465995434,0.5596413619254337,0.6646664817918093,0.10502511986637564
random_100,00000000000000000209,built_loss,100,100,10.301041008172357,6.227182073520733,6.227182073520733,0.5564067515517394,0.49920448486160807,0.607646525780396,0.10844204091878795
random_100,00000000000000000231,built_loss,100,100,9.241826652823734,7.79617477945345,7.79617477945345,0.5181662910049608,0.4650637110366396,0.5526602434750588,0.0875965324384192
random_100,0000000000000000024c,built_loss,100,100,12.372978959341497,7.153502702129229,7.153502702129229,0.5095216010202697,0.4656121589111458,0.5516330633226094,0.0860209044114636
random_100,0000000000000000026d,built_loss,100,100,10.270515917794322,9.574463427416024,9.574463427416024,0.46769829628732323,0.4268048048043317,0.5136770093849952,0.08687220458066347
random_100,00000000000000000278,built_loss,100,100,8.921319360146605,4.15877579536396,4.15877579536396,0.6054916573876562,0.5660021413013483,0.7051989723323024,0.13919683103095415
random_100,00000000000000000293,built_loss,100,100,6.243364915631842,4.842694830268839,4.842694830268839,0.52437915129292,0.492701190051407,0.5801092800096366,0.08740808995822957
random_100,00000000000000000316,built_loss,100,100,10.653328852339659,3.0290520909225496,3.0290520909225496,0.3848816707277142,0.35415132968795054,0.41820412608955604,0.0640527964016055
random_100,0000000000000000034d,built_loss,100,2,12.727472654808418,1.0139317834874892,1.0139317834874892,0.6285620784917886,0.5680280387759477,0.6763612141744255,0.10833317539847787
random_100,00000000000000000356,built_loss,100,100,11.594571967065571,5.517656180182442,5.517656180182442,0.4942195137308939,0.44829897590073503,0.5475299499607501,0.09923097406001508
random_100,00000000000000000362,built_loss,100,100,4.7935974903526075,10.803946443372265,4.7935974903526075,0.47598729567045933,0.41617068361053006,0.5299914469724937,0.11382076336196362
random_100,00000000000000000363,built_loss,100,100,8.81794986061164,9.900149059904326,8.81794986061164,0.4245493758287091,0.3740108732014827,0.4696963898058526,0.09568551660436991
random_100,00000000000000000364,built_loss,100,100,10.473466641649734,4.122850005728768,4.122850005728768,0.3761556729609157,0.342913001268006,0.4151502322495844,0.07223723098157842
random_100,00000000000000000375,built_loss,100,100,8.488736397868424,7.528506167549843,7.528506167549843,0.4268757994557634,0.38647378441151575,0.46256977436116886,0.07609598994965311
random_100,00000000000000000380,built_loss,100,100,12.095524076107582,3.968965029602249,3.968965029602249,0.42409992734789387,0.3738541234898352,0.4591224146592736,0.0852682911694384
random_100,00000000000000000384,built_loss,100,100,8.142765815315808,9.082571987993934,8.142765815315808,0.47244991001765485,0.44135350931601913,0.5134598146061402,0.07210630529012108
random_100,0000000000000000039e,built_loss,100,3,12.066872433361398,1.418912426132121,1.418912426132121,0.507746057476521,0.3351591080357209,0.5755457808877643,0.2403866728520434
random_100,000000000000000003a1,built_loss,100,100,7.301928712134208,4.627030692387888,4.627030692387888,0.5333794799113829,0.4992825257594281,0.579072972534843,0.07979044677541491
random_100,000000000000000003a5,built_loss,100,100,8.011860412642474,11.765284067867823,8.011860412642474,0.4156421511747008,0.38265766917546806,0.4527613388086721,0.07010366963320402
random_100,000000000000000003b7,built_loss,100,100,11.011123680458956,5.93318216001249,5.93318216001249,0.497642122523211,0.44086328586358636,0.5474564443373916,0.10659315847380524
random_100,000000000000000003bf,built_loss,100,100,9.522500930602252,10.193143102666802,9.522500930602252,0.42107390374416326,0.37293603735452646,0.47503586582840507,0.1020998284738786
random_100,000000000000000003d2,built_loss,100,100,6.4149551948440635,6.863986253474393,6.4149551948440635,0.5238268094651203,0.4834772123584835,0.5640936056684364,0.08061639330995285
random_100,000000000000000003f8,built_loss,100,100,10.026238038631654,4.441841492723303,4.441841492723303,0.4078120397915618,0.3655228618108769,0.43462402313570714,0.06910116132483024
random_100,000000000000000003fa,built_loss,100,100,8.080563160182068,7.661165334986111,7.661165334986111,0.429573055974845,0.40197650905455895,0.4753737196988775,0.07339721064431853
random_100,00000000000000000407,built_loss,100,100,10.43583047249438,9.521807627838857,9.521807627838857,0.4728695346167115,0.4374943221115541,0.5097534353002637,0.07225911318870964
random_100,0000000000000000040f,built_loss,100,100,6.685315279015623,8.44464323709527,6.685315279015623,0.35734203292055955,0.32299248038186,0.37982466573433077,0.056832185352470754
random_100,00000000000000000426,built_loss,100,100,10.177450496452641,7.449842459453944,7.449842459453944,0.4368265247360606,0.3971202158553228,0.47249895507793355,0.07537873922261074
random_100,0000000000000000042b,built_loss,100,100,9.119552380191928,11.438110213131122,9.119552380191928,0.42464107022319963,0.37812642210644803,0.46955821843520495,0.09143179632875692
random_100,00000000000000000442,built_loss,100,100,11.722732360765859,3.9564125260860044,3.9564125260860044,0.3625310384073543,0.313238960424219,0.4303919509820134,0.11715299055779438
random_100,00000000000000000465,built_loss,100,100,11.189155433066205,7.681117396658943,7.681117396658943,0.5121768509750251,0.451963685291928,0.5646091122586964,0.11264542696676838
random_100,0000000000000000047e,built_loss,100,100,9.935412750649425,6.45879817840148,6.45879817840148,0.5017722221426006,0.4683258627995271,0.5425321825228434,0.07420631972331632
random_100,00000000000000000490,built_loss,100,100,8.31744168779871,11.77479011275704,8.31744168779871,0.46453290580187556,0.39746395703682696,0.5119872999031837,0.11452334286635674
random_100,000000000000000004c0,built_loss,100,100,9.330015041436676,10.836024443880394,9.330015041436676,0.465523664821741,0.41345281553571966,0.5192258374737967,0.10577302193807703
random_100,000000000000000004c5,built_loss,100,100,9.198498108855425,8.72628527007066,8.72628527007066,0.5388627718035287,0.4985830449148477,0.5847546938161209,0.08617164890127321
random_100,000000000000000004d2,built_loss,100,100,11.843904607188788,8.874829641437913,8.874829641437913,0.5842997482885472,0.5260452281898322,0.6399473668298222,0.11390213863998999
random_100,000000000000000004d9,built_loss,100,100,9.588461616221538,8.117178202186782,8.117178202186782,0.3962530273599909,0.353424628770934,0.453489794801792,0.10006516603085802
random_100,000000000000000004eb,built_loss,100,100,8.155497349717505,10.133081339326996,8.155497349717505,0.38238073558417157,0.3427104539718892,0.41807972885942457,0.07536927488753536
random_100,000000000000000004f5,built_loss,100,100,7.562422463047461,11.604519176030033,7.562422463047461,0.5122603826177754,0.47920226724457693,0.5446733524162882,0.0654710851717113
random_100,000000000000000004f7,built_loss,100,100,12.304718647816115,6.159835989615385,6.159835989615385,0.4682579508814067,0.4263587994946526,0.5149257480669723,0.08856694857231973
random_100,000000000000000004fe,built_loss,100,100,11.961303696752017,9.880370606848924,9.880370606848924,0.42820942683147584,0.3942169801294574,0.47852927344762985,0.08431229331817247
random_100,0000000000000000051d,built_loss,100,100,11.482680764300584,3.4935308697172465,3.4935308697172465,0.4325167680803445,0.3609167804954903,0.5106641886972162,0.14974740820172588
random_100,00000000000000000559,built_loss,100,100,10.653492683904872,8.676655873586178,8.676655873586178,0.43597892049807285,0.38049255725537845,0.46301518886572013,0.08252263161034168
random_100,00000000000000000576,built_loss,100,100,8.914797000219767,7.951469103868703,7.951469103868703,0.4124536407532658,0.3760557951215863,0.44642397067881867,0.07036817555723235
random_100,00000000000000000577,built_loss,100,100,9.876291395023866,8.963358470966927,8.963358470966927,0.46916526338895864,0.4314546862943068,0.5361858603054956,0.10473117401118887
random_100,0000000000000000057f,built_loss,100,100,6.552508869807746,2.951311932217186,2.951311932217186,0.38759255418169986,0.34300001044556244,0.4314885458610211,0.08848853541545865
random_100,00000000000000000594,built_loss,100,100,11.60980014111466,3.373065164671981,3.373065164671981,0.46738057159063046,0.40086068125234564,0.5359664588324339,0.13510577758008824
random_100,000000000000000005ad,built_loss,100,100,10.48843777478905,7.282263926541115,7.282263926541115,0.5096917050075329,0.44728508658098787,0.5627833440434972,0.1154982574625093
random_100,000000000000000005bd,built_loss,100,100,8.711294326085435,1.4024777778554196,1.4024777778554196,0.3933039650677629,0.3595224566248322,0.44958165835256764,0.09005920172773546
random_100,000000000000000005bf,built_loss,100,100,8.592804238289155,3.5648304938907387,3.5648304938907387,0.38514771346223764,0.35563890450913554,0.42238266028035176,0.06674375577121622
random_100,000000000000000005cc,built_loss,100,100,8.354898610725305,3.057878787876094,3.057878787876094,0.4128719007976927,0.36412779069089213,0.46742978564183574,0.10330199495094361
random_100,000000000000000005de,built_loss,100,100,8.427960597783153,5.835798456458053,5.835798456458053,0.5325620478054246,0.47607670677953584,0.5663548021083495,0.0902780953288137
random_100,000000000000000005e7,built_loss,100,100,9.862715163493037,9.610603083305211,9.610603083305211,0.47447936581224287,0.434806376396538,0.5094339564603968,0.07462758006385878
random_100,000000000000000005f9,built_loss,100,100,11.47422103799755,7.850199149799766,7.850199149799766,0.4841401634708165,0.4478901451778577,0.5427035951816054,0.09481345000374769
random_100,0000000000000000061c,built_loss,100,100,11.423658976846301,3.9606427859557005,3.9606427859557005,0.4045506406183491,0.3553162304128743,0.45349984241298,0.09818361200010572
random_100,00000000000000000624,built_loss,100,100,8.242876417762949,5.32773957711039,5.32773957711039,0.5263927164035671,0.47404937729632335,0.5646176474870633,0.09056827019073999
random_100,00000000000000000626,built_loss,100,100,6.1991395310948025,7.738669007747843,6.1991395310948025,0.33616423921446503,0.30574682729604263,0.37190709352083545,0.06616026622479282
random_100,0000000000000000062a,built_loss,100,100,11.671612435860144,6.378957318076618,6.378957318076618,0.49807506307052973,0.4577991697587978,0.5439989527727772,0.0861997830139794
random_100,00000000000000000636,built_loss,100,100,9.785093209327131,3.1668893912966714,3.1668893912966714,0.4614610313307619,0.40464967091866266,0.5156735338703716,0.11102386295170896
random_100,0000000000000000064a,built_loss,100,100,12.092784453498808,7.317958407157675,7.317958407157675,0.4191218744164594,0.3470322613938849,0.4744429073566749,0.12741064596279
