parent_id,parent_label,probe_state,fold,med_cos_all,med_eucl_all,med_cos_k5,med_eucl_k5,mean_cos_k5,mean_eucl_k5
00000000000000000085,built_loss,good,3,0.5123623673108055,0.5058574120084496,0.7125517258054768,0.6110189620653176,0.7291899105365912,0.6222508991907799
00000000000000000085,built_loss,good,3,0.564593841057098,0.5323017004501992,0.6235369023025104,0.563046182840304,0.6016917903958426,0.5499730509719198
00000000000000000085,built_loss,good,3,0.5090667686254156,0.5046652614677093,0.69754136466572,0.6028567271546528,0.711588190235009,0.6149753304279331
00000000000000000085,built_loss,good,3,0.42575822252658385,0.46249381007263507,0.39596259006737844,0.4474713463745383,0.3776007667335864,0.4373118215609354
00000000000000000085,built_loss,good,3,0.5087877009171186,0.5042451276284554,0.764804324592037,0.6435871872554368,0.7649173063279643,0.6442899934481989
00000000000000000085,built_loss,good,3,0.48139228452419663,0.491169437810476,0.8124346286686602,0.6752981353050725,0.8073306348540035,0.6715003011782424
00000000000000000085,built_loss,bad,3,0.32277850114776635,0.40825020457655486,0.2634514253540571,0.37408155655487696,0.2615287300404219,0.3742524436696159
00000000000000000085,built_loss,bad,3,0.410660649223411,0.4547089443252414,0.4214826881912483,0.4599945522560645,0.41749013277428915,0.45828431261339014
00000000000000000085,built_loss,bad,3,0.2629733001325158,0.37375480210228695,0.26190534063742976,0.3725821759252028,0.27419627815409003,0.37995593548711
00000000000000000085,built_loss,bad,3,0.5612003479623484,0.531215651327344,0.580138840866007,0.5403590048840745,0.5870126774190089,0.5417831784342794
00000000000000000085,built_loss,bad,3,0.31655147507027165,0.40532860111741037,0.33186813060846204,0.41328753872946844,0.35361791723757996,0.4265068696669482
00000000000000000085,built_loss,bad,3,0.3052246061133888,0.39822883760891215,0.24547749844784839,0.3627034415391289,0.23462140708544055,0.35691218436010697
00000000000000000085,built_loss,bad,3,0.5420240193764275,0.5209673525888312,0.47485228162423276,0.48692888609842205,0.5138963561959903,0.5048478102567956
00000000000000000085,built_loss,bad,3,0.3680677778412456,0.4326833023286207,0.32397819788779775,0.4091141034999135,0.31984745183042085,0.4066278868861125
00000000000000000085,built_loss,bad,3,0.4605475300507278,0.48024412681913003,0.569576491376862,0.5354174473389499,0.5760523639172661,0.5385999021421305
00000000000000000085,built_loss,bad,3,0.514276907475741,0.5069982530688408,0.49038157532677407,0.49524856300900255,0.5391702950072444,0.519774549624912
00000000000000000085,built_loss,bad,3,0.2900414399938327,0.390316912612426,0.3442031088212352,0.4196061579316491,0.32976638512646395,0.4105573193341355
00000000000000000085,built_loss,bad,3,0.37283997895875376,0.43502292311797386,0.24319323019691697,0.36226319056952166,0.25156715016727554,0.3664702610413805
00000000000000000085,built_loss,bad,3,0.3045351125973568,0.3978670321814343,0.36573186707251915,0.4315940337655295,0.37598375436639775,0.43725581688684123
00000000000000000085,built_loss,bad,3,0.37498380630043965,0.43634995846243674,0.3102265736255359,0.40160514742856185,0.31344157450630317,0.4008118557888172
00000000000000000085,built_loss,bad,3,0.31041684753698645,0.401467550047581,0.22901525923460198,0.3526144446673955,0.22641074795509633,0.3510145825128207
00000000000000000085,built_loss,bad,3,0.29073932133404345,0.38990006400002103,0.18180867336083484,0.32045878669779776,0.17394475814571453,0.3162587856538915
00000000000000000085,built_loss,bad,3,0.5186164281594183,0.5094504617486786,0.4931066755732676,0.49649940732175657,0.5287329757625217,0.5153302458432897
00000000000000000085,built_loss,bad,3,0.2909237391755179,0.3901067973023619,0.18537965174714996,0.3226812608639536,0.1776375061137659,0.31885547707730205
00000000000000000085,built_loss,bad,3,0.36578603116238856,0.4314011821600182,0.4552846530500061,0.4778335218628252,0.4468954627746508,0.4729348289992211
00000000000000000085,built_loss,bad,3,0.28375597365577104,0.38626432745205086,0.19310082215669963,0.32835123384581766,0.1911018697251561,0.32743782500448193
00000000000000000085,built_loss,good,4,0.5015071567380655,0.5007326092347328,0.7652251297978842,0.6431965174191335,0.7432480024118596,0.6314862503957157
00000000000000000085,built_loss,good,4,0.5044792233426107,0.5023685047933574,0.8154741834117863,0.677499412602855,0.8294909065702873,0.6942206337603873
00000000000000000085,built_loss,good,4,0.5105366092361928,0.505217750468912,0.6813975075671251,0.5939297385566065,0.643489510774228,0.5751764712167711
00000000000000000085,built_loss,good,4,0.5086314037865975,0.5042864261935123,0.7991664999834579,0.6661256169135447,0.8140235610282776,0.6787749175161668
00000000000000000085,built_loss,good,4,0.3677317915111656,0.4325343528784344,0.3052510157454858,0.3988963918394119,0.3411538240735773,0.41904411865859237
00000000000000000085,built_loss,good,4,0.555053386154766,0.5273366869384264,0.6262281044516316,0.5645586326969969,0.6073237499101035,0.5530332906438816
00000000000000000085,built_loss,good,4,0.5691315970516798,0.534404730902619,0.6254483873681564,0.5632801619301875,0.6296619171921751,0.5656231874562986
00000000000000000085,built_loss,good,4,0.4886942863548764,0.4942623804941803,0.7637654380720709,0.6422189789294908,0.7803335121389715,0.6554511654978761
00000000000000000085,built_loss,good,4,0.5821554067916603,0.5411721115322768,0.5015426546382332,0.5006485460534978,0.5050600582617354,0.4999624457774318
00000000000000000085,built_loss,good,4,0.5761252874866531,0.5383435099044417,0.5365483803739457,0.5178160723774766,0.5661270951282507,0.5314895629899978
00000000000000000085,built_loss,good,4,0.518334415433451,0.5088875431766224,0.8282132483112489,0.6872429508919685,0.8257628508314699,0.6865935101819147
00000000000000000085,built_loss,good,4,0.5144001064830535,0.5066304448286041,0.7404807925003221,0.6283737460694798,0.7839062198387683,0.6604092140664488
00000000000000000085,built_loss,good,4,0.5190841543168928,0.5092794245692428,0.825771654683653,0.6856947485334577,0.8227249635088946,0.6831520140186661
00000000000000000085,built_loss,good,4,0.4926960864128822,0.4959883551388762,0.8271847468108546,0.6868200536769813,0.8147428514299058,0.6789524991527731
00000000000000000085,built_loss,good,4,0.48675720038752085,0.49353226459191457,0.6303391001790686,0.5658791260579672,0.6412312712766317,0.5725634690480083
00000000000000000085,built_loss,good,4,0.5287586378167869,0.5144739525841288,0.7817781792841635,0.6539685385650071,0.7900714798668451,0.6601191070505152
00000000000000000085,built_loss,good,4,0.5473732505218397,0.5236990753368889,0.5005830584911195,0.500871695563671,0.566765064455018,0.5352258559060984
00000000000000000085,built_loss,good,4,0.5888379041454476,0.5451163150118256,0.6786162275487332,0.5927591267265702,0.6793925774096862,0.6001796031567698
00000000000000000085,built_loss,good,4,0.5261221352676866,0.5132115555432004,0.5340871196312995,0.5174970635498393,0.536063531141235,0.5188728532778758
00000000000000000085,built_loss,good,4,0.49747437467255834,0.4991182567361046,0.8319342514503814,0.6896968738782799,0.8260518943096375,0.68676319965111
00000000000000000085,built_loss,bad,4,0.42110641456712455,0.4602998376769158,0.4695396911593571,0.4846139000206249,0.41703003764716867,0.45605128622971697
00000000000000000085,built_loss,bad,4,0.36851634977948544,0.43295250324095774,0.3224908992317646,0.40806791239877044,0.34749201171433586,0.4219563500572542
00000000000000000085,built_loss,bad,4,0.45621081662830637,0.4781395080191699,0.553814891663988,0.5270884181155012,0.5475865106776436,0.5225245627312257
00000000000000000085,built_loss,bad,4,0.3054247157178865,0.3985228864290334,0.25767218031312056,0.3709687684297678,0.2243014313161528,0.3478940787085181
00000000000000000085,built_loss,bad,4,0.333362344103388,0.4141052986380084,0.30466014881187503,0.39803948350354584,0.2955131642338914,0.39357147890301786
00000000000000000085,built_loss,bad,4,0.5574710533406728,0.5287315499590071,0.5696492472676326,0.5344923788433099,0.554922262963282,0.5272782838414657
00000000000000000085,built_loss,bad,4,0.40135298196028585,0.4498636040741837,0.42240572807348564,0.4613735642419268,0.4194405686458688,0.45930394024017085
00000000000000000085,built_loss,bad,4,0.3654288974133222,0.43189452812434914,0.30265882643718994,0.39721751067583827,0.29405897853659524,0.39102628907848014
00000000000000000085,built_loss,bad,4,0.3163065137030899,0.40473038368134223,0.23252435394259763,0.35493742271599865,0.24514852052832628,0.3611227383592991
00000000000000000085,built_loss,bad,4,0.4067911650682961,0.4533139568126976,0.5318769209226036,0.515378059834949,0.4868860804844253,0.49575939136549424
00000000000000000085,built_loss,bad,4,0.3450272017447512,0.4207213966526179,0.373002609048552,0.43547482951487737,0.35591077229708995,0.422283256521896
