size,seed,parent_id,parent_label,n_eff_min,dor,ci_width
10,0,00000000000000000085,built_loss,6.001995840218679,0.4354363730991573,0.24670893430687363
10,0,00000000000000000114,built_loss,6.9347077392460434,0.6791047636792051,0.22031063414636964
10,0,0000000000000000024c,built_loss,7.481493637964753,0.7109460371634772,0.24118844290453478
10,0,00000000000000000375,built_loss,7.482794214977134,0.7010461137842832,0.20025628867953926
10,0,000000000000000004d2,built_loss,8.897578304025657,0.1675731625223601,0.6447191551833873
10,0,000000000000000005bd,built_loss,4.3531232123459285,0.473894954294425,0.21581996182933538
10,0,00000000000000000281,crop_loss,9.557767550100316,0.49700332569493616,0.1680717262822456
10,0,000000000000000003a2,crop_loss,6.592699256004313,0.47431186395602765,0.34632324370878337
10,0,00000000000000000001,built_loss,7.696295874350236,0.486669420039406,0.2890074072552403
10,0,00000000000000000049,built_loss,2.9842080489976923,0.49517402521035175,0.2466235910032702
10,0,0000000000000000004a,built_loss,6.0336314759463985,0.43679672418241977,0.10083549779047507
10,0,0000000000000000004f,built_loss,9.340518453182883,0.43519597091477735,0.30808224929657346
10,0,0000000000000000005a,built_loss,8.68060554170957,0.4117344067126261,0.12896392885958963
10,0,00000000000000000079,built_loss,8.678697821431115,0.6862867456188748,0.23066534327251886
10,0,00000000000000000087,built_loss,9.028492739335443,0.6850569575499821,0.3554350108584875
10,0,000000000000000000a1,built_loss,5.782361684448555,0.4816392528265072,0.1928004279975522
10,0,000000000000000000b8,built_loss,6.111362959840574,0.5458284031063766,0.5620289699342437
10,0,000000000000000000c0,built_loss,8.017323261438799,0.5167416741440429,0.23222328866142739
10,0,000000000000000000e2,built_loss,6.360381574494308,0.28345538867025943,0.19290393490925087
10,0,000000000000000000f0,built_loss,7.138020328332457,0.7838873751902157,0.36291973594476
10,0,000000000000000000f8,built_loss,8.74504946012787,0.4530030387702737,0.22819994083103662
10,0,0000000000000000011c,built_loss,5.163234523475471,0.7207221942402385,0.27607317639859597
10,0,00000000000000000161,built_loss,8.044009374377007,0.6213877144408886,0.16409354666801812
10,0,0000000000000000016a,built_loss,5.2180311307736655,0.24623907426352998,0.20680076448119067
10,0,000000000000000001a8,built_loss,8.068924076918348,0.4631809755184113,0.13826045908034357
10,0,000000000000000001be,built_loss,4.625238977019863,0.47674081956484105,0.17872623855409236
10,0,000000000000000001cd,built_loss,8.710511948196041,0.7926341533371052,0.32040921761350294
10,0,000000000000000001e5,built_loss,7.336013842903132,0.6112676968885682,0.26529875787492707
10,0,00000000000000000206,built_loss,7.431855073404387,0.6892324104553752,0.32805274686896263
10,0,00000000000000000209,built_loss,9.193807436078206,0.6683196460124377,0.3398146619610875
10,0,00000000000000000231,built_loss,8.676210566653255,0.5723470489768927,0.249291541153632
10,0,0000000000000000026d,built_loss,8.089678441672135,0.6930108907283716,0.3056250102358494
10,0,00000000000000000278,built_loss,9.31106056431091,0.7651009449113119,0.17793215129433326
10,0,00000000000000000293,built_loss,7.47385235469564,0.5025404506785324,0.20007007651555964
10,0,000000000000000002a4,built_loss,3.6736750435604284,0.4597841106727612,0.10127375269224875
10,0,00000000000000000316,built_loss,1.9680951644575433,0.09437201170126584,0.0654024816395648
10,0,00000000000000000356,built_loss,8.409006621567583,0.4881082329081991,0.4217864513459406
10,0,00000000000000000362,built_loss,9.863496786920377,0.6017318839450282,0.12759897183657432
10,0,00000000000000000363,built_loss,7.244973369752129,0.21384701474684426,0.19374896822297075
10,0,00000000000000000364,built_loss,9.204051238795255,0.5111222575104465,0.30026557777231094
10,0,00000000000000000380,built_loss,8.444087790927721,0.4781978984659526,0.2127073204601807
10,0,00000000000000000384,built_loss,7.537706029194512,0.5637167822834847,0.22261483069174076
10,0,0000000000000000039e,built_loss,6.475450668357775,0.5123248916664565,0.1809239612094382
10,0,000000000000000003a1,built_loss,7.009568160783639,0.6609919390974931,0.16212516694439516
10,0,000000000000000003a5,built_loss,7.758204836239455,0.4820700020273123,0.27935812102983393
10,0,000000000000000003b7,built_loss,7.400705454908311,0.5002599712453458,0.08854311767338391
10,0,000000000000000003bf,built_loss,9.55198391114496,0.5174260805332814,0.23190802171967034
10,0,000000000000000003f8,built_loss,4.09881909988477,0.23973066296738615,0.14485572081601347
10,0,000000000000000003fa,built_loss,9.564336381705239,0.41633255800657465,0.22623436172315842
10,0,00000000000000000407,built_loss,9.137247633063065,0.5721943168731101,0.24196329095522
10,0,0000000000000000040f,built_loss,7.129711935194574,0.5508183994494947,0.0722332057658126
10,0,00000000000000000426,built_loss,7.4425496864045115,0.6328826934663091,0.25147261362890927
10,0,0000000000000000042b,built_loss,8.43172398226981,0.5567160911053995,0.3074228551370435
10,0,00000000000000000442,built_loss,3.5122750552058886,0.24837556642766087,0.3487267086398277
10,0,00000000000000000465,built_loss,8.457973272504448,0.6469280914594038,0.2505406897452238
10,0,0000000000000000047e,built_loss,7.6296845654972545,0.5042042205854761,0.23667628805358726
10,0,000000000000000004c0,built_loss,8.688102936430138,0.7113357050437599,0.1467827238026771
10,0,000000000000000004c5,built_loss,6.358647581710274,0.5568919204619445,0.2496477438309178
10,0,000000000000000004d9,built_loss,8.166488185409031,0.6063285548863764,0.1875186529866597
10,0,000000000000000004eb,built_loss,9.616864154098073,0.4686262548657945,0.16900769645162755
10,0,000000000000000004f5,built_loss,4.624401226343336,0.5264124522139091,0.23728995173898604
10,0,000000000000000004f7,built_loss,6.744628906008828,0.4686180646573808,0.10740900856414076
10,0,000000000000000004fe,built_loss,6.450134864359665,0.48050665569203077,0.16143314428855043
10,0,0000000000000000051d,built_loss,8.202532305585796,0.2834045306181751,0.31140299319372683
10,0,00000000000000000559,built_loss,8.349672225398098,0.630330182590787,0.36091135967310933
10,0,00000000000000000576,built_loss,5.882825418386747,0.22835397257989956,0.19121216120212464
10,0,00000000000000000577,built_loss,7.291793907868851,0.4712655576921792,0.3128564044537846
10,0,0000000000000000057f,built_loss,2.0166732677187054,0.35105631506814455,0.3065557125346457
10,0,00000000000000000594,built_loss,6.370856882926787,0.34164565999525576,0.17642211310271091
10,0,000000000000000005bf,built_loss,7.461452963088229,0.42272699160948507,0.18127373726375007
10,0,000000000000000005cc,built_loss,4.65097611040871,0.3670076933326096,0.16265823930471407
10,0,000000000000000005de,built_loss,9.43570212820056,0.39819229903059555,0.15333603295450404
10,0,000000000000000005e7,built_loss,7.698007955425348,0.6486934419142264,0.19742962008431086
10,0,000000000000000005f9,built_loss,6.737930714956135,0.5675045686848867,0.3087490789804614
10,0,0000000000000000061c,built_loss,7.4009214262377245,0.4761666623589296,0.29072957813353173
10,0,00000000000000000626,built_loss,7.783215706626574,0.5048668710230738,0.13337932861683682
10,0,0000000000000000062a,built_loss,9.410264540659739,0.696063532686985,0.19836980878315225
10,0,00000000000000000636,built_loss,7.574365810881227,0.43904471896463604,0.28738035480899454
10,0,0000000000000000064a,built_loss,2.2943684568311955,0.22308495651865262,0.22158167357146422
10,0,0000000000000000064d,built_loss,5.686299440195084,0.4997669472575202,0.20092733879874086
10,0,00000000000000000694,built_loss,7.160699158525445,0.36172831014482804,0.12575167604577597
10,0,0000000000000000069d,built_loss,6.775624106415267,0.6535665239814431,0.23013201884717793
10,0,000000000000000006b7,built_loss,9.759760458159901,0.45888846618498935,0.15266826630108654
10,0,000000000000000006df,built_loss,7.778157341074915,0.26094144107209927,0.4659487097405278
10,0,000000000000000006e3,built_loss,8.495150155212139,0.37843772717681795,0.3000510089839372
10,0,00000000000000000011,crop_loss,9.107444652149384,0.8794710112821323,0.43777392909246804
10,0,0000000000000000002b,crop_loss,9.097497969654363,0.14083627549851974,0.2589880812023518
10,0,0000000000000000003a,crop_loss,7.608163061416188,0.3542957280696522,0.25597113447507175
10,0,0000000000000000009b,crop_loss,8.366441569843909,0.5085849523115831,0.05456171681540989
10,0,000000000000000000a8,crop_loss,7.594690721150441,0.2433831444965082,0.16627234709925331
10,0,000000000000000000da,crop_loss,7.655079777074311,0.6833822488182829,0.14573629516419706
10,0,000000000000000000e3,crop_loss,7.976713860928991,0.44767640943730225,0.25705168544815743
10,0,000000000000000000e9,crop_loss,3.9940125310268373,0.36351984324749675,0.37568801019743225
10,0,0000000000000000011b,crop_loss,8.035840947396938,0.4703889584235214,0.1521954118336699
10,0,00000000000000000128,crop_loss,6.710822158078661,0.5332443362866731,0.09095805657487865
10,0,0000000000000000016c,crop_loss,8.409845351761232,0.34553445936708166,0.3034312515115165
10,0,00000000000000000196,crop_loss,7.610725034439343,0.31433329135546934,0.25488675039830583
10,0,000000000000000001a6,crop_loss,7.935469656031187,0.3179383925016539,0.23497478535617428
10,0,000000000000000001e4,crop_loss,8.232266827746413,0.4296590104948389,0.10031572232308233
10,0,000000000000000001f9,crop_loss,8.726743320478258,0.7738718448128304,0.3969840479613512
10,0,00000000000000000228,crop_loss,8.37311336328464,0.48512354082591863,0.3958330487032735
10,0,0000000000000000028c,crop_loss,1.8080765958066243,0.25211648603745673,0.1061184653530848
10,0,0000000000000000028d,crop_loss,7.963981482079701,0.6606206320703927,0.15362604960021575
10,0,00000000000000000291,crop_loss,6.549862330693159,0.9080531405660449,0.0713176911597353
10,0,000000000000000002c5,crop_loss,8.544394968817913,0.3515285416871345,0.42404463962691147
10,0,000000000000000002cc,crop_loss,5.484092479063694,0.39081562161574623,0.18126416313600074
10,0,000000000000000002dc,crop_loss,7.373042096101489,0.6682562839679004,0.1567330221070775
10,0,000000000000000002e4,crop_loss,9.110983046511693,0.3006861022746579,0.32254833178441755
10,0,000000000000000002ec,crop_loss,9.445194777312445,0.4901683987944793,0.29766462567332475
10,0,00000000000000000314,crop_loss,8.345868818328151,0.046771432634372105,0.16511872905706154
10,0,00000000000000000335,crop_loss,8.882364707159956,0.3809945569237432,0.4614687877197416
10,0,0000000000000000033a,crop_loss,7.670753778789435,0.41463265964201107,0.2243453096892838
10,0,000000000000000003b0,crop_loss,9.737337414012837,0.20238570131677522,0.19013527726425747
10,0,000000000000000003f1,crop_loss,8.77242576889758,0.4109477496370987,0.33595896198059366
10,0,000000000000000003f2,crop_loss,8.878544143594745,0.5049879109759197,0.26780139590615193
10,0,0000000000000000044b,crop_loss,6.133397443755335,0.5348802420647302,0.1930563774338503
10,0,00000000000000000480,crop_loss,5.581788044941842,0.8099849706150379,0.33029486758254933
10,0,00000000000000000485,crop_loss,8.389527040843332,0.6644751081033435,0.23046478114561697
10,0,00000000000000000497,crop_loss,9.111536210399755,0.2795173341077296,0.2756144277513376
