strategy,n_parents,median_ci_width,p90_ci_width,median_neff_min,p25_neff_min,min_neff10_coverage,min_neff20_coverage,min_neff30_coverage,pooled_auc,x_obs_fallback_parents,median_ci_width__built_loss,median_neff_min__built_loss,median_dor__built_loss,n_parents__built_loss,median_ci_width__crop_loss,median_neff_min__crop_loss,median_dor__crop_loss,n_parents__crop_loss
feature_diverse_100,158,0.07634953208689937,0.12031411532410358,16.92899589945555,9.51864537633364,0.7341772151898734,0.3987341772151899,0.0189873417721519,0.8839773233456177,0,0.07505731621917627,15.371369269468651,0.5220728561764542,90,0.07860193996127408,20.402280237148624,0.42172482134892253,68
spatial_thin_100_cap100,158,0.07852165245670054,0.15666514186198857,17.444613699129782,10.238261474998454,0.759493670886076,0.379746835443038,0.012658227848101266,0.8977612452756296,0,0.07872498941282363,16.08914870427384,0.5065996590052286,90,0.07808679333825203,19.639523631577454,0.44734096269638396,68
spatial_thin_150_cap100,158,0.07959019895225586,0.15524227327865958,19.561085666835844,11.188570520235782,0.7784810126582279,0.47468354430379744,0.03164556962025317,0.8891243199950006,0,0.0791753716585421,17.225316861643698,0.5128564383410119,90,0.07962182434215384,21.273042096445046,0.4666275147746596,68
spatial_thin_250_cap150,158,0.08071931256593268,0.17708266920872,21.668039944638238,12.743869489076479,0.8291139240506329,0.569620253164557,0.2088607594936709,0.8744173631456421,0,0.08073682029800466,19.701916436040996,0.5104018034041955,90,0.08014281347381028,24.0478178938209,0.4676916309315978,68
hybrid_150_diverse_100,158,0.08206161687238525,0.14506112130336088,19.844681837863817,11.37696124694051,0.7721518987341772,0.4936708860759494,0.08227848101265822,0.8742372594666842,0,0.08208542717862377,17.56582898972747,0.5142783095851355,90,0.08162395697606353,22.016037629402668,0.43452161140820483,68
spatial_thin_250_cap100,158,0.08557557940807514,0.1770838887444859,21.679102622483803,12.76459912750731,0.8291139240506329,0.5569620253164557,0.2088607594936709,0.8751619093767767,0,0.08532459124253694,19.563747964202708,0.5121979262857153,90,0.08588492079666872,23.903266679492802,0.46105954035378427,68
hybrid_300_diverse_100,158,0.09305739813065891,0.19302811554184238,21.737828685031488,12.835055661654849,0.8481012658227848,0.569620253164557,0.25316455696202533,0.8672872395199185,0,0.09302140941101623,20.479292660425017,0.5211578614523527,90,0.09310099109678172,24.563712756942333,0.46635945708192605,68
spatial_thin_300_cap100,158,0.09370184099609533,0.18955396509889957,21.812765043636002,13.111924464443073,0.8481012658227848,0.5759493670886076,0.25316455696202533,0.8697439510051633,0,0.09559388375771102,20.2313124344169,0.5131403654730478,90,0.09016468753582776,23.92530318178713,0.45568193085865105,68
spatial_thin_300_cap150,158,0.09394814631195722,0.19600686706780088,21.66579000294992,13.034772351305815,0.8354430379746836,0.5759493670886076,0.2468354430379747,0.8704638055908507,0,0.09733444067243097,20.565011641969015,0.5142247217099545,90,0.08879393268808174,24.158005441515137,0.4561664307388672,68
hybrid_300_diverse_150,158,0.09394814631195722,0.19600686706780088,21.66579000294992,13.034772351305815,0.8354430379746836,0.5759493670886076,0.2468354430379747,0.8704638055908507,0,0.09733444067243097,20.565011641969015,0.5142247217099545,90,0.08879393268808174,24.158005441515137,0.4561664307388672,68
fscs_60,158,0.0944342415935813,0.17779317538887576,15.234179644803739,7.80668785027952,0.6772151898734177,0.2468354430379747,0.0,0.9044887972013033,0,0.09293514388887525,13.314509911290106,0.5191392719124419,90,0.09653583314124914,16.65542978928331,0.4670777160033922,68
random_60,158,0.09660247784301268,0.15971690969809987,14.07701191941566,7.784204001870174,0.6962025316455697,0.22151898734177214,0.0,0.9089945966636401,0,0.09346325290137339,12.956456974916534,0.5256508612868588,90,0.09882983045747326,16.024517886545343,0.4565319598805796,68
feature_diverse_60,158,0.1004778236395481,0.1406646462049927,15.316867020863526,9.423793151781137,0.7341772151898734,0.2848101265822785,0.0,0.8595189183535402,0,0.1004778236395481,13.93663731312351,0.522656864175717,90,0.10051637639242085,18.440160809386214,0.4005718843824846,68
spatial_thin_150_cap60,158,0.10092915024004279,0.1996165372573729,17.014802732329542,10.591018710432511,0.7784810126582279,0.3227848101265823,0.0,0.8914612429464109,0,0.09499964115012058,14.763281732020939,0.5044594593749441,90,0.10516466542912767,18.531311087043274,0.47057609762988717,68
spatial_thin_100_cap60,158,0.10329655198664231,0.18616306724622964,15.447815405540037,9.070809303150407,0.7215189873417721,0.25316455696202533,0.0,0.9017105947954518,0,0.10291068406294873,13.989585340483325,0.5148135163884916,90,0.1047305770938255,16.499465885466492,0.4506187280033881,68
spatial_thin_250_cap60,158,0.10423319640630146,0.2294553514558852,20.02678041285889,13.029482619558115,0.8354430379746836,0.5,0.0,0.8810763354348181,0,0.10281754561640774,18.51695599463445,0.5079212706392664,90,0.10637358106377029,22.07267956335874,0.4537159084485006,68
spatial_thin_300_cap60,158,0.10666574933163908,0.22720948095057594,21.589036958154388,13.13031444010534,0.8417721518987342,0.5759493670886076,0.03164556962025317,0.8812493053751063,0,0.10591700868506793,20.093704887701335,0.5116578062398687,90,0.1075218114991543,23.371822068385697,0.46846645227394934,68
random_40,158,0.11641200972466875,0.20527753491316156,12.93789188391337,7.515633081319389,0.6455696202531646,0.04430379746835443,0.0,0.9039890191876302,0,0.11667680468037789,11.324338604838509,0.5282571067964688,90,0.11559932606038878,14.269761277579574,0.46518705677794414,68
