parent_id,parent_label,dor,n_good,n_bad,n_blocks_good,n_blocks_bad,corr_range_m,ci_iid,ci_block,ci_ratio,lo_iid,hi_iid,lo_blk,hi_blk,cat_iid,cat_blk,category_changed
00000000000000000330,stable_built,0.5336577338785112,100,100,1,1,4379.0,0.20119401519021596,0.19984815473800316,0.9933106337634329,0.4391846726068104,0.6403786877970263,0.43921912950721836,0.6390672842452215,indistinguishable,indistinguishable,False
00000000000000000331,stable_nature,0.790174416251356,100,100,2,2,4379.0,0.10757231990727956,0.09196724887036578,0.854934140582221,0.740659762440667,0.8482320823479466,0.7759937195083396,0.8679609683787054,recovering,recovering,False
00000000000000000332,stable_crop,0.555348470529911,100,100,2,3,4379.0,0.15087760947778606,0.3764194459605027,2.4948661850048963,0.490103817516348,0.6409814269941341,0.44900794392872223,0.8254273898892249,recovering,indistinguishable,True
00000000000000000333,stable_crop,0.45168254235257693,100,100,3,3,4379.0,0.24510899003157172,0.5740468613903535,2.342006555191682,0.3365266947785954,0.5816356848101671,0.21084802555016374,0.7848948869405172,indistinguishable,indistinguishable,False
00000000000000000334,stable_crop,0.23566548046068286,100,100,1,3,4379.0,0.1272795240956852,0.12437325211701317,0.9771662252878384,0.17438029393381263,0.3016598180294978,0.17841796322431824,0.3027912153413314,degraded,degraded,False
00000000000000000336,stable_built,0.346104764888446,100,100,3,2,4379.0,0.08424326809594329,0.11507010791386424,1.3659264474736754,0.31252101616833566,0.39676428426427895,0.25153288581089156,0.3666029937247558,degraded,degraded,False
00000000000000000337,stable_nature,0.5258575250817091,100,100,2,2,4379.0,0.1583186941303784,0.13123763236745073,0.8289458998403187,0.43096663975791477,0.5892853338882932,0.40965642194784174,0.5408940543152925,indistinguishable,indistinguishable,False
00000000000000000338,stable_built,0.5217483745240274,100,100,2,3,4379.0,0.1814715895071246,0.24587883054435394,1.3549163878057104,0.4072833735383532,0.5887549630454778,0.46213086356407235,0.7080096941084263,indistinguishable,indistinguishable,False
00000000000000000339,stable_crop,0.46996346765643077,100,100,4,3,4379.0,0.14907315909424057,0.2732405474461448,1.8329292080904283,0.3935758726201045,0.5426490317143451,0.34829143115853034,0.6215319786046751,indistinguishable,indistinguishable,False
0000000000000000033b,stable_nature,0.44302994409918955,100,100,3,1,4379.0,0.15249783249321203,0.15403433488935503,1.010075568754142,0.3644385985756806,0.5169364310688926,0.3602730167416206,0.5143073516309756,indistinguishable,indistinguishable,False
0000000000000000033c,stable_nature,0.5262811568129979,100,100,2,3,4379.0,0.24039245622204314,0.4426395446898287,1.8413204459335284,0.3950581904141118,0.6354506466361549,0.27110698097189756,0.7137465256617262,indistinguishable,indistinguishable,False
0000000000000000033d,stable_nature,0.6460456833125524,100,99,3,4,4379.0,0.1569780309929688,0.37456130439780877,2.3860746757269857,0.5385268544381518,0.6955048854311207,0.37453970263289826,0.749101007030707,recovering,indistinguishable,True
0000000000000000033f,stable_nature,0.37627818496462584,100,100,2,1,4379.0,0.2598747679727801,0.25460097581752716,0.9797064093740516,0.24758640178116084,0.507461169753941,0.2490665289388864,0.5036675047564135,indistinguishable,indistinguishable,False
00000000000000000340,stable_built,0.5074260171254734,100,100,1,3,4379.0,0.14627628176932983,0.14930191760578637,1.020684391207235,0.4345112883066795,0.5807875700760093,0.43100957662093864,0.580311494226725,indistinguishable,indistinguishable,False
00000000000000000341,stable_crop,0.5306444063191953,100,100,2,3,4379.0,0.0851302108449648,0.16924319664035153,1.9880509511314308,0.48787728773594147,0.5730074985809063,0.40156742453971367,0.5708106211800652,recovering,indistinguishable,True
00000000000000000342,stable_nature,0.8516154663332232,100,100,1,4,4379.0,0.05715849679384111,0.057316496181048504,1.0027642327225166,0.8224520322205281,0.8796105290143692,0.8214307460663149,0.8787472422473634,recovering,recovering,False
00000000000000000343,stable_nature,0.6258637076265425,100,100,1,3,4379.0,0.08466160028679115,0.08350375731328485,0.9863238709215972,0.5725996211215619,0.6572612214083531,0.5733735620038731,0.656877319317158,recovering,recovering,False
00000000000000000344,stable_crop,0.25042002044441025,100,100,4,1,4379.0,0.12080152258097665,0.12187470236506984,1.0088838266369846,0.19163963059451228,0.31244115317548893,0.19071949902853294,0.3125942013936028,degraded,degraded,False
