dataset,parent_id,ref_state,n,r_cos_spatial,selected_median_km,remaining_median_km
stable,00000000000000000145,good,100,0.2962978913763205,1.4559596111700832,2.9496018120818195
stable,00000000000000000146,bad,100,0.059624152857066154,0.9818691106365038,2.57700205580351
stable,00000000000000000146,good,100,-0.16374776153734524,2.946264110379179,2.1127493870728236
stable,00000000000000000147,bad,97,0.2576315004908996,1.819172940887192,2.348131578367256
stable,00000000000000000147,good,96,0.1313715614237598,2.71763912298402,2.644437556836421
stable,00000000000000000148,bad,100,-0.03518200226262933,1.7034378837348387,3.2209913138362753
stable,00000000000000000148,good,100,0.10123182121241912,1.40855268770236,2.361537321343335
stable,0000000000000000014a,bad,100,0.27173374863366556,0.9329137084913408,2.4622900739135645
stable,0000000000000000014a,good,100,-0.0029392865644196193,2.559319157372559,2.3687866148725294
stable,0000000000000000014b,bad,100,0.3044945436063844,2.314250910431868,2.149819112720075
stable,0000000000000000014b,good,100,0.24877978841264697,2.536852575825144,2.5123588159585353
stable,0000000000000000014d,bad,100,-0.06427554302788811,1.4745818071567063,1.6232059001924322
stable,0000000000000000014d,good,100,0.31068552625834944,0.6109830409117332,2.7147576088098653
stable,0000000000000000014e,bad,100,0.25454542970254296,0.1692831511846998,1.4392121166873992
stable,0000000000000000014e,good,100,0.09036178611579124,2.008132872312709,2.5442268348972443
stable,0000000000000000014f,bad,100,0.1517831607174218,2.2430777902880754,2.490086430043756
stable,0000000000000000014f,good,100,0.07938491158956501,1.919993949356115,2.3738502475466525
stable,00000000000000000150,bad,56,0.2993616613954095,1.9321266183088441,2.6376230388386745
stable,00000000000000000150,good,82,0.11089531113765617,1.6178225127665733,1.4132505266671176
stable,00000000000000000152,bad,100,0.00997818371466666,2.1479885296142536,2.2959288997174156
stable,00000000000000000152,good,100,-0.18188349858687655,3.2718233657911884,2.4498807675764023
stable,00000000000000000153,bad,100,0.11251482905591223,3.4711890788737705,3.3673596125761853
stable,00000000000000000153,good,100,-0.006650601011307889,1.9717270284491277,2.4450290139186373
stable,00000000000000000154,bad,100,0.07325428542895093,2.990590907357995,3.405004524720194
stable,00000000000000000154,good,100,-0.020774791257281097,2.171310143923573,2.3046138785973627
stable,00000000000000000155,bad,100,-0.626024902272802,2.8692418677920344,2.725252226284316
stable,00000000000000000155,good,100,-0.008539096105041843,2.2333373429360823,2.8709849495955226
stable,00000000000000000156,bad,88,0.1975656583123221,0.3688276023054472,1.0411320850461583
stable,00000000000000000156,good,62,-0.41485082616875424,2.2118635678165983,2.039214990455318
stable,00000000000000000158,bad,100,0.364682356978648,1.7328791228148905,2.3301828967048697
stable,00000000000000000158,good,99,0.2399185112889089,2.6418146015549695,3.210524728390163
stable,00000000000000000159,bad,100,0.5468484903022951,0.6658169769395014,1.704254898707851
stable,00000000000000000159,good,100,0.38557329758539743,3.090785679161736,3.1749210707070685
stable,0000000000000000015a,bad,100,-0.052043507090186465,3.3634109790295166,3.2776132887700333
stable,0000000000000000015a,good,100,-0.22303254049469776,1.1998053523567553,2.5242142481450585
stable,0000000000000000015b,bad,100,-0.07371001355006335,2.0155110099572933,2.2963810948198358
stable,0000000000000000015b,good,100,-0.1142133199062606,1.8482610260805106,2.1495015454743096
stable,0000000000000000015d,bad,100,0.12104897330269651,1.6688252102582686,2.202993386033354
stable,0000000000000000015d,good,100,0.24450526668779646,0.7041025282278818,2.6570623751252063
stable,0000000000000000015e,bad,100,-0.012095475624656807,2.5800817698075647,2.709952470330616
stable,0000000000000000015e,good,100,-0.007635713332323336,1.980972902165879,2.170525767763065
stable,0000000000000000015f,bad,100,0.16057897155241208,2.481916904741964,3.5307698177683435
stable,0000000000000000015f,good,100,0.35478958469942934,1.328003643992053,2.2637798065371246
stable,00000000000000000160,bad,100,0.2908766994908805,0.12228698837015078,1.1721468097412222
stable,00000000000000000160,good,100,-0.29479053788816423,2.117246049529459,2.6322420085942433
stable,00000000000000000162,bad,100,0.055702401591339525,3.5893411417935264,3.0309717115518686
stable,00000000000000000162,good,100,0.40785327412931294,1.1962336262102715,1.8901224349405499
stable,00000000000000000163,bad,100,-0.328841990780216,2.8024772491763454,2.756513172879435
stable,00000000000000000163,good,100,0.45360704176996874,0.6863126676888318,2.1164667455605883
stable,00000000000000000164,bad,100,0.46072924971696283,0.02579149391745364,3.263923772648546
stable,00000000000000000164,good,100,-0.13823462125038222,2.9068190671698693,2.3527198274986065
stable,00000000000000000165,bad,100,0.06860580121279777,3.3180394799949178,3.6882621508724935
stable,00000000000000000165,good,100,-0.005861311382159062,3.0676333197679932,2.3252898180078874
stable,00000000000000000166,bad,100,0.02995259516292365,3.7786505904618535,3.0053931732799124
stable,00000000000000000166,good,100,0.14787427350917037,2.9004016005929656,2.2157954014400465
stable,00000000000000000167,bad,100,0.032898617761562964,2.7695462539047218,2.4507461834277393
stable,00000000000000000167,good,100,-0.08583759150967946,2.352367706745656,2.7019757814260448
stable,00000000000000000168,bad,100,0.05663830768573926,2.5337801466057877,2.1555919945618296
stable,00000000000000000168,good,100,0.24532847018199708,2.9604540142555646,2.6642276063943386
stable,00000000000000000169,bad,100,0.3937101795651205,2.7325522767210004,2.611659106133769
stable,00000000000000000169,good,100,0.0398776090947143,1.821382867833883,2.0655816403749894
stable,0000000000000000016b,bad,100,0.0013323402064851126,3.734594690015552,2.790966226715235
stable,0000000000000000016b,good,100,0.386401425921677,1.9328333772845803,2.960087115233292
stable,0000000000000000016d,bad,92,0.6585140449764886,1.4154880290851461,2.49359576986638
stable,0000000000000000016d,good,85,0.26139970429429377,0.44404809954281965,1.794648134982457
stable,0000000000000000016e,bad,100,0.09564016938817547,2.8400495406277875,2.9499499596796612
stable,0000000000000000016e,good,100,0.032769938576219654,2.6263374516638582,2.2152137235181066
stable,00000000000000000170,bad,100,-0.11176702527190678,2.038744427443326,1.9896844793471837
stable,00000000000000000170,good,100,0.25774070295359586,2.7563485893943476,2.962866897848302
stable,00000000000000000171,bad,100,0.5773296176232544,0.19962274165653723,1.4453112255265883
stable,00000000000000000171,good,100,0.22320729850449433,1.374666032991663,2.8400969563712217
stable,00000000000000000172,bad,100,-0.38705621722773076,3.140524261200384,2.2928365506060704
stable,00000000000000000172,good,100,0.255086822005839,0.6870132805038373,2.481950680911838
stable,00000000000000000173,bad,100,0.2768439388373152,0.35051682612404994,1.5821611397000446
stable,00000000000000000173,good,100,0.3837391765978846,2.7279473197961006,2.864159704406026
stable,00000000000000000174,bad,100,0.5612445569709309,3.9419019091671856,3.911448560549735
stable,00000000000000000174,good,100,0.0492702172553789,1.4113546446334888,2.3984206673015787
stable,00000000000000000175,bad,100,0.1619230600781024,0.0685089115636614,1.74903742674404
stable,00000000000000000175,good,100,-0.18011023690662598,3.0653243858861954,2.0925794166473604
stable,00000000000000000177,bad,100,0.41295185322185,0.3246087384201033,2.3389389791586654
stable,00000000000000000177,good,100,0.3245453428670741,1.649781410742345,2.279935550350271
stable,00000000000000000178,bad,100,0.4324312500208035,0.018320309554284746,0.6133452682054336
stable,00000000000000000178,good,100,0.34396686712244773,1.4913000848804039,2.7104141026538455
stable,00000000000000000179,bad,100,0.6442897909333163,0.22863944806970052,1.2712019525362535
stable,00000000000000000179,good,99,-0.09840914944531516,2.6873694847661853,3.040750284927169
stable,0000000000000000017a,bad,99,0.20237407190925794,2.1404513833569934,3.0132295468384456
stable,0000000000000000017a,good,100,0.07407093231039041,2.897560278876291,2.6862514294016937
stable,0000000000000000017b,bad,100,0.0773760012461187,0.8621357276433458,1.0429624843121998
stable,0000000000000000017b,good,100,0.2911405380337823,1.1502876728867915,1.9679092515628414
stable,0000000000000000017c,bad,100,0.33313603982246076,1.9263277561082297,2.4226938181554596
stable,0000000000000000017c,good,100,-0.15964394321362138,1.5728926544261428,2.282758247707205
stable,0000000000000000017d,bad,100,0.21154819873789116,1.9205291223881036,2.5959126547372975
stable,0000000000000000017d,good,100,0.4341434790404283,0.3224258920709425,2.8832998771189264
stable,0000000000000000017e,bad,99,0.09169151230183267,2.7787485391822275,2.6971446147922613
stable,0000000000000000017e,good,100,-0.23693030592208264,2.561643839025007,2.5552107092354452
stable,0000000000000000017f,bad,100,0.5799726705789056,1.165551057510658,1.4784687055800283
stable,0000000000000000017f,good,100,0.2063638255445907,1.7670852956333474,3.112068338499332
stable,00000000000000000180,bad,100,0.3485657172946002,4.154887909873436,4.739678629451495
stable,00000000000000000180,good,100,0.460387729745434,1.3263558444358698,2.064982060197917
stable,00000000000000000181,bad,98,0.46258043878953675,1.5506533126217632,2.5279970444379005
stable,00000000000000000181,good,100,0.5288879094982899,0.7255339186398037,2.637930126447712
stable,00000000000000000183,bad,100,0.11756167913443451,1.5746655717961322,2.0572517954127543
stable,00000000000000000183,good,100,0.2866647792726564,1.1697298868702288,2.771492658816643
stable,00000000000000000184,bad,100,-0.10217784794869872,2.2832357649577686,2.3841127257203616
stable,00000000000000000184,good,100,0.24058509871639933,2.381887935360951,2.848979141148848
stable,00000000000000000185,bad,100,-0.09833625788371043,1.8812159146067908,2.5152124289654734
stable,00000000000000000185,good,100,0.38332312960766585,1.6406815804004335,2.429852714522607
stable,00000000000000000186,bad,100,0.3239920817755289,0.46267216592392524,2.280392037333794
stable,00000000000000000186,good,100,0.35515910699712466,1.48104125056347,2.524741629212552
stable,00000000000000000187,bad,100,0.04986819397425356,1.6471917539451675,2.1239320781270328
stable,00000000000000000187,good,100,0.09804893688781058,3.079656656928606,3.290059824891086
stable,00000000000000000188,bad,100,0.6144078602049969,1.1241189045533708,1.420455145559925
stable,00000000000000000188,good,100,0.32821746169775123,2.9021619086623356,2.768544885209851
stable,00000000000000000189,bad,100,0.20542451245056637,1.9885369214657445,2.6848465940223343
stable,00000000000000000189,good,100,0.1424162735387036,2.862878238245886,2.7143448565479846
stable,0000000000000000018a,bad,100,0.10821527812334825,0.47613702601467695,2.5438958715367406
stable,0000000000000000018a,good,100,-0.1276993651281311,3.229402437607716,2.7942888604505742
stable,0000000000000000018b,bad,100,0.15988631885572732,1.0120865594635615,2.36298896072383
stable,0000000000000000018b,good,99,0.18844423448806885,0.6240934780694749,2.260160546320402
stable,0000000000000000018c,bad,100,0.08768871839276285,3.473867858958262,2.5446824093340132
stable,0000000000000000018c,good,100,0.2691557388540396,1.869290483974256,2.872567843969407
stable,0000000000000000018d,bad,100,-0.01933438316386153,3.307151197633522,2.3569148546734286
stable,0000000000000000018d,good,100,0.09632658985322286,2.3697370748010504,2.8462049071303372
stable,0000000000000000018e,bad,100,-0.5924518003663596,4.12513731243129,4.078001450524387
stable,0000000000000000018e,good,100,0.16549661590067535,1.4752074497569987,2.683377503509814
stable,0000000000000000018f,bad,100,-0.03597200802875881,1.1998820811024218,2.577665637496688
stable,0000000000000000018f,good,100,0.11946006097944833,2.55020906928817,2.993561882247986
stable,00000000000000000190,bad,100,0.3788645883125167,0.21937006558039568,1.3364500281762057
stable,00000000000000000190,good,100,0.18128138005997038,2.2086133093830087,1.9018127426628948
stable,00000000000000000191,bad,100,-0.18643363205623179,2.6049723577683594,2.5628059318320147
stable,00000000000000000191,good,100,0.21796420038733808,2.0302957060421596,2.371202410167628
stable,00000000000000000193,bad,100,-0.116997283732913,3.3668632916175927,2.524280901947269
stable,00000000000000000193,good,100,0.164577088477356,2.2792890481091757,2.1525638419620843
stable,00000000000000000194,bad,100,0.12238469713284489,3.609751601216867,3.9810360372226463
stable,00000000000000000194,good,99,0.18101367160580809,0.7959130422405457,2.4050373761029378
stable,00000000000000000195,bad,100,0.29504529270940083,2.3073043300484724,2.9270336367042122
stable,00000000000000000195,good,100,0.24658341738139467,1.164821986551572,2.257286320514153
stable,00000000000000000197,bad,100,0.12834490694537928,1.3093588216638392,1.5741441087922117
stable,00000000000000000197,good,100,0.26326010216728774,1.4455888070943501,2.638306751165718
stable,00000000000000000198,bad,100,0.275033549966271,1.9584334755543096,2.106026900979346
stable,00000000000000000198,good,100,-0.05488992418295209,4.261407875177682,3.7729806958097414
stable,00000000000000000199,bad,100,0.17759768277773594,2.408474743868762,2.0007061341142593
stable,00000000000000000199,good,100,-0.09068556362376053,2.3051119063947123,2.282576076309994
stable,0000000000000000019a,bad,100,0.26007384438121395,4.456846979982177,4.34863936803567
stable,0000000000000000019a,good,100,0.2576236097461535,0.8021177574920876,2.646578042857533
stable,0000000000000000019b,bad,100,-0.028938649727891137,2.8905363756263687,2.4488598203527685
stable,0000000000000000019b,good,100,0.06815003086810492,2.3678957831470417,2.301201160608045
stable,0000000000000000019c,bad,100,0.15725299935631695,1.6018103317733536,1.9813331584774663
stable,0000000000000000019c,good,100,0.14134551152745198,1.243554539123809,2.9378210895741668
stable,0000000000000000019d,bad,100,0.35558381000654166,2.1871191007722914,2.9989493896034296
stable,0000000000000000019d,good,100,-0.09739955658144746,2.011601613023459,2.421700931738384
stable,0000000000000000019f,bad,100,0.15068603354042198,1.8287205916561449,1.8597015366210339
stable,0000000000000000019f,good,100,0.15299297874782414,1.1789848082424677,2.400511385892393
stable,000000000000000001a0,bad,100,0.695985786274249,1.8840717087494436,4.415681935896317
stable,000000000000000001a0,good,100,0.3752858435986405,0.6050200986781934,2.544002041593918
stable,000000000000000001a1,bad,100,0.6274582625477926,0.3829009242319013,2.9506625383519594
stable,000000000000000001a1,good,100,0.16108560270218739,1.732934366465711,2.4194171765944845
stable,000000000000000001a2,bad,100,-0.06773838644832995,1.043261668754772,2.0799764950641437
stable,000000000000000001a2,good,100,0.13304956252987452,0.9828926381904236,2.9889483116383353
stable,000000000000000001a3,bad,100,-0.11097253745871755,2.803670646005644,2.360612906815028
stable,000000000000000001a3,good,100,-0.2486267191270881,2.2396317429022123,2.5312117301603267
stable,000000000000000001a4,bad,100,0.47472109063656787,0.21864827227515424,1.8535755661893722
stable,000000000000000001a4,good,100,0.18747508536168658,1.233546445982814,2.450812073425123
stable,000000000000000001a5,bad,100,0.12552884166649209,2.1897917420553155,2.278674401985796
stable,000000000000000001a5,good,100,0.18426737111712876,2.4442216938157943,2.7425658642624753
stable,000000000000000001a7,bad,100,-0.14070238980008273,2.2360737450021535,1.932910879273962
stable,000000000000000001a7,good,100,0.2792324841413011,2.9094046429708755,3.3387570654686076
stable,000000000000000001a9,bad,100,0.07232481669675643,3.6873370538467882,3.2557797131285326
stable,000000000000000001a9,good,100,0.22830876105715997,2.633557510939305,2.159416402907992
stable,000000000000000001aa,bad,100,0.03858423490967576,1.474197533147626,1.6785681638483985
stable,000000000000000001aa,good,100,0.17666665320767838,1.2944639462847942,2.830785111495038
stable,000000000000000001ab,bad,100,-0.140093626092562,2.265101444569034,3.1771757424380564
stable,000000000000000001ab,good,100,0.3450405058805482,0.44948777414760066,2.5005495271040705
stable,000000000000000001ac,bad,100,0.21736166965301568,0.2545744289329183,2.230517950637582
stable,000000000000000001ac,good,100,0.09672517999165095,2.8100998433933393,2.1328822798445737
stable,000000000000000001ad,bad,100,0.23052591880051176,1.5668596327656301,2.698128515513485
stable,000000000000000001ad,good,100,-0.3528402741636288,3.250764027128136,2.323347346278311
stable,000000000000000001ae,bad,100,0.4268017974173776,2.2502479739878147,2.377123513752135
stable,000000000000000001ae,good,100,0.2992932664058852,1.557251237970146,1.938317507511971
stable,000000000000000001af,bad,100,-0.20298017014718045,2.6600234364163926,2.5684181556744057
stable,000000000000000001af,good,100,0.4205332237681683,0.770725795486436,2.6558443235254834
stable,000000000000000001b0,bad,97,0.24407037861833764,2.567410304244903,2.9369077917898023
stable,000000000000000001b0,good,96,0.049510209534082895,3.6406955100670624,3.108564306882474
stable,000000000000000001b1,bad,100,-0.31559235848997225,1.962993609109542,2.545222156619479
stable,000000000000000001b1,good,100,-0.2514158789667094,2.61911574400033,3.482275430578764
stable,000000000000000001b2,bad,100,0.24848249628749275,0.6034947480093517,0.5786685904655731
stable,000000000000000001b2,good,100,0.42037182789328975,0.8191168509862917,2.777973324610994
stable,000000000000000001b3,bad,100,-0.22305369452492915,2.935345002416478,2.4109876147252014
stable,000000000000000001b3,good,100,0.24748374379531823,1.0304034899964056,2.0882800329275226
stable,000000000000000001b5,bad,100,0.3698994005056761,0.7189914894244185,0.9133780909996106
stable,000000000000000001b5,good,100,0.08960355584794152,2.625567355462937,2.7322819594430294
stable,000000000000000001b6,bad,99,0.23402012924935395,0.48017914349285434,1.4893843010115948
stable,000000000000000001b6,good,97,0.22353952380284517,1.0353964403661058,2.6629554857138986
stable,000000000000000001b7,bad,100,0.30531320104884213,4.76844018364262,4.742359391162171
stable,000000000000000001b7,good,100,0.07419573576037249,2.026535893605745,2.148351791361048
stable,000000000000000001b8,bad,100,-0.30530665725745076,2.095911994260198,2.001408826635598
stable,000000000000000001b8,good,100,0.024903797738115862,3.3128125546460234,2.6354520291739156
stable,000000000000000001b9,bad,100,0.11114147425348046,0.4807326716372017,1.8199217261099405
stable,000000000000000001b9,good,100,-0.18936577199544652,2.421696619372362,2.51214913281715
stable,000000000000000001ba,bad,100,0.15334410517831404,1.4250207192244486,2.910942608400147
stable,000000000000000001ba,good,100,0.09471007589149398,0.7055826747443305,1.7323908031487136
stable,000000000000000001bb,bad,100,0.22512339279861365,1.1855321932869092,1.9243500646875384
stable,000000000000000001bb,good,100,0.24960620798427505,3.400621205098088,3.432874624359461
stable,000000000000000001bc,bad,100,0.20714208092246167,1.157240873681885,2.1308025867559732
stable,000000000000000001bc,good,100,0.09520190464320065,2.9999645801902455,3.3447632209990488
stable,000000000000000001bd,bad,100,-0.18631722508846224,3.8720820512076077,3.305024018577135
stable,000000000000000001bd,good,100,0.37867176613794895,1.6908828119136545,2.3651712560833253
stable,000000000000000001bf,bad,100,0.07011003545390163,2.946716106540692,3.4205506927389253
stable,000000000000000001bf,good,100,0.29982464467413944,0.9805859751116256,2.569054829790807
stable,000000000000000001c0,bad,100,0.19779895486218704,0.5501464969899943,0.8124930698441815
stable,000000000000000001c0,good,100,0.3789734841304707,1.8244460632642674,2.8537491113329017
stable,000000000000000001c1,bad,100,0.05855052571835462,1.5654691131824368,2.341880510022367
stable,000000000000000001c1,good,100,0.13327085746945652,3.0459526651238047,3.3406779544310368
stable,000000000000000001c2,bad,100,0.11833071555200338,1.7295384288758033,2.453201327878043
stable,000000000000000001c2,good,100,0.30975834006228053,1.7694966777593553,2.552809338694869
stable,000000000000000001c3,bad,100,-0.008941693881372378,2.310297604646225,2.863928154450547
stable,000000000000000001c3,good,100,0.20434906013424628,1.922232992520433,2.311682994336301
stable,000000000000000001c4,bad,100,0.29199150346904296,0.5945701600668941,2.319234393344019
stable,000000000000000001c4,good,100,0.04059644668206947,1.6730034008280628,2.8142238771435673
stable,000000000000000001c5,bad,100,0.03274313428562145,1.1569518692085,1.7674068953731754
stable,000000000000000001c5,good,100,0.4793411992826288,0.8901586424256556,3.04673146827411
stable,000000000000000001c6,bad,100,0.1288528860008899,2.6165655272917077,2.4563528988784844
stable,000000000000000001c6,good,100,0.020075760938824468,1.6962579399743896,2.7966459612889896
stable,000000000000000001c7,bad,100,0.16623699616495693,1.4712398104958244,2.4401587734545696
stable,000000000000000001c7,good,99,0.2637170094389134,1.2664883335033517,1.9432947626226174
stable,000000000000000001c8,bad,100,0.5176372607952897,0.694863141930381,1.5644224002716265
stable,000000000000000001c8,good,100,0.45130587584536447,2.873034290260569,3.1865405685044808
stable,000000000000000001c9,bad,100,0.09206698740831644,1.8186908347524886,2.20305564016738
stable,000000000000000001c9,good,100,0.042859240443753256,2.820345013731626,2.420032756211147
stable,000000000000000001ca,bad,100,-0.02107591297030561,0.7184925036338895,0.6030817295786624
stable,000000000000000001ca,good,100,-0.03153084924937936,2.4809619136977283,2.4829493475076294
stable,000000000000000001cb,bad,100,0.6048784664484549,0.48579244403163135,2.7507524461269175
stable,000000000000000001cb,good,100,0.5672620547090598,0.3043275698446516,2.151875197558803
stable,000000000000000001cc,bad,100,-0.11510734054254676,2.811776117100075,2.6582234825249746
stable,000000000000000001cc,good,100,0.19201165650726693,1.8531054940120473,2.3639563598465654
stable,000000000000000001ce,bad,100,0.22769207985081155,1.6990657670185605,2.5957420331408136
stable,000000000000000001ce,good,100,-0.0020340451035784986,1.855864735412876,2.457156501077343
stable,000000000000000001cf,bad,100,0.174462454013312,1.8795732061350545,2.79423767135639
stable,000000000000000001cf,good,100,-0.03469328770736388,2.5547560711319672,2.474031753009717
stable,000000000000000001d0,bad,100,0.11965652677250137,0.6020232438918568,1.4125992383402484
stable,000000000000000001d0,good,100,0.22822300514011654,2.216564906788946,2.925942576498659
stable,000000000000000001d1,bad,100,0.5866510074910696,0.3233610334311927,1.4128604632921236
stable,000000000000000001d1,good,100,0.06827017011297512,0.649322143922242,2.5390578061875173
stable,000000000000000001d2,bad,100,-0.2256072492132504,3.8810688808558806,3.3041411568694135
stable,000000000000000001d2,good,100,-0.3310254080020987,3.413554190002578,2.532616306575248
stable,000000000000000001d3,bad,100,0.0026193919840811516,2.3813301176891453,2.252567381408561
stable,000000000000000001d3,good,100,0.5333624342034617,1.228575018972211,2.343110617515576
stable,000000000000000001d4,bad,100,0.17006935923312058,1.0703172280059532,2.5616734521960476
stable,000000000000000001d4,good,100,0.25818549977648153,1.042939683865562,2.5030435696443325
stable,000000000000000001d5,bad,100,0.009692244355504868,1.5483488302604596,2.5190339348832596
stable,000000000000000001d5,good,100,0.025379734074401264,2.7945581851422485,2.4465991841073005
stable,000000000000000001d6,bad,100,0.2984719589647172,0.07742731822176419,3.6517381737613324
stable,000000000000000001d6,good,100,0.016180443917991345,2.3953574313703987,2.2066318744810913
stable,000000000000000001d9,bad,100,0.26617705923388923,1.44542576298446,3.7354741184827835
stable,000000000000000001d9,good,100,-0.009737205235112376,1.5690772120045422,2.319320000270455
stable,000000000000000001da,bad,100,-0.13105988484907408,2.589022299351894,2.6423989469602134
stable,000000000000000001da,good,100,0.0376858183772067,1.1090395624156382,2.0129157762474224
stable,000000000000000001db,bad,100,0.056241903697161574,2.2723382191341828,2.45020057330817
stable,000000000000000001db,good,100,-0.027299821357937567,2.728080977865681,2.36382983088067
stable,000000000000000001dc,bad,100,0.21945572415446712,2.1189788129509566,2.7956062374211044
stable,000000000000000001dc,good,100,0.035048409847734864,3.0156491829190757,2.556691130925891
stable,000000000000000001dd,bad,100,0.06871232010790185,2.826710805517045,3.0167571068504997
stable,000000000000000001dd,good,100,0.27741785583311174,2.3494935337216645,2.4194260262400387
stable,000000000000000001de,bad,100,0.3815416570641713,1.1381380159529706,1.8935268049630587
stable,000000000000000001de,good,100,0.30633777768815945,1.6285709835259605,3.111733624097497
stable,000000000000000001df,bad,100,0.5219717414448596,0.18366429511247417,0.6719679305190237
stable,000000000000000001df,good,100,0.0659126736024217,2.4828175537110306,2.9018504818490736
stable,000000000000000001e0,bad,100,0.15277765232142748,0.07123711923425728,1.7384780823513888
stable,000000000000000001e0,good,100,0.17031943426155416,2.1950141612845457,2.687055291920776
stable,000000000000000001e1,bad,100,-0.07884897747414857,3.2589461571100995,2.994029287453337
stable,000000000000000001e1,good,100,-0.0824536947729286,2.330719198031002,2.04045760160223
stable,000000000000000001e3,bad,100,0.5805545041726511,1.2751448779377175,2.0267109664356706
stable,000000000000000001e3,good,100,0.3865942448040938,0.6819960514783249,2.3787413005351405
stable,000000000000000001e6,bad,100,0.00024088866566445222,1.8075950154216012,2.027806631213819
stable,000000000000000001e6,good,100,0.3045431481199367,1.8768360677701132,2.8281524103515627
stable,000000000000000001e7,bad,100,-0.03969003974188684,1.9349628208655896,2.0014200257305994
stable,000000000000000001e7,good,100,-0.1410837503559969,1.6335397843966954,2.6707734405151493
stable,000000000000000001e8,bad,100,0.16835400020070798,1.9259497197009683,2.166410659195465
stable,000000000000000001e8,good,100,0.05931681405224877,4.27853724242849,3.5356582191249526
stable,000000000000000001e9,bad,100,0.4461127557465354,1.247439685019771,1.4139217170860934
stable,000000000000000001e9,good,100,0.17998457783760827,2.403499579471616,2.6661434993559556
stable,000000000000000001ea,bad,100,0.49929721958233336,0.4448433029673086,2.2575329940528515
stable,000000000000000001ea,good,100,0.13600961092583902,3.4655328601113458,2.9631524578486834
stable,000000000000000001eb,bad,100,0.08009862110781497,4.025323502692179,3.2825925765898165
stable,000000000000000001eb,good,100,0.19254662462472444,0.5860722079317534,2.225424458065074
stable,000000000000000001ec,bad,100,0.2855962607572039,0.7140123173948836,2.1344427421818475
stable,000000000000000001ec,good,100,0.21960479673261027,3.826829532928396,4.073122777412678
stable,000000000000000001ed,bad,100,-0.07568983553871284,1.5892087385333609,3.4279815060181518
stable,000000000000000001ed,good,100,0.16156870421703032,1.7195793633580316,2.654911022097591
stable,000000000000000001ee,bad,100,0.19606323063738965,0.23754545500736923,0.4342852939411227
stable,000000000000000001ee,good,100,0.18528374719789903,1.7577129458767848,2.6411046849214252
stable,000000000000000001ef,bad,100,0.16298061195979197,2.3152611931545954,2.328854310035678
stable,000000000000000001ef,good,100,0.18106952497237833,2.380224636245414,3.1113078579675397
stable,000000000000000001f0,bad,100,-0.035131568576994635,2.8124531758634923,2.743182016789763
stable,000000000000000001f0,good,100,-0.0533100685907552,2.7150434764592437,2.4364573854950744
stable,000000000000000001f1,bad,100,0.12127314911930367,0.7804551981004356,2.320768262034089
stable,000000000000000001f1,good,100,-0.041828680632395525,1.2954730773084473,2.1049403608802564
stable,000000000000000001f2,bad,100,0.4608665875029518,0.9885056818919676,2.6193726196602243
stable,000000000000000001f2,good,100,0.08604278470667101,1.3522756858480325,2.046114067425091
stable,000000000000000001f3,bad,100,0.4502719636710174,0.42594467156885546,3.101140356050721
stable,000000000000000001f3,good,99,-0.12903674767618323,2.0524320930842155,2.804350884792676
stable,000000000000000001f4,bad,100,-0.10197387513904177,0.920821882162799,2.267630356849696
stable,000000000000000001f4,good,100,0.07458513170304076,1.8552319038554521,2.67747869132515
stable,000000000000000001f5,bad,100,-0.22438811554814309,2.7577604576591117,2.2422776205473607
stable,000000000000000001f5,good,100,0.05620286270175298,1.8513359656128874,2.357700680871385
stable,000000000000000001f6,bad,100,0.0024442923730726446,1.8250224188977024,2.3041747461889748
stable,000000000000000001f6,good,100,-0.1402150516650898,2.2382808466194746,2.3753674333519337
stable,000000000000000001f8,bad,100,0.22072353890322152,0.1388727793764681,1.9953429806786223
stable,000000000000000001f8,good,100,-0.15597644550893264,2.671591662300617,2.456671560089984
stable,000000000000000001fa,bad,100,-0.006242764649119995,3.026892535767422,2.1614012056791414
stable,000000000000000001fa,good,100,0.26143522863424895,2.55782502574657,2.468931687445699
stable,000000000000000001fb,bad,98,-0.047358019640000464,1.345145462920066,3.108249992746349
stable,000000000000000001fb,good,100,-0.13571324317006367,1.2221973870153842,2.2674179037902973
stable,000000000000000001fc,bad,100,0.5766329591282061,0.19811395917581293,0.6879473448021868
stable,000000000000000001fc,good,100,0.2243543860911237,2.6979000152936012,2.726768002187417
stable,000000000000000001fd,bad,100,0.43444081831216913,2.2029072953566757,3.3084701482349006
stable,000000000000000001fd,good,100,0.23736268566152202,0.7612856338082234,2.4257796179495577
stable,000000000000000001fe,bad,100,0.26702641448086734,1.338874422308091,2.3236289523162617
stable,000000000000000001fe,good,100,0.10585556708095152,1.9443860909036772,2.75691274574838
stable,000000000000000001ff,bad,100,-0.4685960138971204,4.265560396855974,3.4608875109074364
stable,000000000000000001ff,good,100,0.1523002189918618,2.870126986707517,2.6266240661938114
stable,00000000000000000200,bad,100,0.11637200733695081,3.5458071067402503,2.5045205301320523
stable,00000000000000000200,good,100,0.17307457371796237,2.0290972993154752,2.6757278854659785
stable,00000000000000000201,bad,99,0.49343547342359206,0.19593555386436146,0.4119255854255358
stable,00000000000000000201,good,100,0.27995606408847445,3.3288984652419766,3.1435342191179054
stable,00000000000000000202,bad,100,0.43860461549666474,2.7199597490396146,3.0100955415808235
