parent_id,parent_label,min_dist_m,n_good,n_bad,m_g,m_b,dor
00000000000000000185,stable_built,0,100,100,0.049615347083200256,0.05049011063111038,0.5043692100654384
00000000000000000185,stable_built,500,98,95,0.06298254323359416,0.05049011063111038,0.44495399473837705
00000000000000000185,stable_built,1000,86,89,0.06298254323359416,0.05049011063111038,0.44495399473837705
00000000000000000185,stable_built,2000,65,68,0.0701922311766372,0.05380666848444793,0.43392859639141035
00000000000000000186,stable_crop,0,100,100,0.020768926840920264,0.009917364581707555,0.3231855047192632
00000000000000000186,stable_crop,500,99,92,0.020768926840920264,0.02543448336575609,0.5504893091534256
00000000000000000186,stable_crop,1000,99,83,0.020768926840920264,0.03268784701005876,0.6114818507486236
00000000000000000186,stable_crop,2000,71,56,0.03313114631653578,0.03387402763013536,0.5055434623091923
00000000000000000187,stable_crop,0,100,100,0.039050975319096494,0.02053978905305809,0.34468074489595213
00000000000000000187,stable_crop,500,98,97,0.0393216876161989,0.022367075541920745,0.3625794131133289
00000000000000000187,stable_crop,1000,96,89,0.039811328101843804,0.022367075541920745,0.35972418445651205
00000000000000000187,stable_crop,2000,91,55,0.039811328101843804,0.024624069708290786,0.38215127933974957
00000000000000000188,stable_nature,0,100,100,0.01905627322100789,0.24799886850434008,0.9286429270793264
00000000000000000188,stable_nature,500,99,96,0.01905627322100789,0.24799886850434008,0.9286429270793264
00000000000000000188,stable_nature,1000,92,80,0.021178914732944108,0.2515113401003596,0.922333437449706
00000000000000000189,stable_nature,0,100,100,0.12112620456286775,0.1618045156986349,0.5718874060353466
00000000000000000189,stable_nature,500,98,98,0.13742484916641223,0.1618045156986349,0.5407374231839454
00000000000000000189,stable_nature,1000,94,91,0.13742484916641223,0.1772826678079767,0.5633251773323252
00000000000000000189,stable_nature,2000,64,77,0.14799405537708193,0.1910419324574414,0.5634857045032095
0000000000000000018a,stable_crop,0,100,100,0.10069605257412413,0.069304436042364,0.40767198145120254
0000000000000000018a,stable_crop,500,99,94,0.10069605257412413,0.08895948399403437,0.4690581967882335
0000000000000000018a,stable_crop,1000,95,90,0.10069605257412413,0.09216500076955539,0.4778829067413571
0000000000000000018a,stable_crop,2000,85,69,0.10069605257412413,0.09216500076955539,0.4778829067413571
0000000000000000018b,stable_crop,0,99,100,0.06115612003800919,0.0923465167539053,0.6015956382461822
0000000000000000018b,stable_crop,500,93,98,0.06298492570732421,0.09542486462808601,0.6023924684543488
0000000000000000018b,stable_crop,1000,78,93,0.09340343062636206,0.09941553340618688,0.5155900193971034
0000000000000000018b,stable_crop,2000,61,70,0.09491337405083052,0.1130684602133687,0.5436458458636068
0000000000000000018c,stable_crop,0,100,100,0.059197208865586305,0.015355573324322714,0.20596915196271742
0000000000000000018c,stable_crop,500,98,97,0.059197208865586305,0.015355573324322714,0.20596915196271742
0000000000000000018c,stable_crop,1000,96,92,0.062470638653045876,0.015355573324322714,0.19730593246129874
0000000000000000018c,stable_crop,2000,81,75,0.07872957877193736,0.016492107684735812,0.17319697117595884
0000000000000000018d,stable_nature,0,100,100,0.2003963950725574,0.21284610956034777,0.5150634486375254
0000000000000000018d,stable_nature,500,99,96,0.22598544499410508,0.21284610956034777,0.48502918113071
0000000000000000018d,stable_nature,1000,92,92,0.22598544499410508,0.21284610956034777,0.48502918113071
0000000000000000018d,stable_nature,2000,74,70,0.22853941245078638,0.21284610956034777,0.48222268050399814
0000000000000000018e,stable_nature,0,100,100,0.05760683568455445,0.04488581771211031,0.437941805818572
0000000000000000018e,stable_nature,500,97,100,0.05760683568455445,0.04488581771211031,0.437941805818572
0000000000000000018e,stable_nature,1000,90,100,0.06334102822385226,0.04488581771211031,0.4147382964320548
0000000000000000018e,stable_nature,2000,73,93,0.08598315288926565,0.04488581771211031,0.34298288972172436
0000000000000000018f,stable_crop,0,100,100,0.10272305105039266,0.0077940948185077465,0.0705238518164672
0000000000000000018f,stable_crop,500,100,95,0.10272305105039266,0.008825269531477642,0.07911611295771383
0000000000000000018f,stable_crop,1000,96,91,0.11837991960872118,0.00916509465406674,0.07185772573682528
0000000000000000018f,stable_crop,2000,76,67,0.12142463131914201,0.011868062445999205,0.0890376067185005
00000000000000000190,stable_built,0,100,100,0.1802369289597882,0.056386669060079206,0.2382968965551211
00000000000000000190,stable_built,500,99,78,0.1802369289597882,0.1183893116790961,0.396446445648635
00000000000000000190,stable_built,1000,83,62,0.18687187840090988,0.12394299977545338,0.3987679113119115
00000000000000000190,stable_built,2000,46,19,0.21584850408440745,0.13784314853263646,0.3897268920889547
00000000000000000191,stable_crop,0,100,100,0.1159436739546776,0.16555133828166782,0.5881146417687909
00000000000000000191,stable_crop,500,97,100,0.135467498412618,0.16555133828166782,0.5499700287834529
00000000000000000191,stable_crop,1000,91,90,0.135467498412618,0.16555133828166782,0.5499700287834529
00000000000000000191,stable_crop,2000,59,67,0.14774046601475685,0.17273423166126103,0.5389949125885338
00000000000000000193,stable_nature,0,100,100,0.017240789459006665,0.04022025819706367,0.699956924508228
00000000000000000193,stable_nature,500,99,100,0.017240789459006665,0.04022025819706367,0.699956924508228
00000000000000000193,stable_nature,1000,88,97,0.020506376095490685,0.04022025819706367,0.6623166039902318
00000000000000000193,stable_nature,2000,62,63,0.02050637609549071,0.04022025819706367,0.6623166039902315
00000000000000000194,stable_nature,0,99,100,0.02600027802503113,0.04079113191647059,0.6107242226445913
00000000000000000194,stable_nature,500,96,100,0.028429431810599336,0.04079113191647059,0.5892921080030038
00000000000000000194,stable_nature,1000,90,98,0.032696782835596475,0.04079113191647059,0.555072654511103
00000000000000000194,stable_nature,2000,65,94,0.03899741923768938,0.04079113191647059,0.511240413892797
00000000000000000195,stable_nature,0,100,100,0.01919081500306512,0.017618708745638423,0.47864538714061255
00000000000000000195,stable_nature,500,97,99,0.019748410918940418,0.017618708745638423,0.47150299255920713
00000000000000000195,stable_nature,1000,91,95,0.021286820261959005,0.017901698154197242,0.45680977177131815
00000000000000000195,stable_nature,2000,60,86,0.024935326465983974,0.018157985050263004,0.42136434659925687
00000000000000000197,stable_crop,0,100,100,0.04969309015367214,0.02094784992737255,0.29653979552145027
00000000000000000197,stable_crop,500,100,97,0.04969309015367214,0.02094784992737255,0.29653979552145027
00000000000000000197,stable_crop,1000,95,79,0.06285044508438994,0.022230111589053837,0.2612830998992658
00000000000000000197,stable_crop,2000,70,21,0.082146993810425,0.03389996843596397,0.29212284216191714
00000000000000000198,stable_crop,0,100,100,0.07280477019594582,0.02328954203014757,0.24236129579770466
00000000000000000198,stable_crop,500,100,94,0.07280477019594582,0.02857337804011284,0.28184947680537603
00000000000000000198,stable_crop,1000,100,86,0.07280477019594582,0.02857337804011284,0.28184947680537603
00000000000000000198,stable_crop,2000,95,54,0.07280477019594582,0.033243113233562174,0.31347267062945217
00000000000000000199,stable_nature,0,100,100,0.025164395357536874,0.12034614199652667,0.8270613536589954
00000000000000000199,stable_nature,500,96,94,0.025164395357536874,0.12034614199652667,0.8270613536589954
00000000000000000199,stable_nature,1000,85,87,0.025164395357536874,0.12034614199652667,0.8270613536589954
00000000000000000199,stable_nature,2000,57,50,0.026434247573792646,0.12702025012949733,0.8277388543818898
0000000000000000019a,stable_nature,0,100,100,0.010387395873901894,0.10063719387421485,0.9064405831323098
0000000000000000019a,stable_nature,500,99,100,0.010387395873901894,0.10063719387421485,0.9064405831323098
0000000000000000019a,stable_nature,1000,90,100,0.014854779854000456,0.10063719387421485,0.8713782492813807
0000000000000000019a,stable_nature,2000,69,100,0.015114002489921096,0.10063719387421485,0.8694268140154324
0000000000000000019b,stable_nature,0,100,100,0.1154925681067214,0.13083971446692255,0.5311513095214198
0000000000000000019b,stable_nature,500,98,100,0.1154925681067214,0.13083971446692255,0.5311513095214198
0000000000000000019b,stable_nature,1000,92,97,0.1264689264242276,0.13083971446692255,0.5084932787848485
0000000000000000019b,stable_nature,2000,62,71,0.12935101576386476,0.15411763262199685,0.5436849312932344
0000000000000000019c,stable_nature,0,100,100,0.027454851647558853,0.03333310046259992,0.5483504428911499
0000000000000000019c,stable_nature,500,99,93,0.027454851647558898,0.03333310046259992,0.5483504428911494
0000000000000000019c,stable_nature,1000,87,86,0.029562628745081154,0.033530814070281446,0.5314468916821511
0000000000000000019c,stable_nature,2000,71,48,0.030648483020610205,0.03864854202721772,0.5577229614111899
0000000000000000019d,stable_built,0,100,100,0.08803770594401947,0.08253217639384977,0.4838613667440072
0000000000000000019d,stable_built,500,99,98,0.08803770594401947,0.09311339884622474,0.51400955546767
0000000000000000019d,stable_built,1000,88,97,0.11243204494681261,0.09407655485830749,0.4555575648986577
0000000000000000019d,stable_built,2000,64,89,0.11243204494681261,0.09472608312599148,0.4572646219908083
0000000000000000019f,stable_crop,0,100,100,0.068798532089859,0.06817316484227931,0.49771716616431727
0000000000000000019f,stable_crop,500,95,94,0.07753657061958374,0.07385480183785478,0.48784022919225556
0000000000000000019f,stable_crop,1000,89,87,0.07753657061958374,0.07385480183785478,0.48784022919225556
0000000000000000019f,stable_crop,2000,69,38,0.07986559070491857,0.08286804575741573,0.5092250597871131
000000000000000001a0,stable_nature,0,100,100,0.06304330775675097,0.07650864397025425,0.5482448867456471
000000000000000001a0,stable_nature,500,95,100,0.07398370724919809,0.07650864397025425,0.5083889204321004
000000000000000001a0,stable_nature,1000,90,100,0.07527303254435344,0.07650864397025425,0.5040703576784308
000000000000000001a0,stable_nature,2000,64,92,0.09313228516207635,0.10299911526311792,0.5251536217010659
000000000000000001a1,stable_nature,0,100,100,0.1667160721484755,0.10932821814495113,0.396053176931653
000000000000000001a1,stable_nature,500,100,91,0.1667160721484755,0.16729580645877046,0.5008678348681949
000000000000000001a1,stable_nature,1000,96,79,0.1798366760096876,0.20920984553345115,0.537750201963226
000000000000000001a1,stable_nature,2000,69,69,0.22771155200841342,0.20920984553345115,0.4788271911377983
000000000000000001a2,stable_nature,0,100,100,0.00832341808908923,0.011426109774116155,0.5785510343680249
000000000000000001a2,stable_nature,500,98,97,0.00832341808908923,0.012201137060799106,0.5944653597167499
000000000000000001a2,stable_nature,1000,89,94,0.011251757996840684,0.012837177073039352,0.5329076206676152
000000000000000001a2,stable_nature,2000,70,51,0.01227430045738247,0.017687103725905096,0.5903295992776136
000000000000000001a3,stable_crop,0,100,100,0.25153405080273195,0.3370266051045193,0.5726284992401145
000000000000000001a3,stable_crop,500,97,97,0.25153405080273195,0.3370266051045193,0.5726284992401145
000000000000000001a3,stable_crop,1000,84,95,0.25153405080273195,0.3370266051045193,0.5726284992401145
000000000000000001a3,stable_crop,2000,63,72,0.26301957631890527,0.34235151342834513,0.5655233942055532
000000000000000001a4,stable_built,0,100,100,0.10669293499514625,0.04155979267060879,0.28033071178310853
000000000000000001a4,stable_built,500,97,89,0.1078711102699876,0.05493615723955707,0.33743062014107555
000000000000000001a4,stable_built,1000,92,73,0.11530989113171697,0.05493615723955707,0.32268682747589617
000000000000000001a5,stable_crop,0,100,100,0.05081700608791717,0.012587616033523963,0.198528366105801
000000000000000001a5,stable_crop,500,97,97,0.05474268150449328,0.012883349976987235,0.19050873893620165
000000000000000001a5,stable_crop,1000,97,84,0.05474268150449328,0.012883349976987302,0.19050873893620246
000000000000000001a5,stable_crop,2000,78,64,0.05474268150449328,0.014074561434935063,0.2045208560174186
000000000000000001a7,stable_built,0,100,100,0.05701041236480235,0.06737664116801426,0.5416692433324408
000000000000000001a7,stable_built,500,100,96,0.05701041236480235,0.06737664116801426,0.5416692433324408
000000000000000001a7,stable_built,1000,94,92,0.05701041236480235,0.0684761122061712,0.5456849844215449
000000000000000001a7,stable_built,2000,82,46,0.05845696518246864,0.06847611220617118,0.5394662574513469
000000000000000001a9,stable_crop,0,100,100,0.05731337527557678,0.05074012049874166,0.46958333124407536
000000000000000001a9,stable_crop,500,96,97,0.07104096836866916,0.05074012049874166,0.41665024487971464
000000000000000001a9,stable_crop,1000,89,90,0.07241076263762466,0.05074012049874166,0.4120158882023164
000000000000000001a9,stable_crop,2000,57,74,0.0842488811235439,0.05074012049874166,0.37588336744901896
000000000000000001aa,stable_nature,0,100,100,0.01561430306816991,0.007866462275603813,0.33501728585498197
000000000000000001aa,stable_nature,500,99,98,0.01561430306816991,0.007866462275603813,0.33501728585498197
000000000000000001aa,stable_nature,1000,89,95,0.017148942215086605,0.007866462275603813,0.31446472425488403
000000000000000001aa,stable_nature,2000,73,24,0.031134962308230384,0.015534206266469331,0.33285800327194764
000000000000000001ab,stable_nature,0,100,100,0.02016322556136174,0.06414408769407232,0.7608365777114484
000000000000000001ab,stable_nature,500,91,100,0.02448123304192995,0.06414408769407232,0.7237670584507266
000000000000000001ab,stable_nature,1000,84,97,0.02789379085983954,0.06710442576003577,0.7063756367957958
000000000000000001ab,stable_nature,2000,63,83,0.03250876981808191,0.07980940998122696,0.7105653788471338
000000000000000001ac,stable_built,0,100,100,0.13691909291738244,0.07396191912778365,0.3507282064427493
000000000000000001ac,stable_built,500,97,95,0.13691909291738244,0.08674694025294245,0.3878413678776856
000000000000000001ac,stable_built,1000,90,89,0.13691909291738244,0.08674694025294247,0.38784136787768564
000000000000000001ac,stable_built,2000,60,58,0.13691909291738244,0.08967567028843453,0.39575349853335307
000000000000000001ad,stable_crop,0,100,100,0.07632538033476763,0.014204250713096233,0.1569016746067308
000000000000000001ad,stable_crop,500,98,98,0.07632538033476763,0.016105465949822585,0.17424341112338593
000000000000000001ad,stable_crop,1000,89,93,0.07664652938939487,0.016105465949822585,0.17364010219669335
000000000000000001ad,stable_crop,2000,63,64,0.08128670505302153,0.017994978564131438,0.18125174662973964
000000000000000001ae,stable_nature,0,100,100,0.009138962455604615,0.06920104534610132,0.883342334103151
000000000000000001ae,stable_nature,500,97,100,0.009138962455604615,0.06920104534610132,0.883342334103151
000000000000000001ae,stable_nature,1000,86,99,0.010421798894806277,0.06920104534610132,0.8691104419211262
000000000000000001ae,stable_nature,2000,46,68,0.011963069277816318,0.07006629032952987,0.854161127967661
000000000000000001af,stable_nature,0,100,100,0.08231828033440813,0.21416716594170823,0.7223530484580089
000000000000000001af,stable_nature,500,98,100,0.09667027601252605,0.21416716594170823,0.6890005418734332
000000000000000001af,stable_nature,1000,91,100,0.1048562296317396,0.21416716594170823,0.6713211912125417
000000000000000001af,stable_nature,2000,72,81,0.13160005175157377,0.21416716594170823,0.6193969670400306
000000000000000001b0,stable_built,0,96,97,0.07474705220497187,0.02025464777035644,0.21320300347681476
000000000000000001b0,stable_built,500,94,82,0.0949629309009545,0.02025464777035644,0.17579477024042017
000000000000000001b0,stable_built,1000,84,82,0.0949629309009545,0.02025464777035644,0.17579477024042017
000000000000000001b0,stable_built,2000,70,74,0.0949629309009545,0.02025464777035644,0.17579477024042017
000000000000000001b1,stable_crop,0,100,100,0.07195103537542838,0.06344663328229623,0.46859472478965697
000000000000000001b1,stable_crop,500,97,98,0.07195103537542838,0.06344663328229623,0.46859472478965697
000000000000000001b1,stable_crop,1000,93,96,0.07195103537542838,0.06344663328229623,0.46859472478965697
000000000000000001b1,stable_crop,2000,80,69,0.07647158729928824,0.0719388176023085,0.4847289356128546
000000000000000001b2,stable_nature,0,100,100,0.08946047694158528,0.041510263725708964,0.31694303257275447
000000000000000001b2,stable_nature,500,98,70,0.0981336821472204,0.05736064366621165,0.36889219825722913
000000000000000001b3,stable_crop,0,100,100,0.07549561085893967,0.10229294402122827,0.5753629309243209
000000000000000001b3,stable_crop,500,97,99,0.09015361813454906,0.10229294402122827,0.5315394719178975
000000000000000001b3,stable_crop,1000,87,92,0.09079624062343798,0.10229294402122827,0.5297704488676764
000000000000000001b3,stable_crop,2000,52,70,0.12442455941371885,0.10754734617256803,0.46362229038162506
000000000000000001b5,stable_nature,0,100,100,0.06990247973598715,0.04421921044245565,0.3874741985763284
000000000000000001b5,stable_nature,500,99,69,0.06990247973598715,0.0473198498396777,0.40367607443537395
000000000000000001b5,stable_nature,1000,93,39,0.06990247973598715,0.06291859483239359,0.47370942477601535
000000000000000001b6,stable_nature,0,97,99,0.09464209348151034,0.03521261873832382,0.27116935639917605
000000000000000001b6,stable_nature,500,97,80,0.09464209348151034,0.042006084641802575,0.30740318106245357
000000000000000001b6,stable_nature,1000,87,65,0.11846756825489205,0.04229865241287847,0.263106591900466
000000000000000001b6,stable_nature,2000,67,39,0.14405041197598004,0.04632899573036568,0.24335087648546191
000000000000000001b7,stable_nature,0,100,100,0.058261611257648595,0.22294871839423328,0.7928183814208921
000000000000000001b7,stable_nature,500,95,100,0.06164584529336823,0.22294871839423328,0.7833906435337955
000000000000000001b7,stable_nature,1000,84,100,0.06194680194656179,0.22294871839423328,0.7825630888360655
000000000000000001b7,stable_nature,2000,53,100,0.06931026449743527,0.22294871839423328,0.7628464185688032
000000000000000001b8,stable_nature,0,100,100,0.210793934056929,0.0791681825044136,0.2730293992987606
000000000000000001b8,stable_nature,500,100,95,0.210793934056929,0.09452337713287537,0.3095906247969154
000000000000000001b8,stable_nature,1000,94,88,0.210793934056929,0.09452337713287537,0.3095906247969154
000000000000000001b8,stable_nature,2000,69,51,0.210793934056929,0.10625014554468451,0.3351273604536618
000000000000000001b9,stable_built,0,100,100,0.2013130234748564,0.054673545132910874,0.2135797414295992
000000000000000001b9,stable_built,500,100,92,0.2013130234748564,0.07628654808699405,0.2748078740089923
000000000000000001b9,stable_built,1000,97,76,0.20319838118727898,0.08449907984398897,0.29370811803762015
000000000000000001b9,stable_built,2000,74,43,0.20319838118727898,0.08449907984398897,0.29370811803762015
000000000000000001ba,stable_crop,0,100,100,0.051988949649532844,0.09185224150141107,0.6385670249656421
000000000000000001ba,stable_crop,500,93,99,0.05544879714541222,0.09185224150141107,0.6235681862435285
000000000000000001ba,stable_crop,1000,85,93,0.06917406208915847,0.09542869477469844,0.5797514974372383
000000000000000001ba,stable_crop,2000,41,85,0.08182202803539633,0.09895789982923371,0.5473942876157527
000000000000000001bb,stable_crop,0,100,100,0.016046146398818538,0.008381694696778474,0.3431205673736804
000000000000000001bb,stable_crop,500,100,97,0.016046146398818538,0.011160222413225762,0.4102062458211957
000000000000000001bb,stable_crop,1000,100,84,0.016046146398818538,0.011430978944177328,0.4160180077453101
000000000000000001bb,stable_crop,2000,95,45,0.016046146398818538,0.020320841163501458,0.5587716367246541
000000000000000001bc,stable_crop,0,100,100,0.05339760100904345,0.018115067104632197,0.2533127008432044
000000000000000001bc,stable_crop,500,99,94,0.05339760100904345,0.02150385362127496,0.28709527374497196
000000000000000001bc,stable_crop,1000,97,91,0.05339760100904345,0.02150385362127496,0.28709527374497196
000000000000000001bc,stable_crop,2000,90,60,0.05339760100904345,0.024645863502475173,0.3157966353290458
000000000000000001bd,stable_nature,0,100,100,0.02298035883149374,0.1618500763775761,0.875667885506111
000000000000000001bd,stable_nature,500,96,100,0.02298035883149374,0.1618500763775761,0.875667885506111
000000000000000001bd,stable_nature,1000,90,99,0.026587370133863697,0.1618500763775761,0.8589061217558553
000000000000000001bd,stable_nature,2000,68,93,0.030889777539673834,0.1618500763775761,0.8397333145547798
000000000000000001bf,stable_nature,0,100,100,0.008896520672453412,0.016405527349844195,0.648387329544957
000000000000000001bf,stable_nature,500,99,100,0.009045412450338297,0.016405527349844195,0.6445941673667378
000000000000000001bf,stable_nature,1000,94,100,0.009993075529103756,0.016405527349844195,0.6214543786446225
000000000000000001bf,stable_nature,2000,71,100,0.012906434023101921,0.016405527349844195,0.5596871236472841
000000000000000001c0,stable_built,0,100,100,0.08473704623982661,0.012819492582972058,0.13140577492325684
000000000000000001c0,stable_built,500,100,74,0.08473704623982661,0.018167945805955023,0.1765506749924794
000000000000000001c0,stable_built,1000,96,30,0.08473704623982661,0.02339676314942609,0.2163686203358253
000000000000000001c1,stable_crop,0,100,100,0.06529611319679825,0.008749319192424231,0.11816149774526209
000000000000000001c1,stable_crop,500,100,98,0.06529611319679825,0.008749319192424231,0.11816149774526209
000000000000000001c1,stable_crop,1000,95,85,0.06529611319679825,0.010005548610653881,0.13287287916839602
000000000000000001c1,stable_crop,2000,78,61,0.06610449601777066,0.010828668894402394,0.1407542365717523
000000000000000001c2,stable_crop,0,100,100,0.07089377917847087,0.0359164388432313,0.33626407199728187
000000000000000001c2,stable_crop,500,97,96,0.07822675924125781,0.0359164388432313,0.31466122770041177
000000000000000001c2,stable_crop,1000,94,92,0.0825728182814542,0.036954264164818465,0.3091706365469115
000000000000000001c2,stable_crop,2000,74,61,0.09233254069217993,0.03936899894428014,0.29892588235986234
000000000000000001c3,stable_crop,0,100,100,0.1117403509748355,0.04622590648504103,0.2926315228838652
000000000000000001c3,stable_crop,500,96,100,0.1117403509748355,0.04622590648504103,0.2926315228838652
000000000000000001c3,stable_crop,1000,86,95,0.1117403509748355,0.048135598465260124,0.3010809232629145
000000000000000001c3,stable_crop,2000,60,74,0.13233755288242793,0.05014856064091859,0.2748075438311528
000000000000000001c4,stable_nature,0,100,100,0.2927334987848408,0.16472951294242763,0.3600936222583094
000000000000000001c4,stable_nature,500,98,94,0.30853733431360253,0.18743924598817366,0.3779195498984017
000000000000000001c4,stable_nature,1000,92,82,0.30853733431360253,0.19450958079303374,0.38666290350158455
000000000000000001c4,stable_nature,2000,75,52,0.3250968595085991,0.20610290356555244,0.38799509693379514
000000000000000001c5,stable_crop,0,100,100,0.04234441497056305,0.006824686403864555,0.13880030777367858
000000000000000001c5,stable_crop,500,96,96,0.04912102668064713,0.009443797716342517,0.1612537528015997
000000000000000001c5,stable_crop,1000,92,78,0.05090573326540491,0.009443797716342494,0.15648502254379187
000000000000000001c5,stable_crop,2000,79,37,0.0625798262064847,0.011721459887820983,0.15775581425045532
000000000000000001c6,stable_nature,0,100,100,0.04540545130458786,0.11641769135162613,0.719413116319406
000000000000000001c6,stable_nature,500,98,99,0.04540545130458786,0.12179700201479837,0.728440280606506
000000000000000001c6,stable_nature,1000,93,95,0.0490937897285745,0.12179700201479837,0.7127183435195765
000000000000000001c6,stable_nature,2000,75,76,0.0562136525606773,0.12234226003050863,0.6851761907763487
000000000000000001c7,stable_built,0,99,100,0.09253128983990935,0.12410731695836727,0.5728771929989243
000000000000000001c7,stable_built,500,92,97,0.09253128983990935,0.12677904205968196,0.5780805717678098
000000000000000001c7,stable_built,1000,83,87,0.09435101994446768,0.12677904205968196,0.5733234138772573
000000000000000001c7,stable_built,2000,47,64,0.12941629173719912,0.13439278832157123,0.5094320039747013
000000000000000001c8,stable_built,0,100,100,0.10636734131650438,0.05479042737526174,0.33998005693237865
000000000000000001c8,stable_built,500,100,94,0.10636734131650438,0.060230734232942854,0.3615331931892845
000000000000000001c8,stable_built,1000,97,75,0.10636734131650438,0.08471193374873123,0.4433339707792315
000000000000000001c8,stable_built,2000,84,12,0.11783642506183215,0.1459136165983257,0.5532268949772615
000000000000000001c9,stable_nature,0,100,100,0.026876961207331296,0.030158984586869365,0.5287715346241724
000000000000000001c9,stable_nature,500,99,97,0.026876961207331296,0.030257351919251208,0.5295828419549861
000000000000000001c9,stable_nature,1000,98,87,0.026876961207331296,0.030624453360895344,0.5325860866262029
000000000000000001c9,stable_nature,2000,75,57,0.026876961207331296,0.03473490416640641,0.5637697212239987
000000000000000001ca,stable_nature,0,100,100,0.06762391660492881,0.14096718470742978,0.6758063206908336
000000000000000001ca,stable_nature,500,100,76,0.06762391660492881,0.14096718470742978,0.6758063206908336
000000000000000001cb,stable_crop,0,100,100,0.005659588368736324,0.011449391687265243,0.6692036374535236
000000000000000001cb,stable_crop,500,96,97,0.07345114677556511,0.10770942599410456,0.5945522491279237
000000000000000001cb,stable_crop,1000,89,94,0.1347471298031501,0.3001988727524411,0.6901980268536483
000000000000000001cb,stable_crop,2000,54,78,0.4055820731030476,0.39720765279042647,0.4947841757041109
000000000000000001cc,stable_nature,0,100,100,0.059512004254603255,0.20808186968882328,0.7776032635636397
000000000000000001cc,stable_nature,500,97,100,0.059512004254603255,0.20808186968882328,0.7776032635636397
000000000000000001cc,stable_nature,1000,91,100,0.06818663226383008,0.20808186968882328,0.7531870923299501
000000000000000001cc,stable_nature,2000,65,85,0.0937084505882034,0.20808186968882328,0.6894915300700375
000000000000000001ce,stable_nature,0,100,100,0.03194470306279127,0.05424233988776752,0.6293560845132404
000000000000000001ce,stable_nature,500,96,100,0.03727326524552273,0.05424233988776752,0.5927113721006616
000000000000000001ce,stable_nature,1000,89,91,0.037641392717345366,0.058374799525925905,0.6079682828643811
000000000000000001ce,stable_nature,2000,57,81,0.04346874927348203,0.0649240237422036,0.5989700414086593
000000000000000001cf,stable_crop,0,100,100,0.12655461341575588,0.044960930029017666,0.2621390990329255
000000000000000001cf,stable_crop,500,100,99,0.12655461341575588,0.044960930029017666,0.2621390990329255
000000000000000001cf,stable_crop,1000,92,92,0.12655461341575588,0.05588035501307866,0.3063028732595776
000000000000000001cf,stable_crop,2000,69,73,0.13434985697423593,0.06532669916439235,0.32716258947650917
000000000000000001d0,stable_crop,0,100,100,0.1328353509977691,0.12042771083879589,0.47550444176511797
000000000000000001d0,stable_crop,500,99,90,0.1328353509977691,0.12689594814466626,0.4885662550611145
000000000000000001d0,stable_crop,1000,97,71,0.13775483221074308,0.13514466457428975,0.4952177126227906
000000000000000001d0,stable_crop,2000,76,16,0.1389082515167675,0.19882082612416893,0.5886991653557313
000000000000000001d1,stable_built,0,100,100,0.02747359656374666,0.02190929097908727,0.4436616015950837
000000000000000001d1,stable_built,500,98,87,0.0307623731355972,0.03264383685050069,0.5148365886739354
000000000000000001d1,stable_built,1000,86,78,0.0330106534410302,0.03322272744272805,0.5016009601039908
000000000000000001d2,stable_built,0,100,100,0.1259118668560118,0.12244454489458181,0.49301946356452836
000000000000000001d2,stable_built,500,99,80,0.1259118668560118,0.12244454489458181,0.49301946356452836
000000000000000001d2,stable_built,1000,92,69,0.1259118668560118,0.12244454489458176,0.49301946356452825
000000000000000001d2,stable_built,2000,68,64,0.12703304897738346,0.12244454489458181,0.4908037751756213
000000000000000001d3,stable_nature,0,100,100,0.026457136298867413,0.0543899903414341,0.6727510624186916
000000000000000001d3,stable_nature,500,98,99,0.026457136298867413,0.0543899903414341,0.6727510624186916
000000000000000001d3,stable_nature,1000,94,91,0.030278622564886226,0.05645042101551993,0.6508825496563222
000000000000000001d3,stable_nature,2000,63,60,0.03887569818729686,0.05826786589315034,0.5998119015305774
000000000000000001d4,stable_crop,0,100,100,0.025403056803009895,0.03651381012589498,0.5897231551982709
000000000000000001d4,stable_crop,500,94,99,0.025403056803009895,0.04179070969838763,0.6219432526809835
000000000000000001d4,stable_crop,1000,83,96,0.030760043699633966,0.04273041654047842,0.5814416782843056
000000000000000001d4,stable_crop,2000,62,71,0.03444894420343712,0.05153582208456653,0.5993599134915286
000000000000000001d5,stable_crop,0,100,100,0.0201083876555872,0.017041725437175904,0.45872607155096207
000000000000000001d5,stable_crop,500,100,99,0.0201083876555872,0.02001326822869647,0.498814612385856
000000000000000001d5,stable_crop,1000,89,92,0.0201083876555872,0.02001326822869647,0.498814612385856
000000000000000001d5,stable_crop,2000,71,64,0.02215521601455468,0.023246462980210335,0.5120176939354759
000000000000000001d6,stable_built,0,100,100,0.07454633404781252,0.01758333683428288,0.1908542238970398
000000000000000001d6,stable_built,500,100,90,0.07454633404781252,0.02641683454522705,0.261648231856172
000000000000000001d6,stable_built,1000,88,82,0.07838264139196074,0.02641683454522705,0.25207029242024137
000000000000000001d6,stable_built,2000,59,75,0.07857421997297395,0.02641683454522705,0.2516103363872384
000000000000000001d9,stable_nature,0,100,100,0.021815811565845045,0.02842151494170573,0.5657449732494855
000000000000000001d9,stable_nature,500,98,91,0.026782155025394338,0.030556130765934754,0.5329097363776204
000000000000000001d9,stable_nature,1000,92,90,0.026782155025394338,0.030556130765934754,0.5329097363776204
