parent_id,parent_label,min_dist_m,n_good,n_bad,dor_knn
00000000000000000195,stable_nature,0,100,100,0.47864538714061255
00000000000000000197,stable_crop,0,100,100,0.29653979552145027
00000000000000000198,stable_crop,0,100,100,0.24236129579770466
00000000000000000199,stable_nature,0,100,100,0.8270613536589954
0000000000000000019a,stable_nature,0,100,100,0.9064405831323098
0000000000000000019b,stable_nature,0,100,100,0.5311513095214198
0000000000000000019c,stable_nature,0,100,100,0.5483504428911499
0000000000000000019d,stable_built,0,100,100,0.4838613667440072
0000000000000000019f,stable_crop,0,100,100,0.49771716616431727
000000000000000001a0,stable_nature,0,100,100,0.5482448867456471
000000000000000001a1,stable_nature,0,100,100,0.396053176931653
000000000000000001a2,stable_nature,0,100,100,0.5785510343680249
000000000000000001a3,stable_crop,0,100,100,0.5726284992401145
000000000000000001a4,stable_built,0,100,100,0.28033071178310853
000000000000000001a5,stable_crop,0,100,100,0.198528366105801
000000000000000001a7,stable_built,0,100,100,0.5416692433324408
000000000000000001a9,stable_crop,0,100,100,0.46958333124407536
000000000000000001aa,stable_nature,0,100,100,0.33501728585498197
000000000000000001ab,stable_nature,0,100,100,0.7608365777114484
000000000000000001ac,stable_built,0,100,100,0.3507282064427493
000000000000000001ad,stable_crop,0,100,100,0.1569016746067308
000000000000000001ae,stable_nature,0,100,100,0.883342334103151
000000000000000001af,stable_nature,0,100,100,0.7223530484580089
000000000000000001b0,stable_built,0,96,97,0.21320300347681476
000000000000000001b1,stable_crop,0,100,100,0.46859472478965697
000000000000000001b2,stable_nature,0,100,100,0.31694303257275447
000000000000000001b3,stable_crop,0,100,100,0.5753629309243209
000000000000000001b5,stable_nature,0,100,100,0.3874741985763284
000000000000000001b6,stable_nature,0,97,99,0.27116935639917605
000000000000000001b7,stable_nature,0,100,100,0.7928183814208921
000000000000000001b8,stable_nature,0,100,100,0.2730293992987606
000000000000000001b9,stable_built,0,100,100,0.2135797414295992
000000000000000001ba,stable_crop,0,100,100,0.6385670249656421
000000000000000001bb,stable_crop,0,100,100,0.3431205673736804
000000000000000001bc,stable_crop,0,100,100,0.2533127008432044
000000000000000001bd,stable_nature,0,100,100,0.875667885506111
000000000000000001bf,stable_nature,0,100,100,0.648387329544957
000000000000000001c0,stable_built,0,100,100,0.13140577492325684
000000000000000001c1,stable_crop,0,100,100,0.11816149774526209
000000000000000001c2,stable_crop,0,100,100,0.33626407199728187
000000000000000001c3,stable_crop,0,100,100,0.2926315228838652
000000000000000001c4,stable_nature,0,100,100,0.3600936222583094
000000000000000001c5,stable_crop,0,100,100,0.13880030777367858
000000000000000001c6,stable_nature,0,100,100,0.719413116319406
000000000000000001c7,stable_built,0,99,100,0.5728771929989243
000000000000000001c8,stable_built,0,100,100,0.33998005693237865
000000000000000001c9,stable_nature,0,100,100,0.5287715346241724
000000000000000001ca,stable_nature,0,100,100,0.6758063206908336
000000000000000001cb,stable_crop,0,100,100,0.6692036374535236
000000000000000001cc,stable_nature,0,100,100,0.7776032635636397
000000000000000001ce,stable_nature,0,100,100,0.6293560845132404
000000000000000001cf,stable_crop,0,100,100,0.2621390990329255
000000000000000001d0,stable_crop,0,100,100,0.47550444176511797
000000000000000001d1,stable_built,0,100,100,0.4436616015950837
000000000000000001d2,stable_built,0,100,100,0.49301946356452836
000000000000000001d3,stable_nature,0,100,100,0.6727510624186916
000000000000000001d4,stable_crop,0,100,100,0.5897231551982709
000000000000000001d5,stable_crop,0,100,100,0.45872607155096207
000000000000000001d6,stable_built,0,100,100,0.1908542238970398
000000000000000001d9,stable_nature,0,100,100,0.5657449732494855
000000000000000001da,stable_nature,0,100,100,0.6842196150789797
000000000000000001db,stable_built,0,100,100,0.5165769697257899
000000000000000001dc,stable_nature,0,100,100,0.45600999063899106
000000000000000001dd,stable_crop,0,100,100,0.22690318129732226
000000000000000001de,stable_nature,0,100,100,0.306732311992675
000000000000000001df,stable_crop,0,100,100,0.07023149710352614
000000000000000001e0,stable_nature,0,100,100,0.2920355052063143
000000000000000001e1,stable_nature,0,100,100,0.44920157619629125
000000000000000001e3,stable_crop,0,100,100,0.27896579794067516
000000000000000001e6,stable_nature,0,100,100,0.46525923105846184
000000000000000001e7,stable_nature,0,100,100,0.855576099807114
000000000000000001e8,stable_crop,0,100,100,0.48825574722242904
000000000000000001e9,stable_nature,0,100,100,0.4862481254293814
000000000000000001ea,stable_crop,0,100,100,0.07244002565663164
000000000000000001eb,stable_built,0,100,100,0.1701039128332593
000000000000000001ec,stable_crop,0,100,100,0.2511677142554745
000000000000000001ed,stable_crop,0,100,100,0.4204719041781935
000000000000000001ee,stable_nature,0,100,100,0.5064278292948606
000000000000000001ef,stable_built,0,100,100,0.4600390928486373
000000000000000001f0,stable_nature,0,100,100,0.64342222427084
000000000000000001f1,stable_crop,0,100,100,0.48624666155977486
000000000000000001f2,stable_crop,0,100,100,0.524310390450785
000000000000000001f3,stable_nature,0,99,100,0.4556214475256788
000000000000000001f4,stable_nature,0,100,100,0.46999706474204095
000000000000000001f5,stable_crop,0,100,100,0.23623888456778566
000000000000000001f6,stable_crop,0,100,100,0.422213447627702
000000000000000001f8,stable_nature,0,100,100,0.2919216485098703
000000000000000001fa,stable_built,0,100,100,0.3140000969920514
000000000000000001fb,stable_crop,0,100,98,0.3854885639181762
000000000000000001fc,stable_built,0,100,100,0.2006513366664795
000000000000000001fd,stable_nature,0,100,100,0.503700141477843
000000000000000001fe,stable_built,0,100,100,0.2946894460526394
000000000000000001ff,stable_nature,0,100,100,0.26493636886581207
00000000000000000200,stable_nature,0,100,100,0.5368237424081682
00000000000000000201,stable_built,0,100,99,0.10630411748496942
00000000000000000202,stable_nature,0,100,100,0.9593102326890987
00000000000000000203,stable_crop,0,100,100,0.684655604626826
00000000000000000204,stable_nature,0,100,100,0.4757447700037007
00000000000000000205,stable_crop,0,100,100,0.23998820558664982
00000000000000000207,stable_nature,0,86,98,0.42882791870406617
00000000000000000208,stable_nature,0,100,100,0.3115162491797743
0000000000000000020b,stable_nature,0,100,100,0.4114901784216478
0000000000000000020c,stable_crop,0,100,100,0.5060205077784722
0000000000000000020d,stable_built,0,100,100,0.18135962280976517
0000000000000000020e,stable_built,0,100,100,0.3452149701157619
0000000000000000020f,stable_built,0,100,100,0.5627187176805076
00000000000000000210,stable_nature,0,99,100,0.4408648299352851
00000000000000000211,stable_nature,0,100,100,0.4993827664810769
00000000000000000213,stable_nature,0,100,100,0.6792943492211058
00000000000000000214,stable_nature,0,99,96,0.1930772270114524
00000000000000000215,stable_crop,0,100,100,0.16672035751288727
00000000000000000216,stable_crop,0,100,100,0.04498625957148161
00000000000000000217,stable_built,0,100,100,0.35777769584227226
00000000000000000218,stable_crop,0,100,100,0.07058386348394535
00000000000000000219,stable_built,0,100,100,0.14299854258189856
0000000000000000021a,stable_nature,0,100,100,0.47655454913477496
0000000000000000021b,stable_nature,0,100,100,0.8776605358672709
0000000000000000021c,stable_crop,0,100,100,0.456160129628195
0000000000000000021d,stable_crop,0,100,100,0.3201143349730553
0000000000000000021e,stable_crop,0,100,100,0.13971837085973401
0000000000000000021f,stable_built,0,98,93,0.3025128080391261
00000000000000000222,stable_nature,0,100,100,0.5837606142116282
00000000000000000223,stable_nature,0,100,100,0.6088737899255107
00000000000000000224,stable_crop,0,100,100,0.44680274104169443
00000000000000000225,stable_built,0,100,100,0.45514595808886965
00000000000000000226,stable_built,0,100,100,0.4314855498991705
00000000000000000227,stable_built,0,94,94,0.5005853218238869
00000000000000000229,stable_nature,0,100,100,0.7013332461689878
0000000000000000022a,stable_built,0,100,100,0.5535295965548153
0000000000000000022b,stable_crop,0,100,100,0.10313971764439274
0000000000000000022c,stable_crop,0,100,100,0.35436590697293785
0000000000000000022d,stable_built,0,100,100,0.25824011500694066
0000000000000000022e,stable_nature,0,100,100,0.39129561556289294
0000000000000000022f,stable_crop,0,100,100,0.5309187735722886
00000000000000000230,stable_nature,0,100,100,0.46206726688460525
00000000000000000232,stable_nature,0,100,100,0.9810265916934081
00000000000000000233,stable_nature,0,100,100,0.7486950325309633
00000000000000000234,stable_nature,0,100,100,0.8866747513647696
00000000000000000235,stable_crop,0,100,100,0.22046533150915426
00000000000000000237,stable_nature,0,100,100,0.39719373922784423
00000000000000000238,stable_nature,0,100,100,0.5245502468384853
00000000000000000239,stable_nature,0,100,100,0.6055563539164894
0000000000000000023b,stable_crop,0,100,100,0.3325119371818158
0000000000000000023c,stable_crop,0,100,100,0.4421632245052144
0000000000000000023d,stable_nature,0,100,100,0.6949917075253068
0000000000000000023e,stable_crop,0,100,100,0.5224448463527933
0000000000000000023f,stable_nature,0,100,100,0.5135464804303316
00000000000000000240,stable_nature,0,100,100,0.4979828069063787
00000000000000000241,stable_nature,0,100,100,0.3617946023222737
00000000000000000242,stable_crop,0,100,100,0.28659038642056195
00000000000000000243,stable_nature,0,100,100,0.8505169426506203
00000000000000000244,stable_crop,0,100,100,0.5025262039214546
00000000000000000245,stable_nature,0,100,100,0.8036302616171656
00000000000000000246,stable_nature,0,100,100,0.45589439528911574
00000000000000000247,stable_nature,0,100,100,0.9015639124160613
00000000000000000248,stable_crop,0,100,100,0.3891850217603994
00000000000000000249,stable_nature,0,100,100,0.7815789519196176
0000000000000000024a,stable_crop,0,100,100,0.29479300577929674
0000000000000000024b,stable_nature,0,100,100,0.5282306387715652
0000000000000000024d,stable_built,0,98,100,0.4624059940455086
0000000000000000024e,stable_nature,0,100,100,0.7184667930134698
0000000000000000024f,stable_nature,0,100,100,0.16036622015094376
00000000000000000250,stable_nature,0,100,100,0.5073915631496028
00000000000000000251,stable_built,0,97,99,0.5648039317378948
00000000000000000252,stable_crop,0,100,100,0.5657584339767474
00000000000000000253,stable_nature,0,100,100,0.6522493687746765
00000000000000000254,stable_crop,0,100,100,0.6640096018956468
00000000000000000255,stable_built,0,100,100,0.5239912095243477
00000000000000000256,stable_nature,0,100,100,0.6005314172409761
00000000000000000257,stable_crop,0,100,100,0.3837968736739072
00000000000000000258,stable_nature,0,99,99,0.8903820960168046
00000000000000000259,stable_built,0,100,100,0.211839348169665
0000000000000000025a,stable_crop,0,100,100,0.3640341649339894
0000000000000000025b,stable_built,0,100,100,0.08305329435786254
0000000000000000025c,stable_crop,0,98,97,0.4099001279786874
0000000000000000025d,stable_crop,0,100,100,0.42434383761603645
0000000000000000025e,stable_crop,0,100,100,0.11680958778934195
0000000000000000025f,stable_nature,0,100,100,0.8568825678187559
00000000000000000260,stable_crop,0,100,100,0.20688070060848862
00000000000000000262,stable_nature,0,100,100,0.7432413273661291
00000000000000000263,stable_built,0,100,100,0.3956638200366337
00000000000000000264,stable_crop,0,100,100,0.2537658362664493
00000000000000000265,stable_nature,0,100,100,0.821606570929215
00000000000000000266,stable_built,0,100,100,0.13636035467386398
00000000000000000267,stable_nature,0,100,100,0.4069034107654193
00000000000000000268,stable_nature,0,100,36,0.7855149489129982
00000000000000000269,stable_built,0,100,100,0.35780109737249777
0000000000000000026a,stable_nature,0,100,100,0.07748284167991823
0000000000000000026b,stable_crop,0,100,100,0.20452356080326634
0000000000000000026c,stable_crop,0,100,100,0.30577674268509797
0000000000000000026e,stable_nature,0,100,100,0.2948990146421121
0000000000000000026f,stable_crop,0,99,98,0.42284915491251973
00000000000000000270,stable_crop,0,100,100,0.3829669421810692
00000000000000000271,stable_nature,0,100,100,0.5505613314135219
00000000000000000273,stable_built,0,100,99,0.3961520601135697
00000000000000000274,stable_built,0,100,100,0.46613309433524613
00000000000000000275,stable_crop,0,100,100,0.47702981313161746
00000000000000000276,stable_crop,0,100,100,0.44132711088695953
00000000000000000279,stable_crop,0,100,100,0.047654291280419155
0000000000000000027a,stable_built,0,100,100,0.34096249661144623
0000000000000000027b,stable_built,0,100,100,0.16690506661795912
0000000000000000027c,stable_built,0,100,100,0.5439854968844909
0000000000000000027d,stable_nature,0,100,100,0.8518262061625635
0000000000000000027e,stable_nature,0,100,100,0.6997284188362601
00000000000000000280,stable_built,0,100,100,0.09318162466562
00000000000000000282,stable_nature,0,100,100,0.5714818358285102
00000000000000000283,stable_crop,0,100,100,0.12040184432908835
00000000000000000284,stable_nature,0,100,99,0.5237365339132403
00000000000000000285,stable_nature,0,100,100,0.6544647844726839
00000000000000000286,stable_crop,0,99,97,0.5088663704067877
00000000000000000287,stable_built,0,100,100,0.11836495227833042
00000000000000000288,stable_crop,0,100,100,0.20789042601334876
00000000000000000289,stable_nature,0,100,17,0.8909746326605814
0000000000000000028a,stable_crop,0,100,100,0.7006235012785044
0000000000000000028b,stable_crop,0,100,100,0.5405602866308481
0000000000000000028e,stable_nature,0,100,100,0.6674879773995669
0000000000000000028f,stable_crop,0,100,100,0.5439123483470675
00000000000000000290,stable_crop,0,100,100,0.1340475971537601
00000000000000000292,stable_crop,0,100,100,0.08967490398690123
00000000000000000294,stable_crop,0,100,100,0.13300306106020354
00000000000000000296,stable_nature,0,100,100,0.8254334671861763
00000000000000000297,stable_crop,0,100,100,0.587799600184294
00000000000000000298,stable_nature,0,100,100,0.8246461823664605
00000000000000000299,stable_crop,0,100,100,0.3448670952790638
0000000000000000029a,stable_nature,0,100,100,0.4750674471046592
0000000000000000029b,stable_nature,0,100,100,0.6196565138520814
0000000000000000029c,stable_crop,0,99,98,0.41471338898289817
0000000000000000029d,stable_nature,0,100,100,0.7940288207334462
0000000000000000029e,stable_nature,0,100,100,0.650310603976085
0000000000000000029f,stable_nature,0,100,100,0.4416046678671313
000000000000000002a0,stable_nature,0,100,100,0.6057779142491732
000000000000000002a1,stable_nature,0,100,100,0.6804451088283932
000000000000000002a2,stable_crop,0,100,100,0.2610383646904486
000000000000000002a3,stable_nature,0,100,100,0.9193739145073399
000000000000000002a5,stable_crop,0,100,100,0.13347354705682252
000000000000000002a6,stable_nature,0,100,100,0.4679301890601684
000000000000000002a7,stable_crop,0,100,100,0.12376382165309191
000000000000000002a8,stable_crop,0,100,100,0.09865004270604731
000000000000000002a9,stable_nature,0,100,100,0.48918294081915603
000000000000000002aa,stable_built,0,100,100,0.1973815072013991
000000000000000002ab,stable_crop,0,100,100,0.5077977742703195
000000000000000002ac,stable_nature,0,100,100,0.270717888092191
000000000000000002ad,stable_crop,0,100,100,0.5074804291030952
000000000000000002ae,stable_crop,0,100,100,0.2889362898966428
000000000000000002af,stable_nature,0,100,100,0.5458985715295332
000000000000000002b0,stable_crop,0,100,100,0.45221918626820423
000000000000000002b1,stable_nature,0,100,100,0.4660572134878255
000000000000000002b2,stable_nature,0,100,100,0.8558770960503594
000000000000000002b3,stable_crop,0,100,100,0.578673896028887
000000000000000002b4,stable_nature,0,100,100,0.8665678306708122
000000000000000002b5,stable_nature,0,100,100,0.5930792424979637
000000000000000002b7,stable_crop,0,100,100,0.1655765463611095
000000000000000002b8,stable_nature,0,100,100,0.631086329520544
000000000000000002b9,stable_built,0,100,100,0.31289828799411207
000000000000000002ba,stable_crop,0,100,100,0.3542082028582329
000000000000000002bb,stable_nature,0,100,100,0.5705877423126521
000000000000000002bc,stable_crop,0,100,100,0.08356473301563745
000000000000000002bd,stable_crop,0,100,100,0.6366108009481002
000000000000000002be,stable_built,0,100,100,0.37646680312745356
000000000000000002bf,stable_crop,0,100,100,0.39180101821679375
000000000000000002c1,stable_nature,0,100,100,0.5040358856978422
000000000000000002c2,stable_nature,0,100,100,0.45158651614882034
000000000000000002c3,stable_nature,0,100,100,0.8637598757755998
000000000000000002c6,stable_built,0,100,100,0.16885945821855458
000000000000000002c7,stable_built,0,100,100,0.46630797880308444
000000000000000002c8,stable_nature,0,100,32,0.9822893241311603
000000000000000002c9,stable_nature,0,100,100,0.2778210951954318
000000000000000002ca,stable_nature,0,100,100,0.13891200411773091
000000000000000002cb,stable_nature,0,100,11,0.8940101571129316
000000000000000002cd,stable_nature,0,100,100,0.04366031527179878
000000000000000002ce,stable_nature,0,100,100,0.4317428840020986
000000000000000002cf,stable_nature,0,100,100,0.9174002931875872
000000000000000002d0,stable_nature,0,100,100,0.4166031869057999
000000000000000002d1,stable_nature,0,100,100,0.7015310856686324
000000000000000002d2,stable_nature,0,100,100,0.406431241095739
000000000000000002d3,stable_nature,0,100,100,0.3650378425214392
000000000000000002d4,stable_nature,0,100,100,0.708509459086908
000000000000000002d5,stable_crop,0,95,100,0.37208847576999055
000000000000000002d6,stable_crop,0,100,100,0.5908688270913318
000000000000000002d7,stable_nature,0,100,100,0.687339360144114
000000000000000002d8,stable_nature,0,100,100,0.5831942165365579
000000000000000002d9,stable_crop,0,100,100,0.38649611734593486
000000000000000002da,stable_nature,0,100,100,0.44500214741373256
000000000000000002db,stable_nature,0,100,100,0.730677361704659
000000000000000002dd,stable_crop,0,100,100,0.8179799499847414
000000000000000002de,stable_crop,0,100,100,0.0823630638589414
000000000000000002df,stable_nature,0,100,100,0.7646710303768517
000000000000000002e0,stable_nature,0,100,100,0.3155074563104209
000000000000000002e1,stable_nature,0,100,100,0.4094059513980859
000000000000000002e2,stable_crop,0,100,100,0.34251053450979463
000000000000000002e3,stable_nature,0,100,100,0.7054031953011856
000000000000000002e5,stable_built,0,100,100,0.24447764744908734
000000000000000002e6,stable_built,0,100,100,0.20205346874212546
000000000000000002e7,stable_nature,0,100,100,0.450969313479526
000000000000000002e9,stable_nature,0,100,100,0.9052286364520711
000000000000000002ea,stable_crop,0,100,100,0.5825426101975303
000000000000000002eb,stable_nature,0,100,100,0.501690984632878
000000000000000002ee,stable_crop,0,100,100,0.40998803763934033
000000000000000002ef,stable_nature,0,100,38,0.8749174341616619
000000000000000002f1,stable_nature,0,100,100,0.6599446214168427
000000000000000002f2,stable_crop,0,100,100,0.4445509297621174
000000000000000002f3,stable_built,0,100,100,0.42580473967472293
000000000000000002f5,stable_nature,0,100,100,0.39061402267537004
000000000000000002f6,stable_nature,0,100,100,0.4045238238062113
000000000000000002f7,stable_nature,0,100,100,0.5527847948081377
000000000000000002f8,stable_nature,0,100,100,0.5657674290709278
000000000000000002f9,stable_built,0,100,100,0.6630574572923381
000000000000000002fa,stable_nature,0,100,100,0.6210265018003157
000000000000000002fb,stable_built,0,100,100,0.5510692428115909
000000000000000002fd,stable_built,0,100,100,0.3953302196289015
000000000000000002fe,stable_nature,0,100,100,0.8299285498378483
000000000000000002ff,stable_crop,0,100,100,0.39034921558010705
00000000000000000300,stable_built,0,100,100,0.371407982537086
00000000000000000301,stable_crop,0,100,100,0.22690638719835346
00000000000000000302,stable_crop,0,100,100,0.8324952869552573
00000000000000000303,stable_nature,0,100,99,0.49831725287558676
00000000000000000304,stable_crop,0,100,100,0.15933642950218238
00000000000000000305,stable_nature,0,100,100,0.7999452489274373
00000000000000000306,stable_nature,0,100,100,0.57256192559041
00000000000000000307,stable_nature,0,100,100,0.568992537980057
00000000000000000308,stable_nature,0,100,100,0.6266308074979802
00000000000000000309,stable_nature,0,100,100,0.6199698114750785
0000000000000000030a,stable_crop,0,100,100,0.14190276423225473
0000000000000000030b,stable_nature,0,100,100,0.3944892261057733
0000000000000000030c,stable_crop,0,100,100,0.11531656592201395
0000000000000000030d,stable_nature,0,100,100,0.6413017719318254
0000000000000000030f,stable_nature,0,100,100,0.4465782748973123
00000000000000000311,stable_built,0,100,100,0.160496956607481
00000000000000000312,stable_nature,0,100,100,0.416317332024516
00000000000000000317,stable_nature,0,100,100,0.5929648348723655
00000000000000000318,stable_nature,0,100,100,0.3747924245111234
00000000000000000319,stable_built,0,100,100,0.34598399683473335
0000000000000000031a,stable_built,0,100,100,0.41604929580207567
0000000000000000031b,stable_crop,0,100,100,0.5422378005156164
0000000000000000031c,stable_built,0,100,100,0.38269039491728163
0000000000000000031d,stable_crop,0,100,100,0.2352808664488882
0000000000000000031f,stable_built,0,100,100,0.4126606538628588
00000000000000000320,stable_crop,0,100,100,0.45471980312161203
00000000000000000321,stable_built,0,100,100,0.35462942498784306
00000000000000000322,stable_nature,0,100,100,0.8829506930374923
00000000000000000323,stable_crop,0,100,100,0.07466177810966833
00000000000000000324,stable_nature,0,100,100,0.3358316466168608
00000000000000000325,stable_nature,0,100,100,0.42254732963424774
00000000000000000326,stable_nature,0,100,39,0.8360103298577368
00000000000000000327,stable_built,0,100,100,0.40922039531273224
00000000000000000328,stable_crop,0,100,100,0.39985265353472565
00000000000000000329,stable_crop,0,100,100,0.6418059341901425
0000000000000000032a,stable_nature,0,100,100,0.7721292612860802
0000000000000000032c,stable_nature,0,100,100,0.8279349731380115
0000000000000000032d,stable_crop,0,100,100,0.3062648866314961
0000000000000000032e,stable_nature,0,96,95,0.46696271771660175
0000000000000000032f,stable_nature,0,100,100,0.845794722051109
00000000000000000330,stable_built,0,100,100,0.5336577338785112
00000000000000000331,stable_nature,0,100,100,0.790174416251356
00000000000000000332,stable_crop,0,100,100,0.555348470529911
00000000000000000333,stable_crop,0,100,100,0.45168254235257693
00000000000000000334,stable_crop,0,100,100,0.23566548046068286
00000000000000000336,stable_built,0,100,100,0.346104764888446
00000000000000000337,stable_nature,0,100,100,0.5258575250817091
00000000000000000338,stable_built,0,100,100,0.5217483745240274
00000000000000000339,stable_crop,0,100,100,0.46996346765643077
0000000000000000033b,stable_nature,0,100,100,0.44302994409918955
0000000000000000033c,stable_nature,0,100,100,0.5262811568129979
0000000000000000033d,stable_nature,0,100,99,0.6460456833125524
0000000000000000033f,stable_nature,0,100,100,0.37627818496462584
00000000000000000340,stable_built,0,100,100,0.5074260171254734
00000000000000000341,stable_crop,0,100,100,0.5306444063191953
00000000000000000342,stable_nature,0,100,100,0.8516154663332232
00000000000000000343,stable_nature,0,100,100,0.6258637076265425
00000000000000000344,stable_crop,0,100,100,0.25042002044441025
00000000000000000345,stable_nature,0,96,96,0.670334724532398
00000000000000000346,stable_nature,0,100,100,0.24434383081109912
00000000000000000347,stable_crop,0,100,100,0.40195912318346694
00000000000000000348,stable_crop,0,100,100,0.2722815041279911
0000000000000000034a,stable_nature,0,100,100,0.6553568018350004
0000000000000000034b,stable_crop,0,100,100,0.08419060363599296
0000000000000000034c,stable_nature,0,100,100,0.7281616954196477
0000000000000000034e,stable_nature,0,100,100,0.6851786436377125
00000000000000000350,stable_crop,0,100,100,0.17075625953732523
00000000000000000351,stable_crop,0,100,100,0.15281379213582238
00000000000000000352,stable_nature,0,97,97,0.5063735093350907
00000000000000000353,stable_nature,0,100,100,0.5093740426691218
00000000000000000354,stable_nature,0,100,100,0.6916598377344907
00000000000000000355,stable_nature,0,100,100,0.8269910443303192
00000000000000000357,stable_crop,0,100,100,0.2416646387042298
00000000000000000358,stable_nature,0,100,100,0.40781578221363957
0000000000000000035a,stable_nature,0,100,100,0.8056721057966001
0000000000000000035b,stable_crop,0,100,100,0.03527111116642627
0000000000000000035c,stable_crop,0,100,100,0.041492999695986
00000000000000000360,stable_crop,0,100,100,0.13910900825398737
00000000000000000361,stable_nature,0,100,100,0.41936098088561574
00000000000000000365,stable_built,0,100,100,0.47192419238547345
00000000000000000366,stable_crop,0,100,100,0.6117440080014809
00000000000000000367,stable_nature,0,100,100,0.8875078466164726
00000000000000000368,stable_crop,0,100,100,0.10120015680772179
00000000000000000369,stable_nature,0,98,99,0.5189384296692541
0000000000000000036a,stable_nature,0,100,100,0.610269103399254
0000000000000000036b,stable_nature,0,100,100,0.22428921826847154
0000000000000000036c,stable_crop,0,100,100,0.3122012373310191
0000000000000000036d,stable_crop,0,100,100,0.10697825447011615
0000000000000000036e,stable_nature,0,100,100,0.40058555118629563
0000000000000000036f,stable_crop,0,100,100,0.3153072765276593
00000000000000000370,stable_built,0,100,100,0.39243280528508356
00000000000000000371,stable_crop,0,100,100,0.2989093471599497
00000000000000000372,stable_nature,0,100,100,0.4698245258156665
00000000000000000373,stable_nature,0,100,100,0.5157215564864955
00000000000000000374,stable_crop,0,100,100,0.5660953387356726
00000000000000000376,stable_crop,0,100,100,0.413878385294216
00000000000000000378,stable_nature,0,100,100,0.5543707435060611
00000000000000000379,stable_crop,0,100,100,0.12641667488162497
0000000000000000037a,stable_built,0,100,100,0.318529202821302
0000000000000000037b,stable_nature,0,100,100,0.5154338694898338
0000000000000000037d,stable_crop,0,100,100,0.017494993002063947
0000000000000000037e,stable_nature,0,100,100,0.8576508879222736
00000000000000000381,stable_nature,0,100,100,0.5493157524065032
00000000000000000382,stable_crop,0,100,100,0.026548175994495816
00000000000000000383,stable_nature,0,100,100,0.657803341995095
00000000000000000385,stable_nature,0,100,100,0.5473778261691332
00000000000000000386,stable_crop,0,100,100,0.3968351287411432
00000000000000000388,stable_nature,0,100,100,0.41773432798104754
00000000000000000389,stable_nature,0,100,100,0.7739208049119584
0000000000000000038a,stable_nature,0,100,100,0.44151303808448356
0000000000000000038c,stable_nature,0,100,100,0.5945086401886651
0000000000000000038d,stable_nature,0,100,100,0.5309876606414952
0000000000000000038e,stable_nature,0,100,100,0.3662454438192258
0000000000000000038f,stable_built,0,95,97,0.3575022967592356
00000000000000000390,stable_nature,0,100,100,0.41980179202044693
00000000000000000391,stable_built,0,100,100,0.17803700887292587
00000000000000000392,stable_nature,0,100,100,0.5796792368710786
00000000000000000393,stable_nature,0,100,100,0.8571057111099514
00000000000000000394,stable_crop,0,98,97,0.37486420139908216
00000000000000000395,stable_nature,0,100,100,0.7527838363804475
00000000000000000396,stable_nature,0,100,100,0.908247016705865
00000000000000000397,stable_built,0,100,100,0.3250739825386281
00000000000000000398,stable_nature,0,100,100,0.6048880556027935
00000000000000000399,stable_nature,0,100,100,0.8473788600370511
0000000000000000039a,stable_nature,0,100,100,0.5603290948554892
0000000000000000039b,stable_crop,0,100,100,0.08304490942500829
0000000000000000039c,stable_crop,0,100,100,0.30700674703969066
0000000000000000039d,stable_nature,0,100,100,0.5519523039892736
0000000000000000039f,stable_crop,0,100,100,0.46213554505440674
000000000000000003a3,stable_crop,0,100,100,0.35498207647773383
000000000000000003a4,stable_nature,0,100,100,0.681729647246256
000000000000000003a6,stable_nature,0,100,100,0.7166384691880427
000000000000000003a7,stable_crop,0,100,100,0.1652161369886812
000000000000000003a8,stable_built,0,100,100,0.07817086902886557
000000000000000003a9,stable_crop,0,100,100,0.3484228800036325
000000000000000003aa,stable_built,0,100,98,0.3603634076230279
000000000000000003ab,stable_nature,0,100,100,0.3062083523170194
000000000000000003ad,stable_nature,0,100,100,0.5765890310718432
000000000000000003ae,stable_crop,0,100,100,0.27021882514054874
000000000000000003af,stable_built,0,100,100,0.26412229015249894
000000000000000003b1,stable_nature,0,100,100,0.859401675506822
000000000000000003b2,stable_nature,0,100,100,0.813249572562466
000000000000000003b3,stable_nature,0,100,100,0.6510191384308632
000000000000000003b4,stable_nature,0,100,100,0.623103610469032
000000000000000003b6,stable_built,0,100,100,0.12494410183860279
000000000000000003b8,stable_crop,0,100,100,0.42430918429398146
000000000000000003ba,stable_crop,0,100,100,0.3724182545326217
000000000000000003bb,stable_nature,0,100,100,0.6567621509390743
000000000000000003bc,stable_nature,0,100,100,0.20769589887883144
000000000000000003bd,stable_built,0,100,100,0.28956410494928553
000000000000000003be,stable_built,0,100,100,0.4985743156872939
000000000000000003c1,stable_built,0,100,100,0.36190698969009993
000000000000000003c2,stable_nature,0,100,100,0.550690924786826
000000000000000003c3,stable_crop,0,100,100,0.2129859192120143
000000000000000003c4,stable_nature,0,99,100,0.9546393384105559
000000000000000003c5,stable_crop,0,100,100,0.3795032156535235
000000000000000003c9,stable_built,0,100,100,0.18208312028130985
000000000000000003ca,stable_built,0,100,100,0.37413240120894076
000000000000000003cb,stable_nature,0,100,100,0.8539489081091816
000000000000000003cc,stable_built,0,100,100,0.36394066198669467
000000000000000003cd,stable_crop,0,100,100,0.17262916529039735
000000000000000003ce,stable_crop,0,100,100,0.5268675230885486
000000000000000003cf,stable_nature,0,100,100,0.5046547868873945
000000000000000003d0,stable_nature,0,100,100,0.5252676033212763
