strategy,parent_id,parent_label,n_good,n_bad,n_eff_good,n_eff_bad,n_eff_min,dor,ci_low,ci_high,ci_width
random_100,00000000000000000001,built_loss,100,100,10.899539993510617,3.051880900306309,3.051880900306309,0.4131729692943043,0.3646307788147033,0.45190060801866994,0.08726982920396664
random_100,00000000000000000049,built_loss,100,100,7.508407820793143,1.0735909189619943,1.0735909189619943,0.454692198118574,0.39928228541889516,0.47828949832277967,0.07900721290388452
random_100,0000000000000000004a,built_loss,100,100,11.323624310342568,8.02975907914793,8.02975907914793,0.44749070805464114,0.3945882294200934,0.5391914024533349,0.14460317303324144
random_100,0000000000000000004f,built_loss,100,100,11.413075082817123,5.580937789925945,5.580937789925945,0.4358521307240228,0.393666024550154,0.45855870383959746,0.06489267928944348
random_100,0000000000000000005a,built_loss,100,100,8.272921849463485,4.176941754526285,4.176941754526285,0.3606162848780728,0.3205751624867029,0.3861181987108765,0.06554303622417357
random_100,00000000000000000079,built_loss,66,64,9.838927727703139,7.562530238510735,7.562530238510735,0.3942024811707779,0.34736822955053637,0.46311998702736706,0.1157517574768307
random_100,00000000000000000085,built_loss,100,100,11.514909561843279,7.741945356198363,7.741945356198363,0.35818071524252304,0.3198907927860649,0.42475092833985106,0.10486013555378615
random_100,00000000000000000087,built_loss,100,100,6.701942809799698,10.84262587910499,6.701942809799698,0.5436063860512141,0.5007518876244166,0.605196694704011,0.10444480707959447
random_100,000000000000000000a1,built_loss,100,100,9.763800614518304,4.1051092710348565,4.1051092710348565,0.47070830401414,0.43307742732271404,0.5075928910145784,0.07451546369186435
random_100,000000000000000000b8,built_loss,100,100,8.706899980792134,7.630129522592931,7.630129522592931,0.545671328589278,0.5057783261600514,0.5651425884754444,0.059364262315393046
random_100,000000000000000000c0,built_loss,100,100,9.105760599618462,7.563968352159608,7.563968352159608,0.37747594582682925,0.34598212027950104,0.41265809315977947,0.06667597288027843
random_100,000000000000000000e2,built_loss,100,100,12.045848259215811,5.769560416166428,5.769560416166428,0.4259615946330105,0.3857658731132595,0.4665809210375194,0.08081504792425992
random_100,000000000000000000f0,built_loss,100,100,7.176691259535885,11.198418361973282,7.176691259535885,0.483348406883337,0.43065416138066687,0.5433281557318613,0.11267399435119446
random_100,000000000000000000f8,built_loss,100,100,12.05239306087684,9.466464155840715,9.466464155840715,0.46990014340365904,0.42436120241187864,0.5085218277972063,0.0841606253853277
random_100,00000000000000000114,built_loss,100,100,8.94978318313302,6.898347803816599,6.898347803816599,0.4583166213401604,0.40622742486761565,0.5167895577559413,0.11056213288832561
random_100,0000000000000000011c,built_loss,100,100,11.848884803316613,1.7768103680840117,1.7768103680840117,0.4687802906026949,0.430830853658428,0.4949514426295995,0.06412058897117151
random_100,00000000000000000151,built_loss,100,100,11.235409235697658,1.7226084184248498,1.7226084184248498,0.43198631437952933,0.3976710605946815,0.5007511434181902,0.10308008282350867
random_100,00000000000000000161,built_loss,100,100,10.269825699870253,10.501132829033235,10.269825699870253,0.4543375999036258,0.40730697560213347,0.5070538353593035,0.09974685975717001
random_100,0000000000000000016a,built_loss,100,100,12.13824436282765,3.672112038043592,3.672112038043592,0.40137263521169136,0.3777575000662612,0.42508977539420395,0.04733227532794276
random_100,00000000000000000176,built_loss,100,100,9.56170799292724,5.983397701003539,5.983397701003539,0.5695230639855763,0.5443914537093717,0.6030682058347582,0.05867675212538648
