strategy,parent_id,parent_label,x_obs_source,n_good,n_bad,n_eff_good,n_eff_bad,n_eff_min,dor,ci_low,ci_high,ci_width
fscs_200,000000000000000003f8,built_loss,test_site,200,200,153.01782458789484,17.817894477143117,17.817894477143117,0.22322765067025102,0.20815158073608428,0.23413071010931516,0.02597912937323088
fscs_200,000000000000000003fa,built_loss,test_site,200,200,112.20840415846789,119.06286117967161,112.20840415846789,0.4172185576203561,0.3986311979408025,0.4428238834282933,0.044192685487490835
fscs_200,00000000000000000407,built_loss,test_site,200,200,112.57955454517827,131.03411033534766,112.57955454517827,0.5585889054061548,0.5240902298880153,0.5864560567081177,0.06236582682010239
fscs_200,0000000000000000040f,built_loss,test_site,200,200,96.1821546892853,81.83052281366103,81.83052281366103,0.5215232277956281,0.512070846136806,0.5327674180399001,0.020696571903094152
fscs_200,00000000000000000426,built_loss,test_site,200,200,87.8615476256777,95.28193069268586,87.8615476256777,0.566311052776416,0.54395363658399,0.5876493114003813,0.04369567481639136
fscs_200,0000000000000000042b,built_loss,test_site,200,200,133.91909455132566,98.39214374615854,98.39214374615854,0.5657546229617553,0.5441995054219371,0.5910401744240886,0.04684066900215156
fscs_200,00000000000000000442,built_loss,test_site,200,200,136.4339694161846,11.500599252334636,11.500599252334636,0.3537968879039432,0.31491283549806176,0.49300221751076895,0.1780893820127072
fscs_200,00000000000000000465,built_loss,test_site,200,200,130.3699520415499,109.15082478121074,109.15082478121074,0.6317561665322977,0.5992443870114401,0.6541226992452913,0.0548783122338512
fscs_200,0000000000000000047e,built_loss,test_site,200,200,142.95354048965945,49.65683328334357,49.65683328334357,0.5305926790655608,0.5115067761591497,0.5554956684306156,0.04398889227146585
fscs_200,00000000000000000490,built_loss,test_site,200,200,135.36508122298233,122.0745885386286,122.0745885386286,0.6469253458653569,0.6203748688479102,0.6772149538981657,0.05684008505025551
fscs_200,000000000000000004c0,built_loss,test_site,200,200,106.41431635585556,100.52639025738239,100.52639025738239,0.6464726745294347,0.6231696322610051,0.6665407705294125,0.04337113826840744
fscs_200,000000000000000004c5,built_loss,test_site,200,200,120.18247092675355,37.34083970047449,37.34083970047449,0.584661907907965,0.5499894707366623,0.6158817181012004,0.06589224736453814
fscs_200,000000000000000004d9,built_loss,test_site,200,200,126.57389300614025,94.29146749893995,94.29146749893995,0.5543945183555384,0.5369354976249545,0.573806547513502,0.0368710498885475
fscs_200,000000000000000004eb,built_loss,test_site,200,200,114.56720014133877,117.08384568017354,114.56720014133877,0.44811746526554375,0.4368995239425972,0.4656093398133211,0.02870981587072391
fscs_200,000000000000000004f7,built_loss,test_site,200,200,128.85793601556887,23.65190473516841,23.65190473516841,0.4773619895402901,0.466218255669687,0.49121952863561175,0.025001272965924748
fscs_200,000000000000000004fe,built_loss,test_site,200,200,139.84969874890916,45.45372303681324,45.45372303681324,0.50085794271182,0.48753060534273246,0.5134264070767286,0.025895801733996138
fscs_200,0000000000000000051d,built_loss,test_site,200,200,143.2068407570863,41.79295860901526,41.79295860901526,0.4947551431473503,0.4178271158184912,0.5711296265978261,0.15330251077933488
