strategy,parent_id,parent_label,n_good,n_bad,n_eff_good,n_eff_bad,n_eff_min,dor,ci_low,ci_high,ci_width
random_40,00000000000000000085,built_loss,40,40,28.41868697421688,13.382792937580009,13.382792937580009,0.3580108758967685,0.29235780161005576,0.4915101190047835,0.19915231739472772
random_40,00000000000000000114,built_loss,40,40,19.514102529235302,19.965179484717392,19.514102529235302,0.46009332664948266,0.3783715997086884,0.5069309625291436,0.12855936282045521
random_40,0000000000000000024c,built_loss,40,40,26.527477990278335,19.90971247850755,19.90971247850755,0.501093836036386,0.4322022990884869,0.5616136366994366,0.12941133761094975
random_40,00000000000000000375,built_loss,40,40,21.994028775197872,25.059100285261653,21.994028775197872,0.4532049153675816,0.4001485155543318,0.5157503259989804,0.11560181044464862
random_40,000000000000000004d2,built_loss,40,40,29.19509100824853,25.43166703839677,25.43166703839677,0.5228972839026785,0.4257204273784626,0.6024667812112411,0.17674635383277848
random_40,000000000000000005bd,built_loss,40,40,30.17747424994589,5.0509204208194705,5.0509204208194705,0.33547198982223503,0.22300685219380853,0.4085316450615126,0.1855247928677041
random_40,00000000000000000281,crop_loss,40,40,24.65295626001691,30.72469237246265,24.65295626001691,0.5797338165258785,0.4998635153353788,0.64126647900268,0.14140296366730115
random_40,000000000000000003a2,crop_loss,40,40,20.40325440729702,25.331872646560964,20.40325440729702,0.3026634701533383,0.20794500990973735,0.43506738983446697,0.2271223799247296
random_40,00000000000000000001,built_loss,40,40,30.421846017890505,13.954133207308413,13.954133207308413,0.4809474075028225,0.3322230965332128,0.5178911110248385,0.18566801449162573
random_40,00000000000000000049,built_loss,40,40,24.03787948390564,4.610862930924971,4.610862930924971,0.5182281723496975,0.44209160210183235,0.6285862442172125,0.1864946421153802
random_40,0000000000000000004a,built_loss,40,40,32.18223116141728,8.479793215569279,8.479793215569279,0.40224038834833187,0.3413437233296417,0.5040457916615403,0.1627020683318986
random_40,0000000000000000004f,built_loss,40,40,30.028362335632156,21.015687591744978,21.015687591744978,0.4335293911918717,0.3732655988969173,0.4874634784477491,0.11419787955083183
random_40,0000000000000000005a,built_loss,40,40,29.001091448228184,19.940487120175934,19.940487120175934,0.37060070905632425,0.34190242206150834,0.44616746030236026,0.10426503824085193
random_40,00000000000000000079,built_loss,40,40,31.935884130508832,27.07024584267461,27.07024584267461,0.4657540282878505,0.4013508897191487,0.522492024947246,0.12114113522809733
random_40,00000000000000000087,built_loss,40,40,28.930029500579785,28.395524481845612,28.395524481845612,0.5415566833525598,0.490488913011659,0.6197355958354852,0.12924668282382623
random_40,000000000000000000a1,built_loss,40,40,30.110747102255715,6.52153301605288,6.52153301605288,0.4016732325437082,0.3162589345483619,0.44852733280006885,0.13226839825170694
random_40,000000000000000000b8,built_loss,40,40,30.659538366724327,9.218974465243846,9.218974465243846,0.5563309822085233,0.5201268342257864,0.5934399179172973,0.0733130836915109
random_40,000000000000000000c0,built_loss,40,40,22.09605426285648,25.959683164621634,22.09605426285648,0.3805158376244766,0.32603244681932353,0.43817886264359485,0.11214641582427132
random_40,000000000000000000e2,built_loss,40,40,31.036975391507998,18.38786459061446,18.38786459061446,0.40616359995491563,0.33721733065467824,0.4800424134315846,0.14282508277690636
random_40,000000000000000000f0,built_loss,40,40,28.580197502448144,21.46346854145109,21.46346854145109,0.4463440498181938,0.3706174313242007,0.5043924039605551,0.13377497263635435
random_40,000000000000000000f8,built_loss,40,40,26.723466119898756,25.063637252373216,25.063637252373216,0.4811972076866961,0.41079432103327623,0.5327713969709363,0.1219770759376601
random_40,0000000000000000011c,built_loss,40,40,29.124582182012162,6.679613976554158,6.679613976554158,0.4952624178331272,0.4456174882278912,0.5670959235977567,0.12147843536986552
