strategy,parent_id,parent_label,n_good,n_bad,n_eff_good,n_eff_bad,n_eff_min,dor,ci_low,ci_high,ci_width
random_100,00000000000000000001,built_loss,100,100,4.896282819147796,2.088656582497664,2.088656582497664,0.4131729692943043,0.3646307788147033,0.45190060801866994,0.08726982920396664
random_100,00000000000000000049,built_loss,100,100,4.036348919895724,1.0368476804006412,1.0368476804006412,0.454692198118574,0.39928228541889516,0.47828949832277967,0.07900721290388452
random_100,0000000000000000004a,built_loss,100,100,5.07951026968501,4.357246126210911,4.357246126210911,0.44749070805464114,0.3945882294200934,0.5391914024533349,0.14460317303324144
random_100,0000000000000000004f,built_loss,100,100,5.4848114483581325,3.325038071247037,3.325038071247037,0.4358521307240228,0.393666024550154,0.45855870383959746,0.06489267928944348
random_100,0000000000000000005a,built_loss,100,100,3.817071482401347,2.4318742187506985,2.4318742187506985,0.3606162848780728,0.3205751624867029,0.3861181987108765,0.06554303622417357
random_100,00000000000000000079,built_loss,66,64,5.031452067189228,3.768212416834767,3.768212416834767,0.3942024811707779,0.34736822955053637,0.46311998702736706,0.1157517574768307
random_100,00000000000000000085,built_loss,100,100,5.48801311268361,3.755773245384515,3.755773245384515,0.35818071524252304,0.3198907927860649,0.42475092833985106,0.10486013555378615
random_100,00000000000000000087,built_loss,100,100,3.6746267701396094,4.887226936946705,3.6746267701396094,0.5436063860512141,0.5007518876244166,0.605196694704011,0.10444480707959447
random_100,000000000000000000a1,built_loss,100,100,4.424631986522282,2.9721200756876325,2.9721200756876325,0.47070830401414,0.43307742732271404,0.5075928910145784,0.07451546369186435
random_100,000000000000000000b8,built_loss,100,100,4.242688312671707,3.6388860775514837,3.6388860775514837,0.545671328589278,0.5057783261600514,0.5651425884754444,0.059364262315393046
random_100,000000000000000000c0,built_loss,100,100,4.167781221409551,3.818868926928088,3.818868926928088,0.37747594582682925,0.34598212027950104,0.41265809315977947,0.06667597288027843
random_100,000000000000000000e2,built_loss,100,100,5.357968879218433,3.5133785766236563,3.5133785766236563,0.4259615946330105,0.3857658731132595,0.4665809210375194,0.08081504792425992
