strategy,parent_id,parent_label,n_good,n_bad,n_eff_good,n_eff_bad,n_eff_min,dor,ci_low,ci_high,ci_width
feature_diverse_150,000000000000000006d9,crop_loss,150,150,87.45216564787907,120.83891819485804,87.45216564787907,0.31802934490562573,0.2857641569047199,0.35090063971414415,0.06513648280942425
feature_diverse_150,000000000000000006e5,crop_loss,150,150,98.43003778232202,117.32024218014564,98.43003778232202,0.436024715256219,0.390407473426042,0.4735808322697151,0.0831733588436731
feature_diverse_150,00000000000000000151,built_loss,150,150,110.66824123514553,21.030570285415173,21.030570285415173,0.5319096408934099,0.48409776022168644,0.5665376487127117,0.08243988849102529
feature_diverse_150,000000000000000001be,built_loss,150,150,106.20359882963079,6.648653866223228,6.648653866223228,0.5159615058704364,0.494268173046407,0.53562418093281,0.04135600788640292
feature_diverse_150,0000000000000000034d,built_loss,150,150,119.7642633341523,12.90466034835917,12.90466034835917,0.42599527446123114,0.3858881692705469,0.45174497450338114,0.06585680523283421
feature_diverse_150,000000000000000003c7,crop_loss,150,150,117.89838561569088,53.33932712400871,53.33932712400871,0.5720323339083296,0.5284059862677369,0.6057339215555514,0.07732793528781445
feature_diverse_150,0000000000000000004a,built_loss,150,150,119.35443477282237,30.250289554737243,30.250289554737243,0.4478029578145513,0.40604263330464446,0.49857371849106635,0.09253108518642189
feature_diverse_150,00000000000000000206,built_loss,150,150,95.5862721840739,106.79309842836622,95.5862721840739,0.5207685017102789,0.48899852549805,0.553251261212258,0.06425273571420798
feature_diverse_150,000000000000000002a4,built_loss,150,150,119.70929158518042,29.806923617593956,29.806923617593956,0.38823314550225796,0.3608461963588323,0.4196810565830942,0.058834860224261876
feature_diverse_150,000000000000000004f5,built_loss,150,150,116.1581330140523,27.182045343166763,27.182045343166763,0.48504432680180215,0.4625377904421571,0.5116634199679874,0.04912562952583027
feature_diverse_150,000000000000000002cc,crop_loss,150,150,113.77592974105946,55.557906760991294,55.557906760991294,0.4485328277658066,0.4050782278398418,0.48201050254210714,0.07693227470226532
feature_diverse_150,000000000000000006cc,crop_loss,150,150,62.55858017634618,123.42316083164044,62.55858017634618,0.41438441226571465,0.38616746044008843,0.44291660416587764,0.05674914372578921
feature_diverse_150,0000000000000000016c,crop_loss,150,150,100.00613930430336,102.26377163708017,100.00613930430336,0.4227909624866902,0.3912623011418017,0.45877124220178284,0.06750894105998112
spatial_thin_100_cap60,00000000000000000085,built_loss,60,60,54.99761177978745,37.8657683917682,37.8657683917682,0.34349829522919134,0.2766093103934097,0.3996678358653092,0.1230585254718995
spatial_thin_100_cap60,00000000000000000114,built_loss,60,60,48.944068004408976,51.032547813611224,48.944068004408976,0.46166771556798775,0.38893068643080264,0.5049132577186687,0.11598257128786604
spatial_thin_100_cap60,0000000000000000024c,built_loss,60,60,53.874039229567195,49.99983161917075,49.99983161917075,0.5453387043866798,0.4797874919139707,0.5945536670410858,0.11476617512711512
spatial_thin_100_cap60,00000000000000000375,built_loss,60,60,46.62668663420779,51.41035108044559,46.62668663420779,0.3801609784692412,0.3295683247190523,0.43136941822398917,0.10180109350493688
spatial_thin_100_cap60,000000000000000004d2,built_loss,60,60,55.286861765999284,42.90787028372686,42.90787028372686,0.45604031079281604,0.40392601327052535,0.5114583809729418,0.10753236770241648
spatial_thin_100_cap60,000000000000000005bd,built_loss,60,20,50.87566168854777,11.349921840601148,11.349921840601148,0.2716837393947186,0.24166394692504575,0.4133036044702177,0.17163965754517194
spatial_thin_100_cap60,00000000000000000281,crop_loss,60,60,50.874721395049285,52.96937095607829,50.874721395049285,0.633185321678565,0.5821157401523441,0.6717861323442603,0.08967039219191619
spatial_thin_100_cap60,000000000000000003a2,crop_loss,60,60,49.21197386547493,56.107666512192914,49.21197386547493,0.3313386413852241,0.2777780953384801,0.383317390890053,0.10553929555157293
spatial_thin_100_cap60,00000000000000000001,built_loss,60,60,55.73359852493611,49.95539570375035,49.95539570375035,0.4052858829680764,0.3644663208940717,0.455821736547085,0.0913554156530133
spatial_thin_100_cap60,00000000000000000049,built_loss,60,28,50.61242849679327,19.05100049709913,19.05100049709913,0.5779896418462511,0.4891973015078357,0.6311071415754637,0.14190984006762797
spatial_thin_100_cap60,0000000000000000004f,built_loss,60,60,56.4001151555668,51.20429351608668,51.20429351608668,0.45406864678486936,0.4002650033696983,0.49624124710083356,0.09597624373113528
spatial_thin_100_cap60,0000000000000000005a,built_loss,60,60,52.73131126367906,52.36642590758772,52.36642590758772,0.3832380340310772,0.354681001451823,0.41349843774323297,0.05881743629140995
spatial_thin_100_cap60,00000000000000000079,built_loss,60,60,53.70902398691207,55.248261424570686,53.70902398691207,0.40043967703890276,0.36134097764902945,0.46323667644215855,0.1018956987931291
spatial_thin_100_cap60,00000000000000000087,built_loss,60,60,51.790594281588,54.21856914640048,51.790594281588,0.5392705128930373,0.4712506868710736,0.6011932340558767,0.12994254718480308
spatial_thin_100_cap60,000000000000000000a1,built_loss,60,55,53.33422308576819,26.324432999741394,26.324432999741394,0.37506359675767564,0.3165064759283299,0.41823198859322785,0.10172551266489793
spatial_thin_100_cap60,000000000000000000b8,built_loss,60,60,54.51403217978453,30.134716888755662,30.134716888755662,0.5504122848333788,0.5265745534867228,0.5958900020014049,0.06931544851468208
