strategy,parent_id,parent_label,n_good,n_bad,n_eff_good,n_eff_bad,n_eff_min,dor,ci_low,ci_high,ci_width
random_40,00000000000000000085,built_loss,40,40,19.821795703450828,5.9511960516002675,5.9511960516002675,0.4158467295456255,0.3184854691215618,0.5064798516377804,0.18799438251621864
random_40,00000000000000000114,built_loss,40,40,11.909751016740794,10.864212430833987,10.864212430833987,0.4656003289362361,0.40196036782332073,0.5211039082646213,0.11914354044130054
random_40,0000000000000000024c,built_loss,40,40,20.554434733403813,9.957916078843038,9.957916078843038,0.5240428952259346,0.44144986318419466,0.6332039142143299,0.1917540510301352
random_40,00000000000000000375,built_loss,40,40,15.814946847912323,14.918813092476901,14.918813092476901,0.4106719195548258,0.37741272650441776,0.4694811361865713,0.09206840968215352
random_40,000000000000000004d2,built_loss,40,40,17.29462232883531,12.297814592401325,12.297814592401325,0.4532576188617708,0.40898199202783886,0.5099479697805109,0.10096597775267208
random_40,000000000000000005bd,built_loss,40,40,18.473317104577415,3.928836697245317,3.928836697245317,0.31730050910527635,0.2560932942085751,0.4379175831674686,0.18182428895889352
random_40,00000000000000000281,crop_loss,40,40,14.522577635265165,21.22958247380646,14.522577635265165,0.5831881092232822,0.4788859803750066,0.6670181758623468,0.18813219548734017
random_40,000000000000000003a2,crop_loss,40,40,13.15973629393065,16.947141958106155,13.15973629393065,0.3310748490579866,0.2647804066456973,0.4531122473082818,0.18833184066258452
random_40,00000000000000000001,built_loss,40,40,23.307032950825224,13.505529883479985,13.505529883479985,0.45395358949722214,0.39596632012884386,0.5214193199677408,0.12545299983889696
random_40,00000000000000000049,built_loss,40,40,17.47484126805677,3.377267139246072,3.377267139246072,0.5377032137552511,0.4694331712671186,0.5910674747327821,0.1216343034656635
random_40,0000000000000000004f,built_loss,40,40,20.316679819069087,17.944443792192825,17.944443792192825,0.4255835891184796,0.35547319145811673,0.47212739266148485,0.11665420120336811
random_40,0000000000000000005a,built_loss,40,40,21.27242127558628,13.27010743195525,13.27010743195525,0.37289493448950106,0.3348580456721898,0.41219153467249225,0.07733348900030246
random_40,00000000000000000079,built_loss,40,40,18.22989477157387,26.562887153355295,18.22989477157387,0.44868158933402946,0.38205964495101846,0.49588784073348785,0.11382819578246939
random_40,00000000000000000087,built_loss,40,40,19.83485010538107,18.70605037813,18.70605037813,0.5663280867604051,0.5159510838800686,0.6639181636637238,0.1479670797836552
random_40,000000000000000000a1,built_loss,40,40,23.28760802630011,4.569504279434809,4.569504279434809,0.4388464506558005,0.3569513373306416,0.4839304627550142,0.12697912542437262
random_40,000000000000000000b8,built_loss,40,40,22.53488276677642,4.76740558259383,4.76740558259383,0.5827506184120934,0.5452139967005323,0.6392743228775833,0.09406032617705107
random_40,000000000000000000c0,built_loss,40,40,14.873032987536952,14.013819417884536,14.013819417884536,0.3986530091912063,0.33822230608565723,0.46378500749496,0.12556270140930276
random_40,000000000000000000e2,built_loss,40,40,24.27825324263381,9.0883904578199,9.0883904578199,0.4447248444736661,0.3992880079217795,0.49761327453795273,0.09832526661617325
random_40,000000000000000000f0,built_loss,40,40,24.359982494717098,11.455828693668217,11.455828693668217,0.5173137347204655,0.4590615505381753,0.5526662761940625,0.09360472565588718
random_40,000000000000000000f8,built_loss,40,40,20.685613595718213,15.485724613030982,15.485724613030982,0.5084661342050428,0.42027831474402827,0.5657308964726193,0.14545258172859105
random_40,0000000000000000011c,built_loss,40,40,23.363928948033337,4.825588944576659,4.825588944576659,0.5180793372940558,0.4552858908334633,0.5830595569142543,0.12777366608079094
random_40,00000000000000000161,built_loss,40,40,18.7274361592876,11.829786610923389,11.829786610923389,0.48735188077754843,0.4405901568382227,0.5370030000931105,0.0964128432548878
random_40,0000000000000000016a,built_loss,40,40,23.056136371457487,6.157044280220135,6.157044280220135,0.40039029803375903,0.33934674405429505,0.4985169223277881,0.15917017827349306
