strategy,n_parents,median_ci_width,p90_ci_width,median_neff_min,p25_neff_min,min_neff10_coverage,min_neff20_coverage,min_neff30_coverage,pooled_auc,x_obs_fallback_parents,median_ci_width__built_loss,median_neff_min__built_loss,median_dor__built_loss,n_parents__built_loss,median_ci_width__crop_loss,median_neff_min__crop_loss,median_dor__crop_loss,n_parents__crop_loss
random_100,158,0.07654210881189534,0.1329065649690714,15.240419067108622,8.078331045530382,0.7025316455696202,0.33544303797468356,0.012658227848101266,0.910115009613844,0,0.07286380032820752,13.977947036121652,0.5184066198758264,90,0.07892131815500594,17.319593111063064,0.46055891128369586,68
spatial_thin_100_cap100,158,0.07914788811636833,0.16842338834728926,17.593974229400764,9.92142718582936,0.7468354430379747,0.3860759493670886,0.012658227848101266,0.8975729381685644,0,0.07562541829116937,15.970920705533324,0.507519582571136,90,0.08365341798692517,19.28635152689749,0.4525079448710727,68
spatial_thin_150_cap100,158,0.0796603496673361,0.16591600488668873,19.115504190087556,11.121603207244759,0.7721518987341772,0.45569620253164556,0.04430379746835443,0.8893189018956285,0,0.07770397925496547,16.98635245248316,0.5031969134199487,90,0.08479854833592543,20.568469023258466,0.4548781477142866,68
hybrid_150_diverse_100,158,0.08155269269443463,0.15209532917896573,20.25049854117175,11.146260805792274,0.7721518987341772,0.5063291139240507,0.08860759493670886,0.8721694753851359,0,0.08128026812930048,17.172293051214233,0.5177690878109618,90,0.08223843342421291,21.757612679770304,0.44768878183444155,68
spatial_thin_250_cap150,158,0.08649014944602117,0.1665017577631461,21.67202951653686,12.763758637677574,0.8164556962025317,0.5506329113924051,0.20253164556962025,0.873857246681909,0,0.08840323286203272,19.851552725786433,0.5129986396657482,90,0.08201504684585342,23.46817561780942,0.464451330799669,68
spatial_thin_250_cap100,158,0.08880332902616977,0.1943207760591623,21.24800628849787,12.589285429145274,0.8227848101265823,0.5443037974683544,0.1962025316455696,0.8716188811476444,0,0.09161330670575232,19.514301772334747,0.5056710881820008,90,0.08349657928109254,23.8462064757274,0.47336116693387276,68
hybrid_300_diverse_100,158,0.09384421823689737,0.20991842082582682,22.03021353500377,13.003634949188513,0.8354430379746836,0.5632911392405063,0.25949367088607594,0.8675978918747844,0,0.09580684401716388,20.350240708135757,0.5072736749317799,90,0.0922379220671597,23.903271068224235,0.4714711911301517,68
spatial_thin_300_cap150,158,0.09474449089009687,0.19148864746947994,21.861032826136572,13.033409364886548,0.8291139240506329,0.5632911392405063,0.26582278481012656,0.8668976321217757,0,0.09585806146294609,20.484258032895156,0.49943355317053595,90,0.09278023545837447,24.559030379954752,0.4629844348369344,68
hybrid_300_diverse_150,158,0.09474449089009687,0.19148864746947994,21.861032826136572,13.033409364886548,0.8291139240506329,0.5632911392405063,0.26582278481012656,0.8668976321217757,0,0.09585806146294609,20.484258032895156,0.49943355317053595,90,0.09278023545837447,24.559030379954752,0.4629844348369344,68
random_60,158,0.09526791764841619,0.16793214980625107,14.308210694976143,7.996837319922218,0.6835443037974683,0.21518987341772153,0.0,0.9082836172977977,0,0.09143716581060637,12.967172197732193,0.5085299383446993,90,0.10723840733278706,15.52291568872374,0.4757778366279787,68
feature_diverse_60,158,0.09762997633002152,0.149576268071423,15.504326934107095,9.524058418074398,0.7278481012658228,0.27848101265822783,0.0,0.8595951392227029,0,0.09690274374133892,13.927896702677284,0.516359925436398,90,0.10044169024227112,17.550137949728654,0.39524184084769937,68
spatial_thin_300_cap100,158,0.09785387989887856,0.19458716382780342,21.641400564874033,13.024693715950917,0.8291139240506329,0.569620253164557,0.25949367088607594,0.8694109073352794,0,0.09785387989887856,20.486813214153734,0.5112857204761512,90,0.09724976962976126,24.474045735305715,0.45920033067835075,68
fscs_60,158,0.09863767079604435,0.19370665129877018,15.090761301174417,7.814248461030912,0.6835443037974683,0.25316455696202533,0.0,0.9030538531040253,0,0.09712517376603128,13.099062034359903,0.5298571397238825,90,0.10073732026005972,16.251019195902558,0.4537167461906912,68
spatial_thin_250_cap60,158,0.10213291320076845,0.20748696927423288,20.199871777631017,12.673788217446607,0.8164556962025317,0.5126582278481012,0.006329113924050633,0.8821996239707228,0,0.10012052799154503,18.59730907358353,0.5115726178666149,90,0.10672748848506505,21.434538265022475,0.45843334456409224,68
spatial_thin_150_cap60,158,0.10326514213231278,0.19716416710386447,16.71613579463107,10.661151344874767,0.7658227848101266,0.2974683544303797,0.0,0.8909446104343829,0,0.10383479575826221,15.75958139957085,0.49686560279906034,90,0.102622646463925,18.409707973807357,0.45856218669652804,68
spatial_thin_100_cap60,158,0.10503451219598227,0.19521457309060372,15.965797004388937,9.496911393211484,0.7151898734177216,0.2911392405063291,0.0,0.8956435654008439,0,0.09995914264757116,13.982044586669591,0.5246888132000385,90,0.10960559895756958,16.97042253002636,0.4681761470034559,68
spatial_thin_300_cap60,158,0.10807435210194433,0.21681541809166546,21.68072685993532,13.035230443033917,0.8227848101265823,0.5632911392405063,0.04430379746835443,0.8730239964484181,0,0.10892149518369093,19.935365213493384,0.5075481740014214,90,0.10622501686689051,23.204592656316123,0.46010158043115623,68
random_40,158,0.11803901110139459,0.21567078427929728,12.709778662877623,7.720757645390959,0.6518987341772152,0.02531645569620253,0.0,0.9020190824787694,0,0.11422172251604382,11.33781065474668,0.5230271714092513,90,0.1260426881456138,14.0479232287322,0.4516490980324791,68
