parent_label,inner_m,outer_m,n_parents,n,n_pos,n_neg,mcc,f1,roc_auc,opt_threshold,good_score_median,bad_score_median
stable_crop,500,8000,528,295652,147542,148110,0.7641845227141654,0.8827228581805464,0.9544220436321122,0.48645224589269936,0.6471775584099998,0.3262222597825899
stable_crop,1000,2000,514,52946,23035,29911,0.739505028464928,0.8512958037500274,0.94466242327457,0.4877606071659464,0.6470519605380921,0.2654932550805659
stable_crop,1000,3000,523,128222,59966,68256,0.7580321780527435,0.8719371320210996,0.9516111567280687,0.4828362194146043,0.6475290670901763,0.2958754753313036
stable_crop,1000,4000,523,177373,89946,87427,0.7644362464139994,0.8849462010330282,0.9544419722751228,0.48394144445958237,0.65457861563032,0.3144439861534697
stable_crop,1000,5000,527,278859,141305,137554,0.7630949295506722,0.883826126107113,0.9541999637818831,0.48786948897155497,0.6499153711157513,0.3279534046671639
stable_crop,1000,6000,527,280163,141723,138440,0.7633694075781606,0.8837463786923309,0.9542781119661492,0.4879552195044246,0.6494114714077369,0.3275814551778954
stable_crop,1000,7000,528,280627,142013,138614,0.763628996589815,0.8839193834048541,0.9543758341344732,0.4879552195044246,0.6495812290843558,0.3274174452516113
stable_crop,1000,8000,528,280696,142013,138683,0.7636746862210689,0.8839099449757081,0.9543805586584374,0.4879552195044246,0.6494173746624762,0.32732018240508115
stable_crop,2000,3000,501,73489,35544,37945,0.7535468362346424,0.8735667499965085,0.9494681753418589,0.48187422113869904,0.6553015974947585,0.286046258291952
stable_crop,2000,4000,502,121522,64302,57220,0.7640366736399623,0.8895727341611641,0.9547032779968684,0.48688111433253695,0.6660091817596073,0.30890322593945363
stable_crop,2000,5000,527,225569,118162,107407,0.7642033403016574,0.8866784110152321,0.9545089651862282,0.4964550507351146,0.6579285410638811,0.3269784967245728
stable_crop,2000,6000,527,226873,118580,108293,0.764433293882798,0.8865209944023428,0.9546031769843648,0.4964550507351146,0.6572732430177565,0.3265560404239196
stable_crop,2000,7000,528,227314,118847,108467,0.7647440378132981,0.8867081978058328,0.9547125511016589,0.4964550507351146,0.6574428634915596,0.3263178982185939
stable_crop,2000,8000,528,227383,118847,108536,0.7647946897881395,0.8866949950382942,0.9547198942163415,0.4964550507351146,0.6572094890342628,0.3261497853581774
stable_crop,3000,4000,353,37536,20565,16971,0.7589793286589664,0.8930414834639648,0.9503543687596365,0.4784621319918338,0.6780564471261931,0.2949569411823476
stable_crop,3000,5000,526,150214,80917,69297,0.7639097601248738,0.8907678584702297,0.9538058006692655,0.4927294029064136,0.6679883373826914,0.3216344327193949
stable_crop,3000,6000,527,151667,81484,70183,0.7644912125605994,0.8907082313285027,0.9540707148191901,0.4927294029064136,0.6672872508055157,0.32053279462467427
stable_crop,3000,7000,528,152039,81682,70357,0.7648716795480057,0.8908770702552113,0.9542113300568705,0.4927294029064136,0.6673418985137665,0.3201473215230044
stable_crop,3000,8000,528,152108,81682,70426,0.7649424865588688,0.8908511852529133,0.9542235944899863,0.4927294029064136,0.6671130850214501,0.31992278794099493
stable_crop,4000,5000,526,100910,50784,50126,0.7573197164527627,0.8779282868525896,0.9507586388759054,0.49392518866993745,0.6598632040476258,0.3034897273112894
stable_crop,4000,6000,527,102314,51302,51012,0.7587444334580419,0.8782007670995159,0.9512944567774145,0.49392518866993745,0.6599038125972061,0.30196612591412453
stable_crop,4000,7000,528,102588,51402,51186,0.7592292113955339,0.878361755936273,0.9514477589210479,0.49392518866993745,0.6599372237433164,0.30149354025921415
stable_crop,4000,8000,528,102657,51402,51255,0.7593296700143829,0.8783310371974021,0.9514793180868766,0.49392518866993745,0.659776127269873,0.30127351546101655
stable_nature,0,1000,497,26343,9948,16395,0.7406590110027724,0.8385702076315922,0.9433187371526203,0.46836119709157775,0.6483173568753764,0.22139781232564879
stable_nature,0,2000,622,95913,45059,50854,0.7724889926128942,0.8774165895914638,0.9555069376652667,0.4915148386991586,0.6783653722171707,0.28091246887646293
stable_nature,0,3000,656,188064,96946,91118,0.7772692279471461,0.8900775356244761,0.9589339271456744,0.4944504513552993,0.686079937262144,0.30601923286966526
stable_nature,0,4000,673,250137,130236,119901,0.7836194613955716,0.8949182809891688,0.9614842801276121,0.4920006007926706,0.6869496141295975,0.30989436477026394
stable_nature,0,5000,691,380542,200253,180289,0.7849682373842874,0.8963524573558608,0.9620203100311769,0.49415844780709756,0.6878926033679826,0.3204880586427208
stable_nature,0,6000,697,386449,202254,184195,0.7868948737807838,0.8966686224656105,0.9626100641288303,0.49415844780709756,0.6883223744876059,0.31818531071533945
stable_nature,0,7000,701,388825,203454,185371,0.7880165262857698,0.8971893196139428,0.9629846288726858,0.49415844780709756,0.6890210704046753,0.3170516117479508
stable_nature,0,8000,707,391684,205174,186510,0.7894856584496269,0.8980296978804176,0.9634864429154923,0.49415844780709756,0.6908166965345364,0.3156911025041365
stable_nature,500,1000,442,16295,6471,9824,0.7064276155113294,0.8237371411024106,0.9222701874109344,0.4565715940321665,0.6366600019909356,0.23348828790065174
stable_nature,500,2000,615,86012,41314,44698,0.7672841093148491,0.8772037594446833,0.9537895749489445,0.4913546331491615,0.6799460033624871,0.28644193193157075
stable_nature,500,3000,651,177801,92820,84981,0.7744083778389147,0.8902387018468503,0.9580615242839394,0.4943162749668629,0.6875431506369112,0.3097467592666693
