parent_label,inner_m,outer_m,n,spearman_dor_ghm,spearman_p,pearson_dor_ghm,pearson_p,spearman_dor_lo_ghm,spearman_dor_lo_p,spearman_dor_hi_ghm,spearman_dor_hi_p,n_sites_valid,rank_in_class
stable_crop,0,7000,523,0.3153666952374673,1.5338907091051582e-13,0.2670794343386551,5.422340682464461e-10,0.31173486498325426,2.99505460337539e-13,0.26630125233385527,6.108671640627969e-10,523,32
stable_crop,0,8000,523,0.3153666952374673,1.5338907091051582e-13,0.2670794343386551,5.422340682464461e-10,0.31122493574925203,3.2876833091322e-13,0.26730777328776095,5.23561117414055e-10,523,32
stable_crop,500,1000,412,0.33020965046587564,6.1568647540315e-12,0.2881644954143312,2.5505934584840448e-09,0.3492060441573323,2.9301024687834025e-13,0.302004703970234,3.896446544540552e-10,412,37
stable_crop,500,2000,516,0.23833586704125653,4.2536312982203125e-08,0.21755015393455499,6.047662364241036e-07,0.2445222777779476,1.8375032788223087e-08,0.21608451069594498,7.22360857828525e-07,516,23
stable_crop,500,3000,523,0.24185098859499943,2.130406250147683e-08,0.2100652030772676,1.2552639401677599e-06,0.2391461575125184,3.0852484043678974e-08,0.21730417467546642,5.227651515685952e-07,523,28
stable_crop,500,4000,523,0.2519021056663296,5.174149009980454e-09,0.2140789290545926,7.752367935366985e-07,0.2421048207815582,2.0571726548072386e-08,0.2310045698181954,9.158382719662848e-08,523,29
stable_crop,500,5000,523,0.24037622862411714,2.6084927799201177e-08,0.19738323382888412,5.415456998473859e-06,0.23920881866366162,3.0590468099632967e-08,0.21488530325061223,7.029033751621468e-07,523,27
stable_crop,500,6000,523,0.24007953184822212,2.7165010436516075e-08,0.19727932345278493,5.47864138727772e-06,0.24036003906297837,2.614277606469255e-08,0.21235545364240796,9.545604528151342e-07,523,24
stable_crop,500,7000,523,0.24007953184822212,2.7165010436516075e-08,0.19727932345278493,5.47864138727772e-06,0.2400992445262926,2.7091927055138373e-08,0.21081098628651898,1.1485541389257873e-06,523,24
stable_crop,500,8000,523,0.24007953184822212,2.7165010436516075e-08,0.19727932345278493,5.47864138727772e-06,0.2396077697143138,2.897204873506536e-08,0.21034014687371183,1.2148618339328371e-06,523,24
stable_crop,1000,2000,512,0.19792891546789348,6.4100872866053055e-06,0.17808768839486386,5.072688475975888e-05,0.21236721226582433,1.2408863862599654e-06,0.1800023925395681,4.193680200217191e-05,512,21
stable_crop,1000,3000,520,0.19761062498239776,5.61960875577082e-06,0.1714724721295829,8.49783379356766e-05,0.20024340099118476,4.185458411678114e-06,0.1765631814182289,5.156464167052954e-05,520,20
stable_crop,1000,4000,520,0.2040499979090728,2.714678395223574e-06,0.17501319438932306,6.012525290314687e-05,0.19528901307384214,7.263393208080018e-06,0.19297098561186068,9.35602552579405e-06,520,22
stable_crop,1000,5000,522,0.1950317600747928,7.174553507628821e-06,0.15993522488611261,0.0002435249081791534,0.19695279102300636,5.800451771291163e-06,0.1756956597650867,5.4372847321518735e-05,522,19
stable_crop,1000,6000,522,0.19475436219346978,7.396959396095692e-06,0.1599676941689363,0.0002428071917966775,0.19660393450254685,6.0297112751221925e-06,0.17809758120099534,4.275634512308459e-05,522,18
stable_crop,1000,7000,523,0.19194125588381497,9.860803251950423e-06,0.1582473436751239,0.0002798755797917696,0.19338372061615625,8.426128876372343e-06,0.17406688989806615,6.285312747145944e-05,523,16
stable_crop,1000,8000,523,0.19217906627670797,9.609253176047756e-06,0.15840723116361136,0.0002758682063864152,0.1930794743039789,8.711098741031761e-06,0.17424019369761357,6.178666956666692e-05,523,17
stable_crop,2000,3000,498,0.15872364350042598,0.00037693425101515126,0.1227606754707831,0.006087802555474019,0.171397508842805,0.00012116328402349399,0.128269192623933,0.004142478437825816,498,11
stable_crop,2000,4000,499,0.14646951734794889,0.0010329711255309317,0.11736308576623641,0.008685471635813263,0.15307395513919406,0.00060118540316401,0.13207204770987757,0.0031183387690006856,499,8
stable_crop,2000,5000,522,0.1433643798763192,0.0010211926954116271,0.11272632719627391,0.009950623875582607,0.14354450289232426,0.0010061833238868387,0.1158337369227843,0.008071399514312225,522,5
stable_crop,2000,6000,522,0.14884585650202536,0.0006458304207714717,0.11761681603192164,0.007142422038716375,0.15118711824308265,0.0005284953691914475,0.12337637767215344,0.004759824261067712,522,9
stable_crop,2000,7000,523,0.1457388487896667,0.0008293181530617934,0.11612094153646668,0.007855083213219361,0.14735973422948007,0.0007237863762598177,0.11999316850850186,0.006004886512788787,523,6
stable_crop,2000,8000,523,0.14601834939958538,0.0008101602921104144,0.11627209844138738,0.00777425029994467,0.14625305609422895,0.000794389919839137,0.1216911431021313,0.0053250566457006465,523,7
stable_crop,3000,4000,351,0.15813048063048063,0.0029710403334726973,0.12861697614651205,0.015906016273706303,0.181493783993784,0.0006341460646226859,0.13687229437229437,0.010250942957593571,351,10
stable_crop,3000,5000,521,0.13208963582581956,0.002519351056899335,0.10286894076165896,0.01884306984023522,0.13834978642378204,0.0015479365503505821,0.10679447298349938,0.014738071136730015,521,1
stable_crop,3000,6000,522,0.1391588660112973,0.0014360456987409483,0.11078631568175014,0.01131220477113325,0.14701341064365042,0.0007540490601231925,0.11313281971698244,0.009684507025746901,522,4
stable_crop,3000,7000,523,0.1368631945174932,0.0017054843992518238,0.10965985737042323,0.012093510961713058,0.14168181187528633,0.0011589331053939165,0.11029855731716993,0.011599189357370303,523,2
stable_crop,3000,8000,523,0.13706283781029222,0.0016788026409388958,0.10980669721653728,0.011978245013195915,0.14401101158585392,0.0009573583069387542,0.11228240768468974,0.010175872138918431,523,3
