strategy,parent_id,parent_label,x_obs_source,n_good,n_bad,n_eff_good,n_eff_bad,n_eff_min,dor,ci_low,ci_high,ci_width
spatial_thin_100_cap150,000000000000000006b4,crop_loss,test_site,150,150,56.64306004293592,62.761893149851225,56.64306004293592,0.4982328692449418,0.4941585629819025,0.5023904258868969,0.008231862904994336
spatial_thin_100_cap150,000000000000000006be,crop_loss,test_site,150,102,50.48903333903323,18.991518704227587,18.991518704227587,0.5156508265164753,0.5106997884660487,0.5206989446634279,0.009999156197379233
spatial_thin_100_cap150,000000000000000006c0,crop_loss,test_site,150,23,77.48438296065883,3.8300778063065737,3.8300778063065737,0.5145007533027831,0.501334649668655,0.5163284060610107,0.014993756392355673
spatial_thin_100_cap150,000000000000000006ce,crop_loss,test_site,150,145,66.27600501788143,28.97712214664571,28.97712214664571,0.49628642958421787,0.49379249536298736,0.4995616920221332,0.0057691966591458255
spatial_thin_100_cap150,000000000000000006d9,crop_loss,test_site,150,150,47.12228235028621,68.77705249302416,47.12228235028621,0.5243872967244492,0.5210619662318804,0.5276002459161083,0.006538279684227932
spatial_thin_100_cap150,000000000000000006e5,crop_loss,test_site,150,150,55.32623384084764,69.55725948259112,55.32623384084764,0.4980515233342555,0.4956623842999672,0.5000669780041007,0.0044045937041335415
spatial_thin_100_cap150,00000000000000000151,built_loss,test_site,150,71,71.02790731069533,21.78297730321806,21.78297730321806,0.5339680216307595,0.5300753750783257,0.5373477730816242,0.007272398003298486
spatial_thin_100_cap150,000000000000000001be,built_loss,test_site,150,15,53.721931044957344,11.765714471001955,11.765714471001955,0.5086786127456762,0.4912912154020896,0.5121790336732964,0.020887818271206837
spatial_thin_100_cap150,0000000000000000034d,built_loss,test_site,150,33,77.07792868138112,10.368800263577372,10.368800263577372,0.5091697072913342,0.5056050289206182,0.512103993056341,0.006498964135722818
spatial_thin_100_cap150,000000000000000003c7,crop_loss,test_site,150,98,62.675740873087385,39.098888623727724,39.098888623727724,0.4849366293109256,0.4785747229920146,0.48775108160258795,0.009176358610573365
spatial_thin_100_cap150,0000000000000000004a,built_loss,test_site,150,83,77.11274062881554,13.186691563170983,13.186691563170983,0.5097891397499876,0.5071292588790453,0.512435206516427,0.0053059476373817915
spatial_thin_100_cap150,00000000000000000206,built_loss,test_site,150,150,49.799381327494714,58.37455196044527,49.799381327494714,0.465557948005035,0.4609530514390203,0.47138176253793107,0.010428711098910748
spatial_thin_100_cap150,000000000000000002a4,built_loss,test_site,150,73,68.50770744789706,14.784369007064322,14.784369007064322,0.5182329629686887,0.5136710553786088,0.5224568301129816,0.008785774734372809
spatial_thin_100_cap150,000000000000000004f5,built_loss,test_site,150,77,69.15502559512811,9.319234625397623,9.319234625397623,0.5043638466276441,0.49876966603158124,0.5086787563604162,0.009909090328834913
spatial_thin_100_cap150,000000000000000002cc,crop_loss,test_site,150,123,73.79194782816063,23.4514069691368,23.4514069691368,0.5165396428448628,0.5038093379244055,0.5263001327319669,0.022490794807561332
