strategy,parent_id,parent_label,n_good,n_bad,n_eff_good,n_eff_bad,n_eff_min,dor,ci_low,ci_high,ci_width
random_40,00000000000000000085,built_loss,40,40,20.537498284040247,7.420189790585269,7.420189790585269,0.3580108758967685,0.29235780161005576,0.4915101190047835,0.19915231739472772
random_40,00000000000000000114,built_loss,40,40,12.410857000557929,10.566250127701547,10.566250127701547,0.46009332664948266,0.3783715997086884,0.5069309625291436,0.12855936282045521
random_40,0000000000000000024c,built_loss,40,40,17.76056276563932,11.4419559643538,11.4419559643538,0.501093836036386,0.4322022990884869,0.5616136366994366,0.12941133761094975
random_40,00000000000000000375,built_loss,40,40,13.507997392861567,16.63657573706579,13.507997392861567,0.4532049153675816,0.4001485155543318,0.5157503259989804,0.11560181044464862
random_40,000000000000000004d2,built_loss,40,40,19.773861699950917,15.1116768729785,15.1116768729785,0.5228972839026785,0.4257204273784626,0.6024667812112411,0.17674635383277848
random_40,000000000000000005bd,built_loss,40,40,19.614168649569766,3.963974651163989,3.963974651163989,0.33547198982223503,0.22300685219380853,0.4085316450615126,0.1855247928677041
random_40,00000000000000000281,crop_loss,40,40,16.724130917063594,21.38904083474283,16.724130917063594,0.5797338165258785,0.4998635153353788,0.64126647900268,0.14140296366730115
random_40,000000000000000003a2,crop_loss,40,40,13.154740020251099,16.941704889657583,13.154740020251099,0.3026634701533383,0.20794500990973735,0.43506738983446697,0.2271223799247296
random_40,00000000000000000001,built_loss,40,40,20.878800143451933,10.932211071089766,10.932211071089766,0.4809474075028225,0.3322230965332128,0.5178911110248385,0.18566801449162573
random_40,00000000000000000049,built_loss,40,40,17.43228296709698,4.078267806055971,4.078267806055971,0.5182281723496975,0.44209160210183235,0.6285862442172125,0.1864946421153802
random_40,0000000000000000004a,built_loss,40,40,23.154146619255904,5.0057963413469215,5.0057963413469215,0.40224038834833187,0.3413437233296417,0.5040457916615403,0.1627020683318986
random_40,0000000000000000004f,built_loss,40,40,20.41790864197991,15.38156736135051,15.38156736135051,0.4335293911918717,0.3732655988969173,0.4874634784477491,0.11419787955083183
random_40,0000000000000000005a,built_loss,40,40,19.676171918047128,12.749378339887306,12.749378339887306,0.37060070905632425,0.34190242206150834,0.44616746030236026,0.10426503824085193
random_40,00000000000000000079,built_loss,40,40,21.563456392556468,17.85947838684799,17.85947838684799,0.4657540282878505,0.4013508897191487,0.522492024947246,0.12114113522809733
random_40,00000000000000000087,built_loss,40,40,19.90436403177163,18.928354581394487,18.928354581394487,0.5415566833525598,0.490488913011659,0.6197355958354852,0.12924668282382623
random_40,000000000000000000a1,built_loss,40,40,23.49539646770377,4.227807218220219,4.227807218220219,0.4016732325437082,0.3162589345483619,0.44852733280006885,0.13226839825170694
random_40,000000000000000000b8,built_loss,40,40,21.681112759821204,4.619855743722311,4.619855743722311,0.5563309822085233,0.5201268342257864,0.5934399179172973,0.0733130836915109
random_40,000000000000000000c0,built_loss,40,40,14.005954509964806,17.044033214764337,14.005954509964806,0.3805158376244766,0.32603244681932353,0.43817886264359485,0.11214641582427132
random_40,000000000000000000e2,built_loss,40,40,22.315668685417087,11.694368747743873,11.694368747743873,0.40616359995491563,0.33721733065467824,0.4800424134315846,0.14282508277690636
random_40,000000000000000000f0,built_loss,40,40,19.726781517313096,13.109746155217113,13.109746155217113,0.4463440498181938,0.3706174313242007,0.5043924039605551,0.13377497263635435
random_40,000000000000000000f8,built_loss,40,40,18.995867689880637,18.024936346934716,18.024936346934716,0.4811972076866961,0.41079432103327623,0.5327713969709363,0.1219770759376601
random_40,0000000000000000011c,built_loss,40,40,20.167779467592844,4.154164104299152,4.154164104299152,0.4952624178331272,0.4456174882278912,0.5670959235977567,0.12147843536986552
random_40,00000000000000000161,built_loss,40,40,19.916271063617028,14.36547400695484,14.36547400695484,0.4784567813497222,0.4257615123563479,0.5102443552717683,0.08448284291542035
random_40,0000000000000000016a,built_loss,40,40,20.321879394182584,5.116643241385193,5.116643241385193,0.38811610331275975,0.32976221595583327,0.519499449642346,0.18973723368651269
random_40,000000000000000001a8,built_loss,40,40,17.32955640531294,21.87204012808007,17.32955640531294,0.38443546606556056,0.33115151233248,0.487538028254675,0.156386515922195
random_40,000000000000000001be,built_loss,40,40,19.64236889827401,4.962770159411421,4.962770159411421,0.5280950025500405,0.48268272422940955,0.5654995833290041,0.08281685909959452
random_40,000000000000000001cd,built_loss,40,40,18.06790631380899,20.031265002940046,18.06790631380899,0.46730779504960784,0.4262863787031831,0.544056551748761,0.11777017304557791
random_40,000000000000000001e5,built_loss,40,40,11.382733109785727,12.037104414894841,11.382733109785727,0.49856841332929597,0.46609901798554687,0.5461096654500758,0.0800106474645289
