strategy,parent_id,parent_label,n_good,n_bad,n_eff_good,n_eff_bad,n_eff_min,dor,ci_low,ci_high,ci_width
random_100,00000000000000000001,built_loss,100,100,31.468920474064802,4.367748628236296,4.367748628236296,0.4131729692943043,0.36953312959480183,0.4503654909601553,0.08083236136535349
random_100,00000000000000000049,built_loss,100,100,17.821293856909197,1.2342535939221868,1.2342535939221868,0.454692198118574,0.40257687116644075,0.47805965147264123,0.07548278030620048
random_100,0000000000000000004a,built_loss,100,100,30.777532532116666,19.11333075027748,19.11333075027748,0.44749070805464114,0.39555237130018867,0.5319573748271872,0.13640500352699853
random_100,0000000000000000004f,built_loss,100,100,27.957234729670727,11.442881035784692,11.442881035784692,0.4358521307240228,0.392440484711641,0.4626279220822326,0.07018743737059158
random_100,0000000000000000005a,built_loss,100,100,23.906280325806605,8.85745446939234,8.85745446939234,0.3606162848780728,0.31892587156012847,0.38313936288970996,0.06421349132958148
random_100,00000000000000000079,built_loss,66,64,22.605819835427315,19.341640268108684,19.341640268108684,0.3942024811707779,0.345659826546812,0.4637834952946996,0.1181236687478876
random_100,00000000000000000085,built_loss,100,100,27.99859556216902,21.224737422897064,21.224737422897064,0.35818071524252304,0.32022753178485963,0.42504337071704973,0.1048158389321901
random_100,00000000000000000087,built_loss,100,100,16.687992435149727,30.684608863830828,16.687992435149727,0.5436063860512141,0.4983071134346023,0.6039311749288714,0.10562406149426906
random_100,000000000000000000a1,built_loss,100,100,25.0434483195802,7.755361680474757,7.755361680474757,0.47070830401414,0.4349143152982239,0.5101018361034965,0.07518752080527258
random_100,000000000000000000b8,built_loss,100,100,23.3642214575233,22.014136097122776,22.014136097122776,0.545671328589278,0.5061412282147575,0.565505304768163,0.059364076553405476
random_100,000000000000000000c0,built_loss,100,100,25.737768110341328,20.528030963458466,20.528030963458466,0.37747594582682925,0.34919197991545015,0.4130641964525152,0.06387221653706504
random_100,000000000000000000e2,built_loss,100,100,32.330480364704464,11.142672484840563,11.142672484840563,0.4259615946330105,0.3846581843694773,0.4606953338757503,0.076037149506273
random_100,000000000000000000f0,built_loss,100,100,18.721158889454415,30.42268099534169,18.721158889454415,0.483348406883337,0.4312862514251129,0.5476294622585752,0.11634321083346233
random_100,000000000000000000f8,built_loss,100,100,29.853755824326328,20.643508327981014,20.643508327981014,0.46990014340365904,0.4282870874767251,0.5135847635274521,0.08529767605072697
random_100,00000000000000000114,built_loss,100,100,23.941646579004086,18.220968402669396,18.220968402669396,0.4583166213401604,0.4078400686544955,0.5268388851663652,0.11899881651186972
random_100,0000000000000000011c,built_loss,100,100,32.87938615719203,3.739590063999074,3.739590063999074,0.4687802906026949,0.43659441234098467,0.4935096218348287,0.05691520949384404
random_100,00000000000000000151,built_loss,100,100,32.97411667629086,3.7864379501305354,3.7864379501305354,0.43198631437952933,0.3989815867403039,0.5046162891312793,0.10563470239097544
random_100,00000000000000000161,built_loss,100,100,26.833204147482967,29.116028210734417,26.833204147482967,0.4543375999036258,0.4086990989323394,0.5120721190714056,0.10337302013906619
random_100,0000000000000000016a,built_loss,100,100,33.880771996383366,6.671148501786285,6.671148501786285,0.40137263521169136,0.3772175296802616,0.42577948617634953,0.04856195649608791
random_100,00000000000000000176,built_loss,100,100,27.956297453184998,11.129061449720046,11.129061449720046,0.5695230639855763,0.5430793862199429,0.5993839807688618,0.056304594548918896
random_100,000000000000000001a8,built_loss,100,100,19.60209308061514,19.174689419791243,19.174689419791243,0.4783914293256526,0.44886989357027574,0.5238410375939214,0.07497114402364569
random_100,000000000000000001be,built_loss,100,13,23.89413746817939,1.7611135506115914,1.7611135506115914,0.6951107637344874,0.6648672306336557,0.7430242047596869,0.07815697412603118
random_100,000000000000000001cd,built_loss,100,100,28.70208803177799,27.29781399785725,27.29781399785725,0.5862902391049838,0.5344136483477412,0.6156575129313898,0.08124386458364863
random_100,000000000000000001e5,built_loss,100,100,31.870686656315574,10.409576155320188,10.409576155320188,0.40753469907355366,0.3652696000672657,0.4687676372550481,0.10349803718778239
random_100,00000000000000000206,built_loss,100,100,16.02989755166054,29.31622205038435,16.02989755166054,0.6041281465995434,0.5594454181803612,0.6586761479415223,0.0992307297611611
random_100,00000000000000000209,built_loss,100,100,27.54051486466902,15.437874095213523,15.437874095213523,0.5564067515517394,0.49489539270292454,0.6077764344220786,0.11288104171915408
random_100,00000000000000000231,built_loss,100,100,26.063003727731367,20.87336976291889,20.87336976291889,0.5181662910049608,0.4654464241148409,0.5467695909326168,0.0813231668177759
random_100,0000000000000000024c,built_loss,100,100,34.29070724335666,19.81570743738125,19.81570743738125,0.5095216010202697,0.469057958114547,0.5529871151847496,0.08392915707020265
random_100,0000000000000000026d,built_loss,100,100,29.293693663292107,27.057743421018593,27.057743421018593,0.46769829628732323,0.42751675446264503,0.51162051777947,0.08410376331682501
random_100,00000000000000000278,built_loss,100,100,24.593853940922834,11.348389591951962,11.348389591951962,0.6054916573876562,0.565365878872076,0.6997427893623783,0.13437691049030231
random_100,00000000000000000293,built_loss,100,100,13.46640318017233,9.150691282342308,9.150691282342308,0.52437915129292,0.49206235680444366,0.5762423091985903,0.08417995239414666
random_100,00000000000000000316,built_loss,100,100,31.03066556781673,4.9500399691668795,4.9500399691668795,0.3848816707277142,0.35415848015051854,0.4172999146282815,0.06314143447776294
random_100,0000000000000000034d,built_loss,100,2,32.57999066918263,1.0556731130871457,1.0556731130871457,0.6285620784917886,0.568488258801656,0.6762941885406437,0.10780592973898773
random_100,00000000000000000356,built_loss,100,100,25.666294145708264,14.426572641885366,14.426572641885366,0.4942195137308939,0.44185489332347616,0.544012517171334,0.10215762384785787
