size,seed,parent_id,parent_label,n_eff_min,dor,ci_width
10,0,000000000000000005d1,crop_loss,6.480716540157155,0.13766596131430672,0.14876346819238925
10,0,00000000000000000611,crop_loss,9.420122400427706,0.6301236986371938,0.1504695538629971
10,0,0000000000000000062f,crop_loss,7.599929436834719,0.35742689391826626,0.3031643653126127
10,0,00000000000000000632,crop_loss,7.910294696552209,0.07250781591429165,0.22193698698766431
10,0,0000000000000000063e,crop_loss,9.625391448684729,0.33919293306080556,0.23501119315845473
10,0,00000000000000000655,crop_loss,9.038916453436837,0.6391866609210812,0.4393106127922113
10,0,00000000000000000697,crop_loss,9.595822952403616,0.6559467844270213,0.15737606652114122
10,0,00000000000000000698,crop_loss,4.712013239370624,0.42855834949478544,0.27265539103138164
10,0,000000000000000006a8,crop_loss,8.903326151098746,0.2772029258312883,0.26835717118906066
10,0,000000000000000006b4,crop_loss,8.18340361120233,0.5606078468706763,0.35504524440675495
10,0,000000000000000006be,crop_loss,6.1169496624389845,0.39224736765449547,0.25857605674447015
10,0,000000000000000006c0,crop_loss,2.410225928103307,0.13395810926588375,0.30095094140394557
10,0,000000000000000006ce,crop_loss,7.994876222527333,0.617405951774174,0.3955021866797766
10,0,000000000000000006d9,crop_loss,9.50660306251642,0.24450812181323905,0.1791314217916602
10,0,000000000000000006e5,crop_loss,8.758038459746906,0.4316137032074562,0.2723414606490701
10,0,00000000000000000151,built_loss,5.484945840991873,0.2597841724885046,0.1538012689160723
10,0,000000000000000001be,built_loss,4.263758412560499,0.5344013201114712,0.3112959740697831
10,0,0000000000000000034d,built_loss,4.391451843479078,0.4102064816389371,0.37145217775428346
10,0,000000000000000003c7,crop_loss,7.347220917272345,0.7464277608275062,0.17620070092966744
10,0,0000000000000000004a,built_loss,7.079877042398344,0.4571491226594958,0.08872218831107809
10,0,00000000000000000206,built_loss,8.617344891121054,0.7457435946174433,0.3158675398322832
10,0,000000000000000002a4,built_loss,5.190529621215911,0.44986357626648416,0.18843195034749682
10,0,000000000000000004f5,built_loss,5.777748185287012,0.5325858149365219,0.29235501515914936
10,0,000000000000000002cc,crop_loss,7.569600021130864,0.49832379959555106,0.44486360073732584
10,0,000000000000000006cc,crop_loss,7.376580140393714,0.3927313859649928,0.2377468212549883
