strategy,parent_id,parent_label,n_good,n_bad,n_eff_good,n_eff_bad,n_eff_min,dor,ci_low,ci_high,ci_width
fscs_100,0000000000000000024c,built_loss,100,100,34.29070724335666,19.81570743738125,19.81570743738125,0.5095216010202697,0.46729491768161796,0.551113415014781,0.08381849733316299
fscs_100,0000000000000000026d,built_loss,100,100,29.293693663292107,27.057743421018593,27.057743421018593,0.46769829628732323,0.4209951916686749,0.511763390026208,0.09076819835753308
fscs_100,00000000000000000278,built_loss,100,100,24.593853940922834,11.348389591951962,11.348389591951962,0.6054916573876562,0.5664724025027985,0.7021971187525913,0.13572471624979277
fscs_100,00000000000000000293,built_loss,100,100,13.46640318017233,9.150691282342308,9.150691282342308,0.52437915129292,0.49214929818885544,0.5791517440722437,0.08700244588338824
fscs_100,00000000000000000316,built_loss,100,100,31.03066556781673,4.9500399691668795,4.9500399691668795,0.3848816707277142,0.35562397685021574,0.4139103826183848,0.05828640576816907
fscs_100,0000000000000000034d,built_loss,100,2,32.57999066918263,1.0556731130871457,1.0556731130871457,0.6285620784917886,0.5661539221970843,0.6754679020822605,0.10931397988517622
fscs_100,00000000000000000356,built_loss,100,100,25.666294145708264,14.426572641885366,14.426572641885366,0.4942195137308939,0.44062022223725095,0.5417110992765117,0.10109087703926078
fscs_100,00000000000000000362,built_loss,100,100,12.021505961477436,30.456162365040456,12.021505961477436,0.47598729567045933,0.4055694724265323,0.5225701619306041,0.11700068950407183
fscs_100,00000000000000000363,built_loss,100,100,22.679008803997572,26.34633189414304,22.679008803997572,0.4245493758287091,0.3764092773452421,0.47347332253767027,0.09706404519242817
fscs_100,00000000000000000364,built_loss,100,100,29.181754573062694,7.758766275250577,7.758766275250577,0.3761556729609157,0.3508893008082563,0.41218029037526094,0.06129098956700463
fscs_100,00000000000000000375,built_loss,100,100,24.093876344686148,22.021304321240674,22.021304321240674,0.4268757994557634,0.39342024051082586,0.4615573451571724,0.06813710464634654
fscs_100,00000000000000000380,built_loss,100,100,33.58534278884521,8.949062415749486,8.949062415749486,0.42409992734789387,0.37017359983055076,0.45989104207572473,0.08971744224517397
fscs_100,00000000000000000384,built_loss,100,100,23.212151210072008,22.643259147009527,22.643259147009527,0.47244991001765485,0.44209224780643447,0.5135233625429168,0.07143111473648228
fscs_100,0000000000000000039e,built_loss,100,3,34.53157773636692,1.832232977357291,1.832232977357291,0.507746057476521,0.3343131867628477,0.575099924857261,0.2407867380944133
fscs_100,000000000000000003a1,built_loss,100,100,17.956717178965434,8.915075900826272,8.915075900826272,0.5333794799113829,0.4958277028799127,0.5747181081736931,0.07889040529378039
fscs_100,000000000000000003a5,built_loss,100,100,18.296720335670717,32.5727469577784,18.296720335670717,0.4156421511747008,0.3870950748553381,0.45302681524041977,0.06593174038508165
